SecurityID,DateTime,SettlementGroupID,SettlementID,LastPrice,PreSettlementPrice,PreClosePrice,PreOpenInterest,OpenPrice,HighPrice,LowPrice,Volume,Turnover,AveragePrice,OpenInterest,ClosePrice,SettlementPrice,UpperLimitPrice,LowerLimitPrice,PreDelta,CurrDelta,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,DerivedQuoteStatus
MO2212-C-6100,20221206093252900,SG01,1,594.0,598.4,594.0,107,0.0,0.0,0.0,0,0,594.0,107,0,0,1269.8,0.2,0,0,609.4,609.0,608.8,608.2,608.0,6,2,6,6,4,616.2,617.2,617.4,618.6,619.4,4,14,16,6,12,EXECUTABLE
MO2212-C-6300,20221206093252900,SG01,1,401.0,411.0,401.0,204,0.0,0.0,0.0,0,0,401.0,204,0,0,1082.4,0.2,0,0,414.2,413.8,413.4,413.2,412.8,2,6,8,12,4,420.0,420.6,421.0,421.6,422.2,4,9,10,6,8,EXECUTABLE
MO2212-C-5500,20221206093252900,SG01,1,1196.0,1195.8,1196.0,42,0.0,0.0,0.0,0,0,1196.0,42,0,0,1867.2,524.4,0,0,1206.0,1205.8,1204.8,1204.2,1203.2,6,18,6,6,6,1215.0,1215.2,1215.4,1215.6,1217.0,6,7,6,10,6,EXECUTABLE
MO2212-P-5500,20221206093252900,SG01,1,0.8,0.8,0.8,502,0.0,0.0,0.0,0,0,0.8,502,0,0,672.2,0.2,0,0,0.6,0.4,0.2,0.0,0.0,31,39,1,0,0,0.8,1.0,1.2,0.0,0.0,10,44,7,0,0,EXECUTABLE
MO2303-C-5400,20221206093252900,SG01,1,1236.0,1238.8,1236.0,37,0.0,0.0,0.0,0,0,1236.0,37,0,0,1910.2,567.4,0,0,1235.0,1231.8,1230.4,1228.6,1228.4,6,12,12,30,16,1245.4,1245.8,1246.0,1247.4,1248.6,6,12,12,28,6,EXECUTABLE
MO2303-P-5400,20221206093252900,SG01,1,15.4,15.4,15.4,138,0.0,0.0,0.0,0,0,15.4,138,0,0,686.8,0.2,0,0,15.4,15.0,14.8,14.6,14.2,1,12,28,42,6,16.0,16.2,16.4,16.6,16.8,18,6,5,54,6,EXECUTABLE
MO2306-C-5400,20221206093252900,SG01,1,1115.0,1187.8,1115.0,46,0.0,0.0,0.0,0,0,1115.0,46,0,0,1859.2,516.4,0,0,1170.8,1170.6,1169.8,1169.4,1168.0,6,6,18,31,5,1188.6,1189.4,1190.2,1190.4,1190.6,16,12,24,16,6,EXECUTABLE
MO2306-P-5400,20221206093252900,SG01,1,76.0,72.2,80.6,153,77.0,77.0,76.0,11,84500,76.818,162,0,0,743.6,0.2,0,0,76.0,70.8,70.6,70.2,70.0,4,6,17,6,30,76.2,76.6,76.8,77.2,77.4,6,22,19,30,5,EXECUTABLE
MO2309-C-5400,20221206093252900,SG01,1,1161.0,1161.6,1161.0,92,0.0,0.0,0.0,0,0,1161.0,92,0,0,1833.0,490.2,0,0,1152.4,1152.2,1148.8,1148.6,1146.8,6,6,11,32,13,1172.8,1173.2,1174.0,1175.2,1176.2,2,11,36,6,10,EXECUTABLE
MO2309-P-5400,20221206093252900,SG01,1,139.6,136.2,139.6,61,0.0,0.0,0.0,0,0,139.6,61,0,0,807.6,0.2,0,0,133.6,131.4,131.2,131.0,130.6,1,2,6,53,12,140.2,140.4,140.8,141.4,141.8,12,9,1,8,30,EXECUTABLE
MO2212-P-7500,20221206093252900,SG01,1,913.0,804.4,913.0,13,0.0,0.0,0.0,0,0,913.0,13,0,0,1475.8,133.0,0,0,786.0,785.2,784.2,782.6,781.8,4,6,25,6,12,793.0,794.0,794.2,794.6,795.0,6,6,6,6,4,EXECUTABLE
MO2301-C-7500,20221206093252900,SG01,1,13.6,14.4,13.6,273,12.8,13.6,12.8,4,5240,13.1,275,0,0,685.8,0.2,0,0,13.6,13.4,13.2,13.0,12.8,6,6,33,33,6,14.6,14.8,15.0,15.2,18.2,6,12,39,21,1,EXECUTABLE
MO2301-P-7500,20221206093252900,SG01,1,837.2,823.8,837.2,13,0.0,0.0,0.0,0,0,837.2,13,0,0,1495.2,152.4,0,0,816.0,814.8,813.8,813.6,812.8,3,12,6,18,18,826.0,827.4,827.6,827.8,828.0,6,6,6,6,6,EXECUTABLE
MO2309-P-7600,20221206093252900,SG01,1,1273.4,1274.0,1273.4,13,0.0,0.0,0.0,0,0,1273.4,13,0,0,1945.4,602.6,0,0,1260.0,1259.2,1259.0,1257.6,1256.0,2,5,24,6,6,1282.0,1282.2,1282.8,1285.2,1285.4,7,6,1,5,24,EXECUTABLE
MO2212-C-5300,20221206093252900,SG01,1,1367.0,1406.0,1367.0,39,0.0,0.0,0.0,0,0,1367.0,39,0,0,2077.4,734.6,0,0,1405.4,1405.2,1404.8,1404.4,1402.4,6,18,6,6,9,1415.0,1415.6,1415.8,1416.2,1417.8,10,9,4,6,6,EXECUTABLE
MO2212-C-5400,20221206093252900,SG01,1,1266.2,1306.2,1266.2,41,0.0,0.0,0.0,0,0,1266.2,41,0,0,1977.6,634.8,0,0,1305.2,1304.8,1304.6,1304.2,1303.0,6,6,16,6,2,1314.6,1315.2,1315.6,1316.0,1316.6,4,6,9,3,4,EXECUTABLE
MO2212-P-5300,20221206093252900,SG01,1,0.6,0.6,0.6,483,0.0,0.0,0.0,0,0,0.6,483,0,0,672.0,0.2,0,0,0.6,0.4,0.0,0.0,0.0,13,57,0,0,0,0.8,1.0,1.2,0.0,0.0,18,48,1,0,0,EXECUTABLE
MO2303-C-5200,20221206093252900,SG01,1,1452.4,1429.6,1452.4,32,0.0,0.0,0.0,0,0,1452.4,32,0,0,2101.0,758.2,0,0,1427.0,1424.6,1424.0,1423.8,1422.6,6,6,6,6,6,1437.0,1438.0,1439.8,1440.0,1442.2,6,12,34,6,6,EXECUTABLE
MO2303-P-5200,20221206093252900,SG01,1,9.2,9.2,9.2,272,9.2,9.2,9.2,5,4600,9.2,277,0,0,680.6,0.2,0,0,9.0,8.8,8.6,8.4,0.6,6,28,18,6,2,9.6,9.8,10.0,0.0,0.0,12,34,12,0,0,EXECUTABLE
MO2306-C-5200,20221206093252900,SG01,1,1236.6,1355.4,1236.6,34,0.0,0.0,0.0,0,0,1236.6,34,0,0,2026.8,684.0,0,0,1348.6,1348.4,1346.6,1344.8,1344.0,6,1,12,36,10,1366.0,1367.2,1367.6,1368.0,1370.0,6,16,11,30,16,EXECUTABLE
MO2306-P-5200,20221206093252900,SG01,1,52.2,51.0,52.2,173,0.0,0.0,0.0,0,0,52.2,173,0,0,722.4,0.2,0,0,50.2,50.0,49.8,49.6,49.4,1,34,21,18,17,53.4,53.6,53.8,54.6,54.8,18,29,25,13,6,EXECUTABLE
MO2309-C-5200,20221206093252900,SG01,1,1330.2,1330.2,1330.2,99,0.0,0.0,0.0,0,0,1330.2,99,0,0,2001.6,658.8,0,0,1315.4,1312.6,1311.8,1311.4,1311.2,6,6,8,17,3,1332.8,1333.4,1334.6,1334.8,1335.8,2,12,17,18,10,EXECUTABLE
MO2309-P-5200,20221206093252900,SG01,1,104.2,103.2,104.2,132,0.0,0.0,0.0,0,0,104.2,132,0,0,774.6,0.2,0,0,99.8,99.2,99.0,98.6,98.4,1,6,23,53,6,104.0,105.0,105.2,105.4,105.6,5,6,18,36,12,EXECUTABLE
MO2301-C-5600,20221206093252900,SG01,1,903.0,1089.2,903.0,38,0.0,0.0,0.0,0,0,903.0,38,0,0,1760.6,417.8,0,0,1087.2,1085.6,1085.4,1085.2,1084.8,6,12,1,6,18,1096.2,1096.6,1097.4,1098.6,1100.0,9,6,18,6,6,EXECUTABLE
MO2301-P-5600,20221206093252900,SG01,1,5.8,5.8,5.8,203,5.8,5.8,5.8,5,2900,5.8,208,0,0,677.2,0.2,0,0,5.4,5.2,5.0,4.8,4.4,6,28,18,12,1,5.8,6.0,6.2,7.8,0.0,16,24,30,1,0,EXECUTABLE
MO2301-C-7400,20221206093252900,SG01,1,18.8,20.4,20.4,232,18.8,18.8,18.8,1,1880,18.8,232,0,0,691.8,0.2,0,0,19.4,19.2,19.0,18.8,18.6,6,12,6,39,21,20.4,20.6,20.8,21.0,21.2,6,21,33,6,12,EXECUTABLE
MO2212-P-5600,20221206093252900,SG01,1,0.8,0.8,0.8,324,0.0,0.0,0.0,0,0,0.8,324,0,0,672.2,0.2,0,0,0.6,0.4,0.0,0.0,0.0,3,60,0,0,0,0.8,1.0,1.2,0.0,0.0,16,45,1,0,0,EXECUTABLE
MO2301-C-5700,20221206093252900,SG01,1,968.2,993.2,968.2,8,0.0,0.0,0.0,0,0,968.2,8,0,0,1664.6,321.8,0,0,989.4,988.0,987.8,987.6,987.0,6,6,6,6,6,999.0,999.4,999.6,999.8,1002.2,6,15,12,12,6,EXECUTABLE
MO2301-C-5800,20221206093252900,SG01,1,918.0,883.6,918.0,23,0.0,0.0,0.0,0,0,918.0,23,0,0,1555.0,212.2,0,0,892.4,891.6,891.4,890.8,890.6,6,6,8,1,7,902.2,902.6,902.8,903.0,905.4,6,6,27,12,12,EXECUTABLE
MO2301-C-5900,20221206093252900,SG01,1,805.4,788.0,805.4,29,0.0,0.0,0.0,0,0,805.4,29,0,0,1459.4,116.6,0,0,796.8,795.6,795.4,794.4,793.0,6,6,12,18,27,806.6,806.8,807.0,809.6,809.8,15,18,18,6,6,EXECUTABLE
MO2301-C-6000,20221206093252900,SG01,1,718.8,704.8,718.8,36,0.0,0.0,0.0,0,0,718.8,36,0,0,1376.2,33.4,0,0,702.2,702.0,701.8,701.4,700.6,7,18,6,1,24,712.4,713.2,713.8,714.4,714.8,12,9,18,12,6,EXECUTABLE
MO2301-C-6100,20221206093252900,SG01,1,626.8,612.8,626.8,21,0.0,0.0,0.0,0,0,626.8,21,0,0,1284.2,0.2,0,0,611.6,611.0,610.8,610.6,610.0,6,1,6,8,7,620.2,620.4,621.4,621.6,622.0,6,6,9,30,6,EXECUTABLE
MO2301-C-6200,20221206093252900,SG01,1,520.0,525.4,520.0,47,0.0,0.0,0.0,0,0,520.0,47,0,0,1196.8,0.2,0,0,523.8,523.0,522.8,522.6,521.8,1,12,12,6,6,532.2,533.2,533.4,535.8,536.2,21,9,12,6,6,EXECUTABLE
MO2301-C-6300,20221206093252900,SG01,1,439.0,442.2,439.0,94,0.0,0.0,0.0,0,0,439.0,94,0,0,1113.6,0.2,0,0,443.0,442.8,442.0,441.2,441.0,6,7,6,6,12,448.4,448.8,449.2,449.8,451.6,6,6,6,9,12,EXECUTABLE
MO2301-C-6400,20221206093252900,SG01,1,366.8,365.0,363.0,82,366.8,366.8,366.8,1,36680,366.8,82,0,0,1036.4,0.2,0,0,367.4,366.2,365.8,364.8,364.6,1,6,12,13,24,370.8,371.6,371.8,372.4,373.4,6,24,6,6,6,EXECUTABLE
MO2301-C-6500,20221206093252900,SG01,1,297.6,293.0,288.0,191,296.0,297.6,296.0,2,59360,296.8,192,0,0,964.4,0.2,0,0,298.2,297.4,296.8,296.6,296.2,6,1,6,6,12,301.2,301.6,302.2,302.6,303.6,6,12,9,15,6,EXECUTABLE
MO2301-C-6600,20221206093252900,SG01,1,237.0,236.8,236.8,254,241.4,241.4,236.0,3,71440,238.133,254,0,0,908.2,0.2,0,0,237.2,236.6,236.0,235.6,235.2,6,1,6,12,12,240.2,240.8,241.6,241.8,242.6,12,6,9,15,6,EXECUTABLE
MO2301-C-6700,20221206093252900,SG01,1,180.0,186.4,186.4,451,180.0,180.0,180.0,5,90000,180.0,446,0,0,857.8,0.2,0,0,183.8,183.6,183.0,182.4,182.2,1,18,12,6,15,187.8,188.2,188.4,188.6,188.8,12,6,12,6,12,EXECUTABLE
MO2301-C-6800,20221206093252900,SG01,1,140.6,141.2,140.6,277,0.0,0.0,0.0,0,0,140.6,277,0,0,812.6,0.2,0,0,140.8,140.0,139.6,139.4,139.0,6,7,12,6,12,143.2,143.4,143.6,143.8,144.8,6,9,6,15,6,EXECUTABLE
MO2301-C-6900,20221206093252900,SG01,1,106.6,106.6,106.6,193,0.0,0.0,0.0,0,0,106.6,193,0,0,778.0,0.2,0,0,104.2,103.8,103.6,103.4,103.0,6,6,1,12,36,107.2,107.4,107.8,108.0,108.6,6,6,6,9,31,EXECUTABLE
MO2301-C-7000,20221206093252900,SG01,1,78.0,78.0,78.0,274,0.0,0.0,0.0,0,0,78.0,274,0,0,749.4,0.2,0,0,77.0,76.6,76.4,76.0,75.8,12,6,6,16,21,78.8,79.0,79.2,79.6,79.8,18,6,3,6,6,EXECUTABLE
MO2301-C-7100,20221206093252900,SG01,1,56.4,56.4,56.4,345,0.0,0.0,0.0,0,0,56.4,345,0,0,727.8,0.2,0,0,55.4,54.6,54.4,54.0,53.8,1,6,12,6,15,56.8,57.2,57.4,57.6,58.0,6,27,15,7,6,EXECUTABLE
MO2301-P-5700,20221206093252900,SG01,1,7.6,7.6,7.6,145,7.6,7.6,7.6,1,760,7.6,146,0,0,679.0,0.2,0,0,6.8,6.6,5.4,0.6,0.2,52,12,1,2,8,7.6,7.8,8.0,9.8,0.0,18,52,6,1,0,EXECUTABLE
MO2301-P-5800,20221206093252900,SG01,1,11.6,10.2,10.2,276,10.8,11.6,10.8,6,6880,11.467,282,0,0,681.6,0.2,0,0,9.6,9.4,9.0,8.8,1.0,24,24,6,1,8,10.4,10.6,10.8,12.8,0.0,36,18,6,1,0,EXECUTABLE
MO2301-P-5900,20221206093252900,SG01,1,14.6,14.6,14.6,248,0.0,0.0,0.0,0,0,14.6,248,0,0,686.0,0.2,0,0,13.2,13.0,12.8,12.6,12.4,6,24,33,15,1,14.4,14.6,14.8,15.0,15.6,24,9,33,18,1,EXECUTABLE
MO2301-P-6000,20221206093252900,SG01,1,20.8,20.4,20.4,496,20.0,20.8,20.0,23,46980,20.426,514,0,0,691.8,0.2,0,0,19.2,19.0,18.8,18.6,18.4,12,28,24,6,12,20.4,20.6,20.8,21.0,24.0,18,24,22,24,1,EXECUTABLE
MO2301-P-6100,20221206093252900,SG01,1,29.2,28.6,29.2,590,0.0,0.0,0.0,0,0,29.2,590,0,0,700.0,0.2,0,0,27.6,27.4,27.2,27.0,26.6,6,12,37,12,15,29.0,29.2,29.4,29.6,29.8,6,6,12,4,18,EXECUTABLE
MO2301-P-6200,20221206093252900,SG01,1,39.4,40.0,40.0,432,44.2,44.2,39.4,3,12300,41.0,433,0,0,711.4,0.2,0,0,38.2,38.0,37.8,37.6,37.2,21,15,18,15,6,40.6,40.8,41.0,41.2,41.4,10,18,6,6,9,EXECUTABLE
MO2301-P-6300,20221206093252900,SG01,1,57.6,57.6,57.6,398,0.0,0.0,0.0,0,0,57.6,398,0,0,729.0,0.2,0,0,54.8,54.6,54.4,54.2,54.0,33,3,3,18,10,57.2,57.6,57.8,58.0,58.2,6,12,6,15,4,EXECUTABLE
MO2301-P-6400,20221206093252900,SG01,1,76.0,78.6,77.4,839,76.4,76.4,76.0,5,38040,76.08,839,0,0,750.0,0.2,0,0,76.0,75.8,75.6,75.4,75.2,3,12,18,27,6,78.8,79.4,79.8,80.0,80.2,12,12,22,18,6,EXECUTABLE
MO2301-P-6500,20221206093252900,SG01,1,110.0,110.4,110.0,540,0.0,0.0,0.0,0,0,110.0,540,0,0,781.8,0.2,0,0,106.8,106.6,106.2,105.8,105.6,3,21,12,12,18,110.0,110.6,111.2,111.6,112.0,6,12,12,9,25,EXECUTABLE
MO2301-P-6600,20221206093252900,SG01,1,147.8,147.8,147.8,311,0.0,0.0,0.0,0,0,147.8,311,0,0,819.2,0.2,0,0,144.6,144.2,144.0,143.8,143.4,6,6,12,6,6,148.4,148.8,149.8,150.2,150.4,6,12,18,24,6,EXECUTABLE
MO2301-P-6700,20221206093252900,SG01,1,196.8,197.8,196.8,150,0.0,0.0,0.0,0,0,196.8,150,0,0,869.2,0.2,0,0,191.2,191.0,190.8,190.6,190.2,3,6,6,15,12,195.8,196.0,197.2,197.8,198.6,12,6,24,9,15,EXECUTABLE
MO2301-P-6800,20221206093252900,SG01,1,254.2,253.0,253.0,94,254.2,254.2,254.2,4,101680,254.2,91,0,0,924.4,0.2,0,0,246.8,245.6,245.2,245.0,244.8,6,15,9,6,18,252.0,253.0,253.4,253.8,254.0,6,12,6,6,15,EXECUTABLE
MO2301-P-6900,20221206093252900,SG01,1,319.8,319.8,319.8,48,0.0,0.0,0.0,0,0,319.8,48,0,0,991.2,0.2,0,0,309.8,309.0,308.4,308.2,308.0,6,9,6,15,4,318.6,318.8,320.2,320.6,320.8,6,14,6,27,21,EXECUTABLE
MO2301-P-7000,20221206093252900,SG01,1,389.6,389.6,389.6,39,0.0,0.0,0.0,0,0,389.6,39,0,0,1061.0,0.2,0,0,381.8,380.8,379.4,379.0,378.8,6,24,6,18,12,392.2,392.4,392.6,393.0,393.2,6,6,6,12,9,EXECUTABLE
MO2301-P-7100,20221206093252900,SG01,1,478.2,468.4,478.2,15,0.0,0.0,0.0,0,0,478.2,15,0,0,1139.8,0.2,0,0,459.6,459.4,458.4,458.2,457.6,6,3,27,12,6,471.0,471.2,471.4,471.6,472.2,12,7,12,9,19,EXECUTABLE
MO2301-C-7200,20221206093252900,SG01,1,41.6,40.6,40.2,254,41.6,41.6,41.6,1,4160,41.6,255,0,0,712.0,0.2,0,0,39.6,39.2,39.0,38.8,38.6,6,6,1,18,24,41.4,41.6,41.8,42.0,42.2,6,16,27,12,6,EXECUTABLE
MO2301-P-7200,20221206093252900,SG01,1,562.2,550.8,562.2,44,0.0,0.0,0.0,0,0,562.2,44,0,0,1222.2,0.2,0,0,542.8,542.0,541.8,540.6,540.2,6,15,18,12,6,553.4,554.6,554.8,555.2,555.8,6,6,7,6,33,EXECUTABLE
MO2212-C-7300,20221206093252900,SG01,1,3.2,3.0,3.0,780,3.2,3.2,3.2,3,960,3.2,783,0,0,674.4,0.2,0,0,3.2,3.0,2.8,1.8,0.0,16,46,12,40,0,3.4,3.6,3.8,0.0,0.0,10,54,2,0,0,EXECUTABLE
MO2212-P-7300,20221206093252900,SG01,1,586.4,605.8,586.4,24,0.0,0.0,0.0,0,0,586.4,24,0,0,1277.2,0.2,0,0,587.8,587.2,586.2,585.8,584.6,4,9,13,6,6,595.0,596.2,596.4,597.6,597.8,12,6,12,9,7,EXECUTABLE
MO2301-C-7300,20221206093252900,SG01,1,28.0,28.4,28.0,140,0.0,0.0,0.0,0,0,28.0,140,0,0,699.8,0.2,0,0,27.6,27.2,27.0,26.8,26.6,1,24,16,18,6,29.2,29.4,29.6,30.0,30.2,6,27,22,6,15,EXECUTABLE
MO2301-P-7300,20221206093252900,SG01,1,642.2,639.0,642.2,10,0.0,0.0,0.0,0,0,642.2,10,0,0,1310.4,0.2,0,0,631.2,630.0,629.8,629.2,628.0,3,6,24,12,6,641.2,642.6,642.8,643.0,643.2,6,12,6,6,6,EXECUTABLE
MO2309-P-7400,20221206093252900,SG01,1,1132.4,1117.6,1132.4,44,0.0,0.0,0.0,0,0,1132.4,44,0,0,1789.0,446.2,0,0,1101.4,1101.2,1100.8,1100.6,1098.0,2,1,5,12,6,1119.0,1122.4,1123.8,1125.4,1125.6,1,6,6,6,1,EXECUTABLE
MO2301-P-7400,20221206093252900,SG01,1,742.2,734.4,742.2,29,0.0,0.0,0.0,0,0,742.2,29,0,0,1405.8,63.0,0,0,722.2,720.6,720.0,719.8,718.8,12,6,21,24,4,732.4,733.0,733.2,734.0,734.4,2,6,12,6,21,EXECUTABLE
MO2302-C-5900,20221206093252900,SG01,1,776.6,792.6,776.6,4,0.0,0.0,0.0,0,0,776.6,4,0,0,1464.0,121.2,0,0,791.2,791.0,789.0,788.4,787.2,6,6,18,24,18,804.8,805.8,806.2,806.4,806.6,12,6,30,18,4,EXECUTABLE
MO2302-C-6000,20221206093252900,SG01,1,475.4,705.6,475.4,9,0.0,0.0,0.0,0,0,475.4,9,0,0,1377.0,34.2,0,0,704.4,702.4,702.2,699.8,699.4,6,6,12,12,18,717.4,717.6,718.4,718.6,720.0,6,18,4,24,6,EXECUTABLE
MO2302-C-6100,20221206093252900,SG01,1,500.0,621.6,500.0,2,0.0,0.0,0.0,0,0,500.0,2,0,0,1293.0,0.2,0,0,620.0,618.2,618.0,617.0,614.2,6,6,12,12,12,633.2,633.4,633.8,634.2,634.6,12,18,18,4,6,EXECUTABLE
MO2302-C-6200,20221206093252900,SG01,1,479.6,542.4,479.6,4,0.0,0.0,0.0,0,0,479.6,4,0,0,1213.8,0.2,0,0,539.2,539.0,535.8,535.6,534.0,6,24,19,24,3,553.4,553.8,554.2,554.6,554.8,12,7,12,4,24,EXECUTABLE
MO2302-C-6300,20221206093252900,SG01,1,471.0,465.0,471.0,7,0.0,0.0,0.0,0,0,471.0,7,0,0,1136.4,0.2,0,0,464.8,463.0,462.8,462.4,462.2,6,13,6,24,19,478.8,479.0,479.2,480.0,481.0,28,36,7,6,6,EXECUTABLE
MO2302-C-6400,20221206093252900,SG01,1,327.8,396.4,327.8,30,0.0,0.0,0.0,0,0,327.8,30,0,0,1067.8,0.2,0,0,393.4,393.2,393.0,392.8,392.6,13,12,19,24,12,407.6,408.8,409.4,410.0,410.4,6,16,30,18,12,EXECUTABLE
MO2302-C-6500,20221206093252900,SG01,1,334.4,334.0,334.4,116,0.0,0.0,0.0,0,0,334.4,116,0,0,1005.4,0.2,0,0,332.4,332.2,330.6,329.8,329.4,12,13,25,12,24,342.8,343.2,344.0,345.2,345.8,6,36,4,18,6,EXECUTABLE
MO2302-C-6600,20221206093252900,SG01,1,268.2,280.6,268.2,102,0.0,0.0,0.0,0,0,268.2,102,0,0,952.0,0.2,0,0,275.4,275.2,275.0,274.4,273.6,2,7,13,24,18,286.6,287.2,287.4,287.8,288.2,12,4,24,18,12,EXECUTABLE
MO2302-C-6700,20221206093252900,SG01,1,219.2,228.8,219.2,118,0.0,0.0,0.0,0,0,219.2,118,0,0,900.2,0.2,0,0,225.8,225.6,225.4,225.2,225.0,6,7,30,7,24,235.8,236.2,237.2,237.4,237.8,28,24,6,30,6,EXECUTABLE
MO2302-C-6800,20221206093252900,SG01,1,177.0,186.0,177.0,40,0.0,0.0,0.0,0,0,177.0,40,0,0,857.4,0.2,0,0,181.8,181.4,181.2,180.8,180.6,6,13,7,36,6,191.6,191.8,192.0,192.4,192.8,24,12,4,18,6,EXECUTABLE
MO2302-C-6900,20221206093252900,SG01,1,151.2,146.6,151.2,12,0.0,0.0,0.0,0,0,151.2,12,0,0,818.0,0.2,0,0,144.0,143.8,143.6,143.4,143.0,2,24,6,12,30,153.6,153.8,154.2,154.4,155.2,13,10,18,24,12,EXECUTABLE
MO2302-C-7000,20221206093252900,SG01,1,115.0,115.6,115.0,140,0.0,0.0,0.0,0,0,115.0,140,0,0,787.0,0.2,0,0,114.0,113.4,112.8,112.6,111.6,1,7,24,30,6,121.6,121.8,122.0,122.2,122.4,6,16,6,30,12,EXECUTABLE
MO2302-C-7100,20221206093252900,SG01,1,93.0,90.2,93.0,76,0.0,0.0,0.0,0,0,93.0,76,0,0,761.6,0.2,0,0,88.8,88.0,87.8,87.4,87.2,6,6,12,1,43,94.2,94.4,94.6,94.8,95.2,16,24,21,24,6,EXECUTABLE
MO2302-C-7200,20221206093252900,SG01,1,68.6,69.4,68.6,26,0.0,0.0,0.0,0,0,68.6,26,0,0,740.8,0.2,0,0,66.8,66.6,66.4,66.2,66.0,12,12,26,18,12,72.8,73.4,73.6,73.8,74.0,4,42,21,6,6,EXECUTABLE
MO2302-C-7300,20221206093252900,SG01,1,52.2,53.2,52.2,37,0.0,0.0,0.0,0,0,52.2,37,0,0,724.6,0.2,0,0,51.6,51.0,50.8,50.6,50.4,12,9,21,24,6,54.4,54.8,55.0,55.2,56.4,6,25,21,12,12,EXECUTABLE
MO2302-C-7400,20221206093252900,SG01,1,40.2,40.2,40.2,59,0.0,0.0,0.0,0,0,40.2,59,0,0,711.6,0.2,0,0,38.4,38.0,37.8,37.6,37.4,6,18,12,42,6,41.4,41.6,41.8,42.2,42.8,16,42,24,6,6,EXECUTABLE
MO2302-P-5900,20221206093252900,SG01,1,31.6,29.8,31.6,56,0.0,0.0,0.0,0,0,31.6,56,0,0,701.2,0.2,0,0,29.0,28.8,28.6,28.4,28.2,6,25,39,12,6,32.0,32.2,32.4,32.6,32.8,6,6,24,45,9,EXECUTABLE
MO2302-P-6000,20221206093252900,SG01,1,41.4,41.4,41.4,84,0.0,0.0,0.0,0,0,41.4,84,0,0,712.8,0.2,0,0,40.6,40.4,40.2,40.0,39.8,6,16,39,21,12,43.2,43.8,44.0,44.2,44.6,6,27,36,15,6,EXECUTABLE
MO2302-P-6100,20221206093252900,SG01,1,57.2,57.0,57.2,48,0.0,0.0,0.0,0,0,57.2,48,0,0,728.4,0.2,0,0,54.4,54.2,54.0,53.4,53.2,12,18,18,18,6,60.0,60.2,60.8,61.0,61.2,7,12,36,12,12,EXECUTABLE
MO2302-P-6200,20221206093252900,SG01,1,77.4,77.2,77.4,98,0.0,0.0,0.0,0,0,77.4,98,0,0,748.6,0.2,0,0,76.6,75.8,75.4,74.6,74.4,7,7,24,54,15,79.8,80.2,80.4,80.6,81.0,6,6,18,6,36,EXECUTABLE
MO2302-P-6300,20221206093252900,SG01,1,99.6,101.2,99.6,68,0.0,0.0,0.0,0,0,99.6,68,0,0,772.6,0.2,0,0,98.6,98.4,98.2,98.0,97.8,12,4,18,6,30,103.4,104.0,104.2,104.4,104.6,6,7,18,30,30,EXECUTABLE
MO2302-P-6400,20221206093252900,SG01,1,132.6,130.4,132.6,102,0.0,0.0,0.0,0,0,132.6,102,0,0,801.8,0.2,0,0,127.2,127.0,126.4,126.2,126.0,6,16,1,42,12,134.0,136.0,136.2,136.4,136.6,7,18,6,42,6,EXECUTABLE
MO2302-P-6500,20221206093252900,SG01,1,175.4,169.0,175.4,119,0.0,0.0,0.0,0,0,175.4,119,0,0,840.4,0.2,0,0,163.8,163.0,162.6,162.4,162.2,6,16,24,18,6,172.8,173.0,173.4,173.6,173.8,7,12,1,42,18,EXECUTABLE
MO2302-P-6600,20221206093252900,SG01,1,218.2,214.0,218.2,52,0.0,0.0,0.0,0,0,218.2,52,0,0,885.4,0.2,0,0,206.2,206.0,205.4,205.0,204.8,10,18,24,6,12,215.6,216.4,216.6,216.8,217.0,19,18,6,24,18,EXECUTABLE
MO2302-P-6700,20221206093252900,SG01,1,263.8,262.0,263.8,47,0.0,0.0,0.0,0,0,263.8,47,0,0,933.4,0.2,0,0,254.0,253.8,252.4,251.2,250.4,30,16,33,6,6,265.6,265.8,266.0,266.2,266.4,13,6,7,36,12,EXECUTABLE
MO2302-P-6800,20221206093252900,SG01,1,314.0,314.0,314.0,8,0.0,0.0,0.0,0,0,314.0,8,0,0,985.4,0.2,0,0,310.8,309.4,309.2,308.6,307.4,12,6,4,30,6,319.2,319.4,321.2,322.0,322.6,8,12,30,12,18,EXECUTABLE
MO2302-P-6900,20221206093252900,SG01,1,386.4,381.8,386.4,2,0.0,0.0,0.0,0,0,386.4,2,0,0,1053.2,0.2,0,0,371.2,370.6,370.4,370.2,369.8,6,12,12,4,18,383.2,383.4,384.0,384.4,384.8,7,18,1,24,30,EXECUTABLE
MO2302-P-7000,20221206093252900,SG01,1,500.0,450.2,500.0,14,0.0,0.0,0.0,0,0,500.0,14,0,0,1121.6,0.2,0,0,439.4,439.2,438.6,437.8,437.6,6,6,24,18,4,450.6,450.8,452.4,452.8,453.2,6,13,18,18,6,EXECUTABLE
