contract_code,option_type,strike,expiry,timestamp,bid1,bid1_size,ask1,ask1_size,last_price,volume,open_interest,trading_status
MO2306-P-5600,P,5600.0,2023-06-16,2022-12-06 09:32:51.9,101.4,1,106.0,6,103.0,0,75,TRADING
MO2309-C-5600,C,5600.0,2023-09-15,2022-12-06 09:32:51.9,1001.0,1,1019.4,8,934.4,0,116,TRADING
MO2212-C-5600,C,5600.0,2022-12-16,2022-12-06 09:32:51.9,1104.0,6,1113.4,4,1116.8,0,48,TRADING
MO2303-C-8200,C,8200.0,2023-03-17,2022-12-06 09:32:51.9,14.4,10,15.6,10,15.0,0,580,TRADING
MO2303-P-8200,P,8200.0,2023-03-17,2022-12-06 09:32:51.9,1563.8,18,1578.4,12,1571.8,0,103,TRADING
MO2306-C-8200,C,8200.0,2023-06-16,2022-12-06 09:32:51.9,46.6,4,49.8,24,48.2,0,561,TRADING
MO2306-P-8200,P,8200.0,2023-06-16,2022-12-06 09:32:51.9,1695.2,4,1712.8,1,1802.8,0,42,TRADING
MO2212-C-5800,C,5800.0,2022-12-16,2022-12-06 09:32:51.9,905.2,6,913.8,6,917.6,0,34,TRADING
MO2212-P-5800,P,5800.0,2022-12-16,2022-12-06 09:32:51.9,0.8,1,1.0,29,1.0,0,516,TRADING
MO2303-C-5800,C,5800.0,2023-03-17,2022-12-06 09:32:51.9,865.4,6,877.8,6,876.0,0,101,TRADING
MO2303-P-5800,P,5800.0,2023-03-17,2022-12-06 09:32:51.9,44.6,10,47.2,6,47.8,2,195,TRADING
MO2306-C-5800,C,5800.0,2023-06-16,2022-12-06 09:32:51.9,846.4,6,866.0,12,898.0,0,100,TRADING
MO2212-C-8000,C,8000.0,2022-12-16,2022-12-06 09:32:51.9,0.8,12,1.0,49,0.8,0,940,TRADING
MO2306-P-5800,P,5800.0,2023-06-16,2022-12-06 09:32:51.9,140.6,1,146.4,1,143.0,0,66,TRADING
MO2212-C-6000,C,6000.0,2022-12-16,2022-12-06 09:32:51.9,707.0,6,714.0,4,708.6,0,58,TRADING
MO2212-P-6000,P,6000.0,2022-12-16,2022-12-06 09:32:51.9,1.0,64,1.4,10,1.4,0,1401,TRADING
MO2303-C-6000,C,6000.0,2023-03-17,2022-12-06 09:32:51.9,697.6,6,711.6,18,703.0,0,120,TRADING
MO2306-C-6000,C,6000.0,2023-06-16,2022-12-06 09:32:51.9,702.8,1,719.2,4,708.0,0,123,TRADING
MO2306-P-6000,P,6000.0,2023-06-16,2022-12-06 09:32:51.9,192.2,1,201.0,7,194.6,0,112,TRADING
MO2212-C-5900,C,5900.0,2022-12-16,2022-12-06 09:32:51.9,806.4,6,813.6,7,796.2,0,45,TRADING
MO2212-C-6100,C,6100.0,2022-12-16,2022-12-06 09:32:51.9,608.0,6,614.6,4,594.0,0,107,TRADING
MO2212-C-6300,C,6300.0,2022-12-16,2022-12-06 09:32:51.9,414.4,6,418.8,10,401.0,0,204,TRADING
MO2212-C-5500,C,5500.0,2022-12-16,2022-12-06 09:32:51.9,1203.4,6,1213.0,7,1196.0,0,42,TRADING
MO2303-C-5400,C,5400.0,2023-03-17,2022-12-06 09:32:51.9,1232.6,6,1244.0,12,1236.0,0,37,TRADING
MO2303-P-5400,P,5400.0,2023-03-17,2022-12-06 09:32:51.9,15.4,1,16.0,12,15.4,0,138,TRADING
MO2306-C-5400,C,5400.0,2023-06-16,2022-12-06 09:32:51.9,1170.6,6,1188.4,18,1115.0,0,46,TRADING
MO2309-C-5400,C,5400.0,2023-09-15,2022-12-06 09:32:51.9,1152.2,6,1172.8,8,1161.0,0,92,TRADING
MO2309-P-5400,P,5400.0,2023-09-15,2022-12-06 09:32:51.9,133.6,1,140.2,12,139.6,0,61,TRADING
MO2212-C-7500,C,7500.0,2022-12-16,2022-12-06 09:32:51.9,1.2,56,1.6,41,1.2,0,211,TRADING
MO2212-P-7500,P,7500.0,2022-12-16,2022-12-06 09:32:51.9,787.6,4,795.0,6,913.0,0,13,TRADING
MO2301-C-7500,C,7500.0,2023-01-20,2022-12-06 09:32:51.9,13.6,6,14.6,10,13.6,4,275,TRADING
MO2301-P-7500,P,7500.0,2023-01-20,2022-12-06 09:32:51.9,816.2,12,827.6,6,837.2,0,13,TRADING
MO2212-C-5300,C,5300.0,2022-12-16,2022-12-06 09:32:51.9,1402.8,6,1412.8,4,1367.0,0,39,TRADING
MO2212-C-5400,C,5400.0,2022-12-16,2022-12-06 09:32:51.9,1304.6,6,1313.0,4,1266.2,0,41,TRADING
MO2212-P-5400,P,5400.0,2022-12-16,2022-12-06 09:32:51.9,0.6,31,0.8,16,0.8,0,296,TRADING
MO2303-C-5200,C,5200.0,2023-03-17,2022-12-06 09:32:51.9,1424.6,12,1436.6,6,1452.4,0,32,TRADING
MO2306-C-5200,C,5200.0,2023-06-16,2022-12-06 09:32:51.9,1348.4,1,1366.0,6,1236.6,0,34,TRADING
MO2306-P-5200,P,5200.0,2023-06-16,2022-12-06 09:32:51.9,50.2,1,53.4,18,52.2,0,173,TRADING
MO2309-C-5200,C,5200.0,2023-09-15,2022-12-06 09:32:51.9,1312.4,6,1332.8,13,1330.2,0,99,TRADING
MO2301-C-5600,C,5600.0,2023-01-20,2022-12-06 09:32:51.9,1085.4,7,1095.6,6,903.0,0,38,TRADING
MO2301-C-7400,C,7400.0,2023-01-20,2022-12-06 09:32:51.9,19.2,12,20.4,6,18.8,1,232,TRADING
MO2301-C-5700,C,5700.0,2023-01-20,2022-12-06 09:32:51.9,987.8,6,998.4,6,968.2,0,8,TRADING
MO2301-C-5800,C,5800.0,2023-01-20,2022-12-06 09:32:51.9,890.8,7,901.6,12,918.0,0,23,TRADING
MO2301-C-5900,C,5900.0,2023-01-20,2022-12-06 09:32:51.9,795.6,6,805.6,6,805.4,0,29,TRADING
MO2301-C-6000,C,6000.0,2023-01-20,2022-12-06 09:32:51.9,702.0,6,711.2,12,718.8,0,36,TRADING
MO2301-C-6100,C,6100.0,2023-01-20,2022-12-06 09:32:51.9,610.0,7,619.6,6,626.8,0,21,TRADING
MO2301-C-6200,C,6200.0,2023-01-20,2022-12-06 09:32:51.9,522.8,6,531.2,6,520.0,0,47,TRADING
MO2301-C-6300,C,6300.0,2023-01-20,2022-12-06 09:32:51.9,441.2,6,447.2,6,439.0,0,94,TRADING
MO2301-C-6400,C,6400.0,2023-01-20,2022-12-06 09:32:51.9,366.2,1,369.6,6,366.8,1,82,TRADING
MO2301-C-6500,C,6500.0,2023-01-20,2022-12-06 09:32:51.9,297.6,6,300.0,6,297.6,2,192,TRADING
MO2301-C-6600,C,6600.0,2023-01-20,2022-12-06 09:32:51.9,236.6,6,239.0,12,237.0,3,254,TRADING
MO2301-C-6700,C,6700.0,2023-01-20,2022-12-06 09:32:51.9,183.0,13,186.6,6,180.0,5,446,TRADING
MO2301-C-6800,C,6800.0,2023-01-20,2022-12-06 09:32:51.9,140.4,6,142.6,12,140.6,0,277,TRADING
MO2301-C-6900,C,6900.0,2023-01-20,2022-12-06 09:32:51.9,103.8,12,106.8,15,106.6,0,193,TRADING
MO2301-C-7000,C,7000.0,2023-01-20,2022-12-06 09:32:51.9,76.6,6,78.4,12,78.0,0,274,TRADING
MO2301-C-7100,C,7100.0,2023-01-20,2022-12-06 09:32:51.9,54.4,19,56.4,6,56.4,0,345,TRADING
MO2301-P-5800,P,5800.0,2023-01-20,2022-12-06 09:32:51.9,9.6,40,10.4,40,11.6,6,282,TRADING
MO2301-P-5900,P,5900.0,2023-01-20,2022-12-06 09:32:51.9,13.2,6,14.4,22,14.6,0,248,TRADING
MO2301-P-6000,P,6000.0,2023-01-20,2022-12-06 09:32:51.9,19.2,12,20.4,6,20.8,23,514,TRADING
MO2301-P-6100,P,6100.0,2023-01-20,2022-12-06 09:32:51.9,27.8,6,29.0,6,29.2,0,590,TRADING
MO2301-P-6200,P,6200.0,2023-01-20,2022-12-06 09:32:51.9,38.4,12,40.8,22,39.4,3,433,TRADING
MO2301-P-6300,P,6300.0,2023-01-20,2022-12-06 09:32:51.9,55.2,15,57.6,6,57.6,0,398,TRADING
MO2301-P-6400,P,6400.0,2023-01-20,2022-12-06 09:32:51.9,76.8,6,79.2,6,76.0,5,839,TRADING
MO2301-P-6500,P,6500.0,2023-01-20,2022-12-06 09:32:51.9,107.4,6,110.6,6,110.0,0,540,TRADING
MO2301-P-6600,P,6600.0,2023-01-20,2022-12-06 09:32:51.9,146.2,6,149.2,6,147.8,0,311,TRADING
MO2301-P-6700,P,6700.0,2023-01-20,2022-12-06 09:32:51.9,192.2,6,196.4,6,196.8,0,150,TRADING
MO2301-P-6800,P,6800.0,2023-01-20,2022-12-06 09:32:51.9,248.6,21,253.0,12,254.2,4,91,TRADING
MO2301-P-6900,P,6900.0,2023-01-20,2022-12-06 09:32:51.9,311.6,6,320.4,12,319.8,0,48,TRADING
MO2301-P-7000,P,7000.0,2023-01-20,2022-12-06 09:32:51.9,382.6,3,393.0,12,389.6,0,39,TRADING
MO2301-P-7100,P,7100.0,2023-01-20,2022-12-06 09:32:51.9,460.8,6,471.2,12,478.2,0,15,TRADING
MO2301-C-7200,C,7200.0,2023-01-20,2022-12-06 09:32:51.9,39.4,6,41.0,6,41.6,1,255,TRADING
MO2301-P-7200,P,7200.0,2023-01-20,2022-12-06 09:32:51.9,543.0,4,554.8,13,562.2,0,44,TRADING
MO2212-C-7300,C,7300.0,2022-12-16,2022-12-06 09:32:51.9,3.2,10,3.4,25,3.2,3,783,TRADING
MO2212-P-7300,P,7300.0,2022-12-16,2022-12-06 09:32:51.9,589.4,4,596.4,6,586.4,0,24,TRADING
MO2301-C-7300,C,7300.0,2023-01-20,2022-12-06 09:32:51.9,27.2,6,29.2,6,28.0,0,140,TRADING
MO2301-P-7300,P,7300.0,2023-01-20,2022-12-06 09:32:51.9,631.6,12,642.6,6,642.2,0,10,TRADING
MO2309-P-7400,P,7400.0,2023-09-15,2022-12-06 09:32:51.9,1101.4,8,1119.0,1,1132.4,0,44,TRADING
MO2301-P-7400,P,7400.0,2023-01-20,2022-12-06 09:32:51.9,722.6,6,733.2,6,742.2,0,29,TRADING
MO2302-C-5900,C,5900.0,2023-02-17,2022-12-06 09:32:51.9,791.2,6,803.4,4,776.6,0,4,TRADING
MO2302-C-6000,C,6000.0,2023-02-17,2022-12-06 09:32:51.9,702.4,6,717.2,16,475.4,0,9,TRADING
MO2302-C-6100,C,6100.0,2023-02-17,2022-12-06 09:32:51.9,618.2,6,632.6,16,500.0,0,2,TRADING
MO2302-C-6200,C,6200.0,2023-02-17,2022-12-06 09:32:51.9,539.2,6,553.2,10,479.6,0,4,TRADING
MO2302-C-6300,C,6300.0,2023-02-17,2022-12-06 09:32:51.9,463.0,6,476.6,16,471.0,0,7,TRADING
MO2302-C-6400,C,6400.0,2023-02-17,2022-12-06 09:32:51.9,393.4,6,405.2,4,327.8,0,30,TRADING
MO2302-C-6500,C,6500.0,2023-02-17,2022-12-06 09:32:51.9,332.4,6,342.6,16,334.4,0,116,TRADING
MO2302-C-6600,C,6600.0,2023-02-17,2022-12-06 09:32:51.9,275.2,6,285.4,4,268.2,0,102,TRADING
MO2302-C-6700,C,6700.0,2023-02-17,2022-12-06 09:32:51.9,225.8,6,235.0,11,219.2,0,118,TRADING
MO2302-C-6800,C,6800.0,2023-02-17,2022-12-06 09:32:51.9,181.8,6,190.8,4,177.0,0,40,TRADING
MO2302-C-6900,C,6900.0,2023-02-17,2022-12-06 09:32:51.9,144.0,1,153.6,13,151.2,0,12,TRADING
MO2302-C-7000,C,7000.0,2023-02-17,2022-12-06 09:32:51.9,114.0,1,121.6,6,115.0,0,140,TRADING
MO2302-C-7300,C,7300.0,2023-02-17,2022-12-06 09:32:51.9,51.6,6,54.4,6,52.2,0,37,TRADING
MO2302-C-7400,C,7400.0,2023-02-17,2022-12-06 09:32:51.9,38.0,24,41.2,6,40.2,0,59,TRADING
MO2302-P-5900,P,5900.0,2023-02-17,2022-12-06 09:32:51.9,29.2,6,32.2,6,31.6,0,56,TRADING
MO2302-P-6000,P,6000.0,2023-02-17,2022-12-06 09:32:51.9,40.6,6,43.2,6,41.4,0,84,TRADING
MO2302-P-6100,P,6100.0,2023-02-17,2022-12-06 09:32:51.9,54.6,10,60.0,7,57.2,0,48,TRADING
MO2302-P-6200,P,6200.0,2023-02-17,2022-12-06 09:32:51.9,76.6,7,80.2,6,77.4,0,98,TRADING
MO2302-P-6300,P,6300.0,2023-02-17,2022-12-06 09:32:51.9,98.8,6,104.0,7,99.6,0,68,TRADING
MO2302-P-6400,P,6400.0,2023-02-17,2022-12-06 09:32:51.9,127.2,6,134.0,1,132.6,0,102,TRADING
MO2302-P-6500,P,6500.0,2023-02-17,2022-12-06 09:32:51.9,163.8,16,172.8,7,175.4,0,119,TRADING
MO2302-P-6600,P,6600.0,2023-02-17,2022-12-06 09:32:51.9,207.4,16,215.6,6,218.2,0,52,TRADING
MO2302-P-6700,P,6700.0,2023-02-17,2022-12-06 09:32:51.9,254.8,6,265.6,7,263.8,0,47,TRADING
MO2302-P-6800,P,6800.0,2023-02-17,2022-12-06 09:32:51.9,311.0,16,319.2,1,314.0,0,8,TRADING
MO2302-P-6900,P,6900.0,2023-02-17,2022-12-06 09:32:51.9,371.2,17,383.2,6,386.4,0,2,TRADING
MO2302-P-7000,P,7000.0,2023-02-17,2022-12-06 09:32:51.9,440.0,6,452.2,6,500.0,0,14,TRADING
MO2302-P-7100,P,7100.0,2023-02-17,2022-12-06 09:32:51.9,510.8,16,524.6,6,535.8,0,4,TRADING
MO2302-P-7200,P,7200.0,2023-02-17,2022-12-06 09:32:51.9,590.6,4,603.0,6,730.2,0,15,TRADING
MO2302-P-7300,P,7300.0,2023-02-17,2022-12-06 09:32:51.9,671.8,18,685.8,6,1000.0,0,2,TRADING
MO2302-P-7400,P,7400.0,2023-02-17,2022-12-06 09:32:51.9,759.4,10,772.4,6,941.6,0,2,TRADING
MO2302-C-5800,C,5800.0,2023-02-17,2022-12-06 09:32:51.9,882.0,6,895.4,16,867.4,0,2,TRADING
MO2212-C-8200,C,8200.0,2022-12-16,2022-12-06 09:32:51.9,0.6,10,0.8,50,0.6,0,321,TRADING
MO2212-P-8200,P,8200.0,2022-12-16,2022-12-06 09:32:51.9,1485.6,10,1495.2,6,1518.8,0,55,TRADING
MO2212-C-6200,C,6200.0,2022-12-16,2022-12-06 09:32:51.9,509.4,6,516.0,9,491.0,0,219,TRADING
MO2212-C-6400,C,6400.0,2022-12-16,2022-12-06 09:32:51.9,321.4,6,324.6,6,312.6,1,521,TRADING
MO2212-C-6600,C,6600.0,2022-12-16,2022-12-06 09:32:51.9,159.8,1,161.6,10,160.6,73,1242,TRADING
MO2212-C-6800,C,6800.0,2022-12-16,2022-12-06 09:32:51.9,59.2,6,60.2,4,60.0,293,3651,TRADING
MO2212-C-7000,C,7000.0,2022-12-16,2022-12-06 09:32:51.9,18.4,33,18.8,4,18.4,97,2756,TRADING
MO2212-C-7200,C,7200.0,2022-12-16,2022-12-06 09:32:51.9,5.6,19,5.8,9,5.4,22,1881,TRADING
MO2212-C-7400,C,7400.0,2022-12-16,2022-12-06 09:32:51.9,2.0,10,2.2,5,1.8,0,905,TRADING
MO2212-C-7600,C,7600.0,2022-12-16,2022-12-06 09:32:51.9,1.0,23,1.2,4,1.2,0,589,TRADING
MO2212-C-7800,C,7800.0,2022-12-16,2022-12-06 09:32:51.9,0.8,10,1.0,30,0.8,0,227,TRADING
MO2212-P-6200,P,6200.0,2022-12-16,2022-12-06 09:32:51.9,2.6,63,3.0,35,3.0,21,2036,TRADING
MO2212-P-6400,P,6400.0,2022-12-16,2022-12-06 09:32:51.9,12.0,12,12.2,12,12.6,63,2551,TRADING
MO2212-P-6600,P,6600.0,2022-12-16,2022-12-06 09:32:51.9,49.0,4,49.4,4,49.6,154,2262,TRADING
MO2212-P-6800,P,6800.0,2022-12-16,2022-12-06 09:32:51.9,146.2,1,149.6,4,150.2,1,511,TRADING
MO2212-P-7000,P,7000.0,2022-12-16,2022-12-06 09:32:51.9,305.4,4,309.2,6,314.0,0,127,TRADING
MO2212-P-7200,P,7200.0,2022-12-16,2022-12-06 09:32:51.9,492.2,3,498.6,12,493.8,0,111,TRADING
MO2212-P-7400,P,7400.0,2022-12-16,2022-12-06 09:32:51.9,688.2,4,695.2,6,691.6,0,60,TRADING
MO2212-P-7600,P,7600.0,2022-12-16,2022-12-06 09:32:51.9,887.2,4,894.6,8,919.0,0,44,TRADING
MO2212-P-7800,P,7800.0,2022-12-16,2022-12-06 09:32:51.9,1087.0,4,1095.4,6,1297.4,0,81,TRADING
MO2303-C-6200,C,6200.0,2023-03-17,2022-12-06 09:32:51.9,546.2,6,557.4,12,476.2,0,219,TRADING
MO2303-C-6400,C,6400.0,2023-03-17,2022-12-06 09:32:51.9,413.4,6,424.8,12,413.0,0,167,TRADING
MO2303-C-6600,C,6600.0,2023-03-17,2022-12-06 09:32:51.9,310.6,1,315.2,6,310.0,0,138,TRADING
MO2303-C-6800,C,6800.0,2023-03-17,2022-12-06 09:32:51.9,218.0,6,227.6,10,224.2,0,217,TRADING
MO2303-C-7000,C,7000.0,2023-03-17,2022-12-06 09:32:51.9,151.0,1,159.6,4,153.8,0,366,TRADING
MO2303-C-7200,C,7200.0,2023-03-17,2022-12-06 09:32:51.9,103.2,6,108.8,4,107.4,0,190,TRADING
MO2303-C-7600,C,7600.0,2023-03-17,2022-12-06 09:32:51.9,45.6,6,48.6,4,48.2,0,405,TRADING
MO2303-C-7800,C,7800.0,2023-03-17,2022-12-06 09:32:51.9,30.8,4,33.8,6,33.2,0,497,TRADING
MO2303-P-6200,P,6200.0,2023-03-17,2022-12-06 09:32:51.9,119.6,10,126.6,6,128.8,0,122,TRADING
MO2303-P-6400,P,6400.0,2023-03-17,2022-12-06 09:32:51.9,185.0,10,194.8,12,197.2,0,137,TRADING
MO2303-P-6600,P,6600.0,2023-03-17,2022-12-06 09:32:51.9,273.8,4,285.2,1,290.8,0,141,TRADING
MO2303-P-6800,P,6800.0,2023-03-17,2022-12-06 09:32:51.9,383.8,4,396.8,1,407.2,0,97,TRADING
MO2303-P-7000,P,7000.0,2023-03-17,2022-12-06 09:32:51.9,513.6,10,527.8,7,518.0,0,223,TRADING
MO2303-P-7200,P,7200.0,2023-03-17,2022-12-06 09:32:51.9,663.4,12,677.8,9,666.4,0,55,TRADING
MO2303-P-7400,P,7400.0,2023-03-17,2022-12-06 09:32:51.9,828.0,12,841.2,2,998.0,0,52,TRADING
MO2303-P-7600,P,7600.0,2023-03-17,2022-12-06 09:32:51.9,1001.6,12,1015.2,6,1053.0,0,31,TRADING
MO2303-P-7800,P,7800.0,2023-03-17,2022-12-06 09:32:51.9,1184.8,12,1197.6,6,1251.0,0,54,TRADING
MO2306-C-6200,C,6200.0,2023-06-16,2022-12-06 09:32:51.9,576.4,1,589.2,12,582.6,0,108,TRADING
MO2306-C-6400,C,6400.0,2023-06-16,2022-12-06 09:32:51.9,461.0,1,476.0,10,468.6,0,67,TRADING
MO2306-C-6600,C,6600.0,2023-06-16,2022-12-06 09:32:51.9,375.6,1,379.0,10,375.6,1,119,TRADING
MO2306-C-6800,C,6800.0,2023-06-16,2022-12-06 09:32:51.9,286.0,6,298.4,1,294.2,0,208,TRADING
MO2306-C-7000,C,7000.0,2023-06-16,2022-12-06 09:32:51.9,221.0,18,230.8,6,229.2,0,533,TRADING
MO2306-C-7600,C,7600.0,2023-06-16,2022-12-06 09:32:51.9,98.8,6,104.2,21,101.2,0,357,TRADING
MO2306-C-7800,C,7800.0,2023-06-16,2022-12-06 09:32:51.9,74.4,6,79.8,1,72.4,0,489,TRADING
MO2306-P-6400,P,6400.0,2023-06-16,2022-12-06 09:32:51.9,342.8,1,353.6,1,353.6,0,243,TRADING
MO2306-P-6600,P,6600.0,2023-06-16,2022-12-06 09:32:51.9,442.0,6,455.2,1,454.0,0,107,TRADING
MO2306-P-6800,P,6800.0,2023-06-16,2022-12-06 09:32:51.9,558.4,4,571.4,1,564.4,0,73,TRADING
MO2306-P-7000,P,7000.0,2023-06-16,2022-12-06 09:32:51.9,688.2,18,703.6,1,720.2,0,55,TRADING
MO2306-P-7200,P,7200.0,2023-06-16,2022-12-06 09:32:51.9,834.8,4,852.6,6,1000.0,0,44,TRADING
MO2306-P-7400,P,7400.0,2023-06-16,2022-12-06 09:32:51.9,990.2,10,1008.8,1,1011.6,0,34,TRADING
MO2306-P-7800,P,7800.0,2023-06-16,2022-12-06 09:32:51.9,1330.0,4,1348.8,6,1394.4,0,53,TRADING
MO2212-P-8000,P,8000.0,2022-12-16,2022-12-06 09:32:52.4,1285.2,9,1293.2,6,1547.4,0,128,TRADING
MO2303-P-8000,P,8000.0,2023-03-17,2022-12-06 09:32:52.4,1372.4,12,1386.8,6,1536.0,0,90,TRADING
MO2306-P-8000,P,8000.0,2023-06-16,2022-12-06 09:32:52.4,1510.8,4,1527.6,6,1764.6,0,49,TRADING
MO2212-C-6500,C,6500.0,2022-12-16,2022-12-06 09:32:52.4,233.2,6,238.2,3,234.0,19,1038,TRADING
MO2212-C-6700,C,6700.0,2022-12-16,2022-12-06 09:32:52.4,100.2,1,102.0,6,101.2,167,2877,TRADING
MO2212-C-6900,C,6900.0,2022-12-16,2022-12-06 09:32:52.4,33.6,3,34.2,10,32.8,179,2873,TRADING
MO2212-C-7100,C,7100.0,2022-12-16,2022-12-06 09:32:52.4,10.0,9,10.4,43,10.0,111,1294,TRADING
MO2212-P-5900,P,5900.0,2022-12-16,2022-12-06 09:32:52.4,1.0,1,1.2,32,1.0,3,1023,TRADING
MO2212-P-6100,P,6100.0,2022-12-16,2022-12-06 09:32:52.4,1.4,60,1.8,27,1.4,2,1560,TRADING
MO2212-P-6300,P,6300.0,2022-12-16,2022-12-06 09:32:52.4,5.6,35,5.8,6,5.6,48,2206,TRADING
MO2212-P-6500,P,6500.0,2022-12-16,2022-12-06 09:32:52.4,24.6,1,24.8,5,24.8,146,1726,TRADING
MO2212-P-6700,P,6700.0,2022-12-16,2022-12-06 09:32:52.4,88.0,1,90.0,17,90.0,137,3586,TRADING
MO2212-P-6900,P,6900.0,2022-12-16,2022-12-06 09:32:52.4,219.2,16,224.2,1,228.8,1,196,TRADING
MO2212-P-7100,P,7100.0,2022-12-16,2022-12-06 09:32:52.4,395.4,6,402.8,10,415.6,0,61,TRADING
MO2309-C-5800,C,5800.0,2023-09-15,2022-12-06 09:32:52.4,857.2,6,874.2,13,871.8,0,129,TRADING
MO2309-C-6000,C,6000.0,2023-09-15,2022-12-06 09:32:52.4,734.2,1,745.6,8,740.8,0,132,TRADING
MO2309-C-6200,C,6200.0,2023-09-15,2022-12-06 09:32:52.4,614.4,1,628.0,2,609.0,0,149,TRADING
MO2309-C-6400,C,6400.0,2023-09-15,2022-12-06 09:32:52.4,510.8,6,524.8,25,549.0,0,157,TRADING
MO2309-C-6600,C,6600.0,2023-09-15,2022-12-06 09:32:52.4,422.4,1,432.8,2,427.0,0,170,TRADING
MO2309-C-6800,C,6800.0,2023-09-15,2022-12-06 09:32:52.4,342.2,2,353.2,2,346.0,0,139,TRADING
MO2309-C-7000,C,7000.0,2023-09-15,2022-12-06 09:32:52.4,273.6,1,284.2,1,279.0,0,200,TRADING
MO2309-C-7200,C,7200.0,2023-09-15,2022-12-06 09:32:52.4,219.6,6,227.8,1,218.4,0,324,TRADING
MO2309-P-5800,P,5800.0,2023-09-15,2022-12-06 09:32:52.4,229.8,1,237.4,1,226.0,0,79,TRADING
MO2309-P-6200,P,6200.0,2023-09-15,2022-12-06 09:32:52.4,373.4,8,384.8,1,375.0,0,123,TRADING
MO2309-P-6600,P,6600.0,2023-09-15,2022-12-06 09:32:52.4,569.0,2,581.8,1,578.4,0,46,TRADING
MO2309-P-7000,P,7000.0,2023-09-15,2022-12-06 09:32:52.4,815.4,6,828.8,1,818.6,0,47,TRADING
MO2309-P-7200,P,7200.0,2023-09-15,2022-12-06 09:32:52.4,954.6,14,969.8,1,1000.0,0,58,TRADING
MO2212-C-5700,C,5700.0,2022-12-16,2022-12-06 09:32:52.4,1005.8,6,1014.0,6,1015.2,0,53,TRADING
MO2303-C-5600,C,5600.0,2023-03-17,2022-12-06 09:32:52.4,1045.0,6,1057.4,6,1052.0,0,66,TRADING
MO2306-C-5600,C,5600.0,2023-06-16,2022-12-06 09:32:52.4,1003.6,6,1022.4,12,999.6,0,32,TRADING
MO2309-C-5600,C,5600.0,2023-09-15,2022-12-06 09:32:52.4,1001.0,1,1019.4,8,934.4,0,116,TRADING
MO2309-P-5600,P,5600.0,2023-09-15,2022-12-06 09:32:52.4,177.0,1,183.8,1,181.8,0,155,TRADING
MO2212-C-5600,C,5600.0,2022-12-16,2022-12-06 09:32:52.4,1106.0,6,1113.8,9,1116.8,0,48,TRADING
MO2303-P-8200,P,8200.0,2023-03-17,2022-12-06 09:32:52.4,1563.8,12,1578.4,12,1571.8,0,103,TRADING
MO2306-C-8200,C,8200.0,2023-06-16,2022-12-06 09:32:52.4,46.6,4,49.8,12,48.2,0,561,TRADING
MO2306-P-8200,P,8200.0,2023-06-16,2022-12-06 09:32:52.4,1695.2,4,1712.6,6,1802.8,0,42,TRADING
MO2212-C-5800,C,5800.0,2022-12-16,2022-12-06 09:32:52.4,906.4,6,914.2,6,917.6,0,34,TRADING
MO2212-P-5800,P,5800.0,2022-12-16,2022-12-06 09:32:52.4,0.8,1,1.0,25,1.0,0,516,TRADING
MO2303-C-5800,C,5800.0,2023-03-17,2022-12-06 09:32:52.4,867.4,6,878.6,24,876.0,0,101,TRADING
MO2303-P-5800,P,5800.0,2023-03-17,2022-12-06 09:32:52.4,44.6,6,47.2,6,47.8,2,195,TRADING
MO2306-C-5800,C,5800.0,2023-06-16,2022-12-06 09:32:52.4,846.4,6,866.4,22,898.0,0,100,TRADING
MO2212-C-8000,C,8000.0,2022-12-16,2022-12-06 09:32:52.4,0.8,12,1.0,49,0.8,0,940,TRADING
MO2306-P-5800,P,5800.0,2023-06-16,2022-12-06 09:32:52.4,140.6,1,146.4,1,143.0,0,66,TRADING
MO2212-C-6000,C,6000.0,2022-12-16,2022-12-06 09:32:52.4,707.2,6,715.6,7,708.6,0,58,TRADING
MO2212-P-6000,P,6000.0,2022-12-16,2022-12-06 09:32:52.4,1.2,1,1.4,25,1.4,0,1401,TRADING
MO2303-C-6000,C,6000.0,2023-03-17,2022-12-06 09:32:52.4,697.6,6,711.6,6,703.0,0,120,TRADING
MO2303-P-6000,P,6000.0,2023-03-17,2022-12-06 09:32:52.4,75.0,1,79.2,6,77.2,0,181,TRADING
MO2306-C-6000,C,6000.0,2023-06-16,2022-12-06 09:32:52.4,703.0,6,720.0,12,708.0,0,123,TRADING
MO2212-C-5900,C,5900.0,2022-12-16,2022-12-06 09:32:52.4,806.6,6,815.2,10,796.2,0,45,TRADING
MO2212-C-6100,C,6100.0,2022-12-16,2022-12-06 09:32:52.4,608.2,6,615.2,3,594.0,0,107,TRADING
MO2212-C-6300,C,6300.0,2022-12-16,2022-12-06 09:32:52.4,413.4,6,419.8,3,401.0,0,204,TRADING
MO2212-C-5500,C,5500.0,2022-12-16,2022-12-06 09:32:52.4,1205.8,6,1213.4,6,1196.0,0,42,TRADING
MO2212-P-5500,P,5500.0,2022-12-16,2022-12-06 09:32:52.4,0.6,31,0.8,10,0.8,0,502,TRADING
MO2303-C-5400,C,5400.0,2023-03-17,2022-12-06 09:32:52.4,1232.6,6,1244.6,12,1236.0,0,37,TRADING
MO2303-P-5400,P,5400.0,2023-03-17,2022-12-06 09:32:52.4,15.4,1,16.0,18,15.4,0,138,TRADING
MO2306-C-5400,C,5400.0,2023-06-16,2022-12-06 09:32:52.4,1170.6,6,1188.4,6,1115.0,0,46,TRADING
