symbol,trading_day,market_time_shanghai,recognition_eligible,v2_score_eligible,eligible_ordinal_day,online_state,online_decoded_state,oracle_state,oracle_confirmed_center_state,oracle_available_state
000852.SH,2015-01-09,2015-01-09 14:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-09,2015-01-09 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 10:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 11:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 13:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-12,2015-01-12 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 10:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 11:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 13:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-13,2015-01-13 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 10:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 11:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 13:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-14,2015-01-14 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 10:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 11:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 13:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 14:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-15,2015-01-15 15:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 09:35:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 09:40:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 09:45:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 09:50:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 09:55:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:00:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:05:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:10:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:15:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:20:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:25:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
000852.SH,2015-01-16,2015-01-16 10:30:00+08:00,False,False,,Uncertain,Uncertain,Uncertain,Uncertain,
