horizon,group,field,absolute_error
120,YEAR_2016,past_mean_forecast_mse_bp2,3.63797880709171e-11
120,YEAR_2016,positive_loss_improvement_fraction,5.55111512312578e-17
120,YEAR_2016,relative_mse_reduction,9.03140409680425e-17
120,YEAR_2016,target_mean_bp,1.77635683940025e-15
120,YEAR_2016,target_median_bp,5.32907051820075e-15
120,YEAR_2016,zero_forecast_mse_bp2,5.0931703299284e-11
120,YEAR_2017,enhanced_mae_bp,2.1316282072803e-14
120,YEAR_2017,enhanced_mean_error_bp,3.01980662698043e-14
120,YEAR_2017,enhanced_mean_prediction_bp,0
120,YEAR_2017,enhanced_mse_bp2,0
120,YEAR_2017,enhanced_rmse_bp,1.4210854715202e-14
120,YEAR_2017,mean_loss_improvement_bp2,8.81072992342524e-13
120,YEAR_2017,median_loss_improvement_bp2,7.38964445190504e-13
120,YEAR_2017,parent_mae_bp,7.105427357601e-15
120,YEAR_2017,parent_mean_error_bp,2.66453525910038e-15
120,YEAR_2017,parent_mean_prediction_bp,2.66453525910038e-14
120,YEAR_2017,parent_mse_bp2,9.09494701772928e-13
120,YEAR_2017,parent_rmse_bp,2.8421709430404e-14
120,YEAR_2017,past_mean_forecast_mse_bp2,4.54747350886464e-12
120,YEAR_2017,positive_loss_improvement_fraction,0
120,YEAR_2017,relative_mse_reduction,1.04083408558608e-17
120,YEAR_2017,target_mean_bp,6.21724893790088e-15
120,YEAR_2017,target_median_bp,5.32907051820075e-15
120,YEAR_2017,zero_forecast_mse_bp2,4.54747350886464e-12
120,YEAR_2018,enhanced_mae_bp,1.4210854715202e-14
120,YEAR_2018,enhanced_mean_error_bp,4.9737991503207e-14
120,YEAR_2018,enhanced_mean_prediction_bp,1.24344978758018e-14
120,YEAR_2018,enhanced_mse_bp2,4.36557456851006e-11
120,YEAR_2018,enhanced_rmse_bp,1.4210854715202e-13
120,YEAR_2018,mean_loss_improvement_bp2,6.25277607468888e-13
120,YEAR_2018,median_loss_improvement_bp2,6.21724893790088e-13
120,YEAR_2018,parent_mae_bp,1.4210854715202e-14
120,YEAR_2018,parent_mean_error_bp,1.77635683940025e-14
120,YEAR_2018,parent_mean_prediction_bp,2.66453525910038e-15
120,YEAR_2018,parent_mse_bp2,4.54747350886464e-11
120,YEAR_2018,parent_rmse_bp,1.13686837721616e-13
120,YEAR_2018,past_mean_forecast_mse_bp2,1.45519152283669e-11
120,YEAR_2018,positive_loss_improvement_fraction,0
120,YEAR_2018,relative_mse_reduction,1.38777878078145e-17
120,YEAR_2018,target_mean_bp,7.105427357601e-14
120,YEAR_2018,target_median_bp,0
120,YEAR_2018,zero_forecast_mse_bp2,0
120,YEAR_2019,enhanced_mae_bp,2.8421709430404e-14
120,YEAR_2019,enhanced_mean_error_bp,3.81916720471054e-14
120,YEAR_2019,enhanced_mean_prediction_bp,2.8421709430404e-14
120,YEAR_2019,enhanced_mse_bp2,5.45696821063757e-12
120,YEAR_2019,enhanced_rmse_bp,1.4210854715202e-14
120,YEAR_2019,mean_loss_improvement_bp2,8.66862137627322e-13
120,YEAR_2019,median_loss_improvement_bp2,9.37916411203332e-13
120,YEAR_2019,parent_mae_bp,2.8421709430404e-14
120,YEAR_2019,parent_mean_error_bp,2.8421709430404e-14
120,YEAR_2019,parent_mean_prediction_bp,3.33066907387547e-15
120,YEAR_2019,parent_mse_bp2,5.45696821063757e-12
120,YEAR_2019,parent_rmse_bp,2.55795384873636e-13
120,YEAR_2019,past_mean_forecast_mse_bp2,4.00177668780088e-11
120,YEAR_2019,positive_loss_improvement_fraction,2.77555756156289e-16
120,YEAR_2019,relative_mse_reduction,4.20670442924376e-17
120,YEAR_2019,target_mean_bp,3.46389583683049e-14
120,YEAR_2019,target_median_bp,0
120,YEAR_2019,zero_forecast_mse_bp2,3.8198777474463e-11
120,YEAR_2020,enhanced_mae_bp,2.8421709430404e-14
120,YEAR_2020,enhanced_mean_error_bp,2.66453525910038e-15
120,YEAR_2020,enhanced_mean_prediction_bp,2.8421709430404e-14
120,YEAR_2020,enhanced_mse_bp2,3.63797880709171e-12
120,YEAR_2020,enhanced_rmse_bp,2.41584530158434e-13
120,YEAR_2020,mean_loss_improvement_bp2,1.64845914696343e-12
120,YEAR_2020,median_loss_improvement_bp2,3.12638803734444e-13
120,YEAR_2020,parent_mae_bp,4.2632564145606e-14
120,YEAR_2020,parent_mean_error_bp,4.44089209850063e-14
120,YEAR_2020,parent_mean_prediction_bp,3.5527136788005e-15
120,YEAR_2020,parent_mse_bp2,3.09228198602796e-11
120,YEAR_2020,parent_rmse_bp,1.13686837721616e-13
120,YEAR_2020,past_mean_forecast_mse_bp2,3.8198777474463e-11
120,YEAR_2020,positive_loss_improvement_fraction,4.44089209850063e-16
120,YEAR_2020,relative_mse_reduction,2.77555756156289e-17
120,YEAR_2020,target_mean_bp,5.32907051820075e-15
120,YEAR_2020,target_median_bp,0
120,YEAR_2020,zero_forecast_mse_bp2,5.27506927028298e-11
120,LONG,enhanced_mae_bp,0
120,LONG,enhanced_mean_error_bp,1.77635683940025e-15
120,LONG,enhanced_mean_prediction_bp,4.61852778244065e-14
120,LONG,enhanced_mse_bp2,2.5465851649642e-11
120,LONG,enhanced_rmse_bp,3.26849658449646e-13
120,LONG,mean_loss_improvement_bp2,8.79296635503124e-13
120,LONG,median_loss_improvement_bp2,4.2632564145606e-13
120,LONG,parent_mae_bp,2.8421709430404e-14
120,LONG,parent_mean_error_bp,4.77395900588817e-15
120,LONG,parent_mean_prediction_bp,8.88178419700125e-16
120,LONG,parent_mse_bp2,0
120,LONG,parent_rmse_bp,3.83693077310454e-13
120,LONG,past_mean_forecast_mse_bp2,1.09139364212751e-11
120,LONG,positive_loss_improvement_fraction,5.55111512312578e-17
120,LONG,relative_mse_reduction,3.71447664293534e-16
120,LONG,target_mean_bp,8.88178419700125e-15
120,LONG,target_median_bp,0
120,LONG,zero_forecast_mse_bp2,1.09139364212751e-11
120,SHORT,enhanced_mae_bp,1.4210854715202e-14
120,SHORT,enhanced_mean_error_bp,3.5527136788005e-15
120,SHORT,enhanced_mean_prediction_bp,1.77635683940025e-15
120,SHORT,enhanced_mse_bp2,2.91038304567337e-11
120,SHORT,enhanced_rmse_bp,1.4210854715202e-13
120,SHORT,mean_loss_improvement_bp2,5.6843418860808e-14
120,SHORT,median_loss_improvement_bp2,2.06057393370429e-13
120,SHORT,parent_mae_bp,3.5527136788005e-13
120,SHORT,parent_mean_error_bp,4.2632564145606e-14
120,SHORT,parent_mean_prediction_bp,4.44089209850063e-15
120,SHORT,parent_mse_bp2,1.09139364212751e-11
120,SHORT,parent_rmse_bp,5.6843418860808e-14
120,SHORT,past_mean_forecast_mse_bp2,5.45696821063757e-11
120,SHORT,positive_loss_improvement_fraction,4.44089209850063e-16
120,SHORT,relative_mse_reduction,7.11236625150491e-17
120,SHORT,target_mean_bp,7.105427357601e-15
120,SHORT,target_median_bp,0
120,SHORT,zero_forecast_mse_bp2,3.63797880709171e-12
120,YEAR_2016_LONG,enhanced_mae_bp,1.70530256582424e-13
120,YEAR_2016_LONG,enhanced_mean_error_bp,4.2632564145606e-14
120,YEAR_2016_LONG,enhanced_mean_prediction_bp,7.105427357601e-15
120,YEAR_2016_LONG,enhanced_mse_bp2,1.45519152283669e-11
120,YEAR_2016_LONG,enhanced_rmse_bp,3.12638803734444e-13
120,YEAR_2016_LONG,mean_loss_improvement_bp2,3.97903932025656e-12
120,YEAR_2016_LONG,median_loss_improvement_bp2,1.36424205265939e-12
120,YEAR_2016_LONG,parent_mae_bp,2.8421709430404e-14
120,YEAR_2016_LONG,parent_mean_error_bp,3.5527136788005e-14
120,YEAR_2016_LONG,parent_mean_prediction_bp,1.77635683940025e-14
120,YEAR_2016_LONG,parent_mse_bp2,2.91038304567337e-11
120,YEAR_2016_LONG,parent_rmse_bp,2.8421709430404e-14
120,YEAR_2016_LONG,past_mean_forecast_mse_bp2,4.36557456851006e-11
120,YEAR_2016_LONG,positive_loss_improvement_fraction,2.77555756156289e-16
120,YEAR_2016_LONG,relative_mse_reduction,1.31838984174237e-16
120,YEAR_2016_LONG,target_mean_bp,1.24344978758018e-14
120,YEAR_2016_LONG,target_median_bp,1.77635683940025e-15
120,YEAR_2016_LONG,zero_forecast_mse_bp2,3.63797880709171e-12
120,YEAR_2016_SHORT,enhanced_mae_bp,1.70530256582424e-13
120,YEAR_2016_SHORT,enhanced_mean_error_bp,4.2632564145606e-14
120,YEAR_2016_SHORT,enhanced_mean_prediction_bp,4.44089209850063e-16
120,YEAR_2016_SHORT,enhanced_mse_bp2,3.63797880709171e-11
120,YEAR_2016_SHORT,enhanced_rmse_bp,1.98951966012828e-13
120,YEAR_2016_SHORT,mean_loss_improvement_bp2,2.95585778076202e-12
120,YEAR_2016_SHORT,median_loss_improvement_bp2,2.06057393370429e-13
120,YEAR_2016_SHORT,parent_mae_bp,4.83169060316868e-13
120,YEAR_2016_SHORT,parent_mean_error_bp,0
120,YEAR_2016_SHORT,parent_mean_prediction_bp,2.1316282072803e-14
120,YEAR_2016_SHORT,parent_mse_bp2,0
120,YEAR_2016_SHORT,parent_rmse_bp,5.6843418860808e-14
120,YEAR_2016_SHORT,past_mean_forecast_mse_bp2,7.27595761418343e-12
120,YEAR_2016_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
120,YEAR_2016_SHORT,relative_mse_reduction,7.97972798949331e-17
120,YEAR_2016_SHORT,target_mean_bp,2.1316282072803e-14
120,YEAR_2016_SHORT,target_median_bp,5.10702591327572e-15
120,YEAR_2016_SHORT,zero_forecast_mse_bp2,7.27595761418343e-12
120,YEAR_2017_LONG,enhanced_mae_bp,2.8421709430404e-14
120,YEAR_2017_LONG,enhanced_mean_error_bp,4.2632564145606e-14
120,YEAR_2017_LONG,enhanced_mean_prediction_bp,7.105427357601e-15
120,YEAR_2017_LONG,enhanced_mse_bp2,1.36424205265939e-12
120,YEAR_2017_LONG,enhanced_rmse_bp,2.1316282072803e-14
120,YEAR_2017_LONG,mean_loss_improvement_bp2,2.27373675443232e-13
120,YEAR_2017_LONG,median_loss_improvement_bp2,2.27373675443232e-13
120,YEAR_2017_LONG,parent_mae_bp,2.8421709430404e-14
120,YEAR_2017_LONG,parent_mean_error_bp,9.10382880192628e-15
120,YEAR_2017_LONG,parent_mean_prediction_bp,3.01980662698043e-14
120,YEAR_2017_LONG,parent_mse_bp2,2.72848410531878e-12
120,YEAR_2017_LONG,parent_rmse_bp,7.105427357601e-15
120,YEAR_2017_LONG,past_mean_forecast_mse_bp2,2.72848410531878e-12
120,YEAR_2017_LONG,positive_loss_improvement_fraction,4.44089209850063e-16
120,YEAR_2017_LONG,relative_mse_reduction,1.66533453693773e-16
120,YEAR_2017_LONG,target_mean_bp,1.4210854715202e-14
120,YEAR_2017_LONG,target_median_bp,0
120,YEAR_2017_LONG,zero_forecast_mse_bp2,1.36424205265939e-12
120,YEAR_2017_SHORT,enhanced_mae_bp,1.4210854715202e-14
120,YEAR_2017_SHORT,enhanced_mean_error_bp,7.105427357601e-15
120,YEAR_2017_SHORT,enhanced_mean_prediction_bp,3.5527136788005e-15
120,YEAR_2017_SHORT,enhanced_mse_bp2,6.3664629124105e-12
120,YEAR_2017_SHORT,enhanced_rmse_bp,5.6843418860808e-14
120,YEAR_2017_SHORT,mean_loss_improvement_bp2,1.86872739504906e-12
120,YEAR_2017_SHORT,median_loss_improvement_bp2,2.27373675443232e-13
120,YEAR_2017_SHORT,parent_mae_bp,2.1316282072803e-14
120,YEAR_2017_SHORT,parent_mean_error_bp,0
120,YEAR_2017_SHORT,parent_mean_prediction_bp,4.61852778244065e-14
120,YEAR_2017_SHORT,parent_mse_bp2,4.54747350886464e-12
120,YEAR_2017_SHORT,parent_rmse_bp,4.2632564145606e-14
120,YEAR_2017_SHORT,past_mean_forecast_mse_bp2,9.09494701772928e-13
120,YEAR_2017_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
120,YEAR_2017_SHORT,relative_mse_reduction,1.74339709335669e-16
120,YEAR_2017_SHORT,target_mean_bp,4.44089209850063e-15
120,YEAR_2017_SHORT,target_median_bp,0
120,YEAR_2017_SHORT,zero_forecast_mse_bp2,0
120,YEAR_2018_LONG,enhanced_mae_bp,1.4210854715202e-14
120,YEAR_2018_LONG,enhanced_mean_error_bp,5.32907051820075e-14
120,YEAR_2018_LONG,enhanced_mean_prediction_bp,5.32907051820075e-15
120,YEAR_2018_LONG,enhanced_mse_bp2,7.27595761418343e-12
120,YEAR_2018_LONG,enhanced_rmse_bp,7.105427357601e-14
120,YEAR_2018_LONG,mean_loss_improvement_bp2,7.95807864051312e-13
120,YEAR_2018_LONG,median_loss_improvement_bp2,1.70530256582424e-13
120,YEAR_2018_LONG,parent_mae_bp,0
120,YEAR_2018_LONG,parent_mean_error_bp,9.95037385820297e-15
120,YEAR_2018_LONG,parent_mean_prediction_bp,1.77635683940025e-15
120,YEAR_2018_LONG,parent_mse_bp2,3.63797880709171e-12
120,YEAR_2018_LONG,parent_rmse_bp,1.4210854715202e-14
120,YEAR_2018_LONG,past_mean_forecast_mse_bp2,0
120,YEAR_2018_LONG,positive_loss_improvement_fraction,2.77555756156289e-16
120,YEAR_2018_LONG,relative_mse_reduction,6.93889390390723e-18
120,YEAR_2018_LONG,target_mean_bp,7.99360577730113e-15
120,YEAR_2018_LONG,target_median_bp,0
120,YEAR_2018_LONG,zero_forecast_mse_bp2,3.63797880709171e-12
120,YEAR_2018_SHORT,enhanced_mae_bp,4.2632564145606e-14
120,YEAR_2018_SHORT,enhanced_mean_error_bp,6.75015598972095e-14
120,YEAR_2018_SHORT,enhanced_mean_prediction_bp,4.44089209850063e-14
120,YEAR_2018_SHORT,enhanced_mse_bp2,4.36557456851006e-11
120,YEAR_2018_SHORT,enhanced_rmse_bp,4.2632564145606e-13
120,YEAR_2018_SHORT,mean_loss_improvement_bp2,3.41060513164848e-13
120,YEAR_2018_SHORT,median_loss_improvement_bp2,2.8421709430404e-13
120,YEAR_2018_SHORT,parent_mae_bp,1.4210854715202e-14
120,YEAR_2018_SHORT,parent_mean_error_bp,7.105427357601e-15
120,YEAR_2018_SHORT,parent_mean_prediction_bp,2.77555756156289e-17
120,YEAR_2018_SHORT,parent_mse_bp2,4.72937244921923e-11
120,YEAR_2018_SHORT,parent_rmse_bp,5.6843418860808e-14
120,YEAR_2018_SHORT,past_mean_forecast_mse_bp2,2.36468622460961e-11
120,YEAR_2018_SHORT,positive_loss_improvement_fraction,0
120,YEAR_2018_SHORT,relative_mse_reduction,4.85722573273506e-17
120,YEAR_2018_SHORT,target_mean_bp,2.8421709430404e-14
120,YEAR_2018_SHORT,target_median_bp,4.9737991503207e-14
120,YEAR_2018_SHORT,zero_forecast_mse_bp2,2.36468622460961e-11
120,YEAR_2019_LONG,enhanced_mae_bp,2.8421709430404e-14
120,YEAR_2019_LONG,enhanced_mean_error_bp,3.5527136788005e-14
120,YEAR_2019_LONG,enhanced_mean_prediction_bp,1.77635683940025e-15
120,YEAR_2019_LONG,enhanced_mse_bp2,3.63797880709171e-11
120,YEAR_2019_LONG,enhanced_rmse_bp,2.41584530158434e-13
120,YEAR_2019_LONG,mean_loss_improvement_bp2,3.41060513164848e-13
120,YEAR_2019_LONG,median_loss_improvement_bp2,2.8421709430404e-13
120,YEAR_2019_LONG,parent_mae_bp,1.4210854715202e-14
120,YEAR_2019_LONG,parent_mean_error_bp,3.5527136788005e-15
120,YEAR_2019_LONG,parent_mean_prediction_bp,8.88178419700125e-16
120,YEAR_2019_LONG,parent_mse_bp2,5.0931703299284e-11
120,YEAR_2019_LONG,parent_rmse_bp,2.27373675443232e-13
120,YEAR_2019_LONG,past_mean_forecast_mse_bp2,3.27418092638254e-11
120,YEAR_2019_LONG,positive_loss_improvement_fraction,1.11022302462516e-16
120,YEAR_2019_LONG,relative_mse_reduction,1.73472347597681e-16
120,YEAR_2019_LONG,target_mean_bp,1.4210854715202e-14
120,YEAR_2019_LONG,target_median_bp,0
120,YEAR_2019_LONG,zero_forecast_mse_bp2,4.72937244921923e-11
120,YEAR_2019_SHORT,enhanced_mae_bp,0
120,YEAR_2019_SHORT,enhanced_mean_error_bp,1.4210854715202e-14
120,YEAR_2019_SHORT,enhanced_mean_prediction_bp,4.61852778244065e-14
120,YEAR_2019_SHORT,enhanced_mse_bp2,7.27595761418343e-12
120,YEAR_2019_SHORT,enhanced_rmse_bp,1.13686837721616e-13
120,YEAR_2019_SHORT,mean_loss_improvement_bp2,1.47792889038101e-12
120,YEAR_2019_SHORT,median_loss_improvement_bp2,0
120,YEAR_2019_SHORT,parent_mae_bp,1.4210854715202e-14
120,YEAR_2019_SHORT,parent_mean_error_bp,1.95399252334028e-14
120,YEAR_2019_SHORT,parent_mean_prediction_bp,3.10862446895044e-15
120,YEAR_2019_SHORT,parent_mse_bp2,4.72937244921923e-11
120,YEAR_2019_SHORT,parent_rmse_bp,2.70006239588838e-13
120,YEAR_2019_SHORT,past_mean_forecast_mse_bp2,3.09228198602796e-11
120,YEAR_2019_SHORT,positive_loss_improvement_fraction,3.33066907387547e-16
120,YEAR_2019_SHORT,relative_mse_reduction,2.28983498828939e-16
120,YEAR_2019_SHORT,target_mean_bp,6.21724893790088e-14
120,YEAR_2019_SHORT,target_median_bp,3.5527136788005e-15
120,YEAR_2019_SHORT,zero_forecast_mse_bp2,4.36557456851006e-11
120,YEAR_2020_LONG,enhanced_mae_bp,2.8421709430404e-14
120,YEAR_2020_LONG,enhanced_mean_error_bp,3.5527136788005e-15
120,YEAR_2020_LONG,enhanced_mean_prediction_bp,2.48689957516035e-14
120,YEAR_2020_LONG,enhanced_mse_bp2,3.45607986673713e-11
120,YEAR_2020_LONG,enhanced_rmse_bp,0
120,YEAR_2020_LONG,mean_loss_improvement_bp2,1.93267624126747e-12
120,YEAR_2020_LONG,median_loss_improvement_bp2,6.53699316899292e-13
120,YEAR_2020_LONG,parent_mae_bp,2.8421709430404e-14
120,YEAR_2020_LONG,parent_mean_error_bp,2.1316282072803e-14
120,YEAR_2020_LONG,parent_mean_prediction_bp,8.88178419700125e-16
120,YEAR_2020_LONG,parent_mse_bp2,3.09228198602796e-11
120,YEAR_2020_LONG,parent_rmse_bp,1.56319401867222e-13
120,YEAR_2020_LONG,past_mean_forecast_mse_bp2,4.72937244921923e-11
120,YEAR_2020_LONG,positive_loss_improvement_fraction,2.22044604925031e-16
120,YEAR_2020_LONG,relative_mse_reduction,2.84494650060196e-16
120,YEAR_2020_LONG,target_mean_bp,3.01980662698043e-14
120,YEAR_2020_LONG,target_median_bp,0
120,YEAR_2020_LONG,zero_forecast_mse_bp2,3.8198777474463e-11
120,YEAR_2020_SHORT,enhanced_mae_bp,3.97903932025656e-13
120,YEAR_2020_SHORT,enhanced_mean_error_bp,7.105427357601e-15
120,YEAR_2020_SHORT,enhanced_mean_prediction_bp,1.24344978758018e-14
120,YEAR_2020_SHORT,enhanced_mse_bp2,3.63797880709171e-12
120,YEAR_2020_SHORT,enhanced_rmse_bp,1.98951966012828e-13
120,YEAR_2020_SHORT,mean_loss_improvement_bp2,7.03437308402499e-13
120,YEAR_2020_SHORT,median_loss_improvement_bp2,1.19371179607697e-12
120,YEAR_2020_SHORT,parent_mae_bp,2.27373675443232e-13
120,YEAR_2020_SHORT,parent_mean_error_bp,1.77635683940025e-15
120,YEAR_2020_SHORT,parent_mean_prediction_bp,4.44089209850063e-16
120,YEAR_2020_SHORT,parent_mse_bp2,4.72937244921923e-11
120,YEAR_2020_SHORT,parent_rmse_bp,4.2632564145606e-13
120,YEAR_2020_SHORT,past_mean_forecast_mse_bp2,7.27595761418343e-12
120,YEAR_2020_SHORT,positive_loss_improvement_fraction,4.9960036108132e-16
120,YEAR_2020_SHORT,relative_mse_reduction,3.50414142147315e-16
120,YEAR_2020_SHORT,target_mean_bp,7.99360577730113e-15
120,YEAR_2020_SHORT,target_median_bp,0
120,YEAR_2020_SHORT,zero_forecast_mse_bp2,2.18278728425503e-11
240,POOLED,enhanced_mae_bp,3.97903932025656e-13
240,POOLED,enhanced_mean_error_bp,0
240,POOLED,enhanced_mean_prediction_bp,1.4210854715202e-14
240,POOLED,enhanced_mse_bp2,4.36557456851006e-11
240,POOLED,enhanced_rmse_bp,3.97903932025656e-13
240,POOLED,mean_loss_improvement_bp2,8.10018718766514e-13
240,POOLED,median_loss_improvement_bp2,2.77111666946439e-13
240,POOLED,parent_mae_bp,1.70530256582424e-13
240,POOLED,parent_mean_error_bp,5.32907051820075e-15
240,POOLED,parent_mean_prediction_bp,1.33226762955019e-15
240,POOLED,parent_mse_bp2,7.27595761418343e-12
240,POOLED,parent_rmse_bp,2.27373675443232e-13
240,POOLED,past_mean_forecast_mse_bp2,3.63797880709171e-11
240,POOLED,positive_loss_improvement_fraction,4.9960036108132e-16
240,POOLED,relative_mse_reduction,9.62771529167128e-17
240,POOLED,target_mean_bp,7.66053886991358e-15
240,POOLED,target_median_bp,0
240,POOLED,zero_forecast_mse_bp2,7.27595761418343e-12
240,YEAR_2016,enhanced_mae_bp,1.98951966012828e-13
240,YEAR_2016,enhanced_mean_error_bp,2.8421709430404e-14
240,YEAR_2016,enhanced_mean_prediction_bp,3.5527136788005e-14
240,YEAR_2016,enhanced_mse_bp2,2.91038304567337e-11
240,YEAR_2016,enhanced_rmse_bp,5.6843418860808e-14
240,YEAR_2016,mean_loss_improvement_bp2,5.6843418860808e-13
240,YEAR_2016,median_loss_improvement_bp2,1.93267624126747e-12
240,YEAR_2016,parent_mae_bp,2.55795384873636e-13
240,YEAR_2016,parent_mean_error_bp,7.105427357601e-15
240,YEAR_2016,parent_mean_prediction_bp,3.5527136788005e-15
240,YEAR_2016,parent_mse_bp2,1.45519152283669e-11
240,YEAR_2016,parent_rmse_bp,5.6843418860808e-14
240,YEAR_2016,past_mean_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2016,positive_loss_improvement_fraction,4.44089209850063e-16
240,YEAR_2016,relative_mse_reduction,5.03069808033274e-17
240,YEAR_2016,target_mean_bp,1.06581410364015e-14
240,YEAR_2016,target_median_bp,4.9737991503207e-14
240,YEAR_2016,zero_forecast_mse_bp2,5.82076609134674e-11
240,YEAR_2017,enhanced_mae_bp,0
240,YEAR_2017,enhanced_mean_error_bp,6.75015598972095e-14
240,YEAR_2017,enhanced_mean_prediction_bp,2.48689957516035e-14
240,YEAR_2017,enhanced_mse_bp2,2.91038304567337e-11
240,YEAR_2017,enhanced_rmse_bp,4.12114786740858e-13
240,YEAR_2017,mean_loss_improvement_bp2,2.27373675443232e-13
240,YEAR_2017,median_loss_improvement_bp2,5.6843418860808e-13
240,YEAR_2017,parent_mae_bp,2.8421709430404e-14
240,YEAR_2017,parent_mean_error_bp,7.105427357601e-14
240,YEAR_2017,parent_mean_prediction_bp,1.77635683940025e-14
240,YEAR_2017,parent_mse_bp2,1.63709046319127e-11
240,YEAR_2017,parent_rmse_bp,7.105427357601e-14
240,YEAR_2017,past_mean_forecast_mse_bp2,4.54747350886464e-11
240,YEAR_2017,positive_loss_improvement_fraction,0
240,YEAR_2017,relative_mse_reduction,6.41847686111419e-17
240,YEAR_2017,target_mean_bp,3.28626015289046e-14
240,YEAR_2017,target_median_bp,5.32907051820075e-15
240,YEAR_2017,zero_forecast_mse_bp2,4.00177668780088e-11
240,YEAR_2018,enhanced_mae_bp,1.70530256582424e-13
240,YEAR_2018,enhanced_mean_error_bp,6.75015598972095e-14
240,YEAR_2018,enhanced_mean_prediction_bp,2.66453525910038e-15
240,YEAR_2018,enhanced_mse_bp2,4.36557456851006e-11
240,YEAR_2018,enhanced_rmse_bp,3.69482222595252e-13
240,YEAR_2018,mean_loss_improvement_bp2,1.54898316395702e-12
240,YEAR_2018,median_loss_improvement_bp2,0
240,YEAR_2018,parent_mae_bp,2.8421709430404e-13
240,YEAR_2018,parent_mean_error_bp,6.75015598972095e-14
240,YEAR_2018,parent_mean_prediction_bp,2.88657986402541e-15
240,YEAR_2018,parent_mse_bp2,2.18278728425503e-11
240,YEAR_2018,parent_rmse_bp,3.41060513164848e-13
240,YEAR_2018,past_mean_forecast_mse_bp2,2.91038304567337e-11
240,YEAR_2018,positive_loss_improvement_fraction,2.77555756156289e-16
240,YEAR_2018,relative_mse_reduction,4.46691295064028e-17
240,YEAR_2018,target_mean_bp,1.4210854715202e-14
240,YEAR_2018,target_median_bp,0
240,YEAR_2018,zero_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2019,enhanced_mae_bp,1.98951966012828e-13
240,YEAR_2019,enhanced_mean_error_bp,8.43769498715119e-15
240,YEAR_2019,enhanced_mean_prediction_bp,8.88178419700125e-16
240,YEAR_2019,enhanced_mse_bp2,2.5465851649642e-11
240,YEAR_2019,enhanced_rmse_bp,3.69482222595252e-13
240,YEAR_2019,mean_loss_improvement_bp2,9.71667191151937e-13
240,YEAR_2019,median_loss_improvement_bp2,6.25277607468888e-13
240,YEAR_2019,parent_mae_bp,1.56319401867222e-13
240,YEAR_2019,parent_mean_error_bp,6.21724893790088e-15
240,YEAR_2019,parent_mean_prediction_bp,1.33226762955019e-15
240,YEAR_2019,parent_mse_bp2,5.45696821063757e-11
240,YEAR_2019,parent_rmse_bp,4.2632564145606e-13
240,YEAR_2019,past_mean_forecast_mse_bp2,0
240,YEAR_2019,positive_loss_improvement_fraction,4.44089209850063e-16
240,YEAR_2019,relative_mse_reduction,2.02800016363414e-16
240,YEAR_2019,target_mean_bp,1.06581410364015e-14
240,YEAR_2019,target_median_bp,0
240,YEAR_2019,zero_forecast_mse_bp2,2.91038304567337e-11
240,YEAR_2020,enhanced_mae_bp,3.97903932025656e-13
240,YEAR_2020,enhanced_mean_error_bp,7.105427357601e-15
240,YEAR_2020,enhanced_mean_prediction_bp,3.5527136788005e-14
240,YEAR_2020,enhanced_mse_bp2,2.5465851649642e-11
240,YEAR_2020,enhanced_rmse_bp,4.54747350886464e-13
240,YEAR_2020,mean_loss_improvement_bp2,8.70414851306123e-13
240,YEAR_2020,median_loss_improvement_bp2,1.70530256582424e-13
240,YEAR_2020,parent_mae_bp,2.27373675443232e-13
240,YEAR_2020,parent_mean_error_bp,0
240,YEAR_2020,parent_mean_prediction_bp,1.77635683940025e-15
240,YEAR_2020,parent_mse_bp2,1.09139364212751e-11
240,YEAR_2020,parent_rmse_bp,4.54747350886464e-13
240,YEAR_2020,past_mean_forecast_mse_bp2,1.45519152283669e-11
240,YEAR_2020,positive_loss_improvement_fraction,2.22044604925031e-16
240,YEAR_2020,relative_mse_reduction,2.09196809181078e-16
240,YEAR_2020,target_mean_bp,8.88178419700125e-16
240,YEAR_2020,target_median_bp,0
240,YEAR_2020,zero_forecast_mse_bp2,1.45519152283669e-11
240,LONG,enhanced_mae_bp,2.8421709430404e-14
240,LONG,enhanced_mean_error_bp,4.9737991503207e-14
240,LONG,enhanced_mean_prediction_bp,2.8421709430404e-14
240,LONG,enhanced_mse_bp2,5.0931703299284e-11
240,LONG,enhanced_rmse_bp,1.70530256582424e-13
240,LONG,mean_loss_improvement_bp2,4.54747350886464e-13
240,LONG,median_loss_improvement_bp2,2.8421709430404e-14
240,LONG,parent_mae_bp,1.4210854715202e-13
240,LONG,parent_mean_error_bp,3.19744231092045e-14
240,LONG,parent_mean_prediction_bp,3.19744231092045e-14
240,LONG,parent_mse_bp2,4.36557456851006e-11
240,LONG,parent_rmse_bp,4.54747350886464e-13
240,LONG,past_mean_forecast_mse_bp2,1.45519152283669e-11
240,LONG,positive_loss_improvement_fraction,5.55111512312578e-17
240,LONG,relative_mse_reduction,0
240,LONG,target_mean_bp,2.66453525910038e-15
240,LONG,target_median_bp,0
240,LONG,zero_forecast_mse_bp2,3.63797880709171e-11
240,SHORT,enhanced_mae_bp,4.83169060316868e-13
