pair_id,index_symbol,event_day,control_day,side,horizon,event_entry_timestamp,event_entry_status,event_exit_timestamp,event_exit_status,event_action_crossing,control_entry_timestamp,control_entry_status,control_exit_timestamp,control_exit_status,control_action_crossing,old_eligible,old_reason,new_eligible,new_reason,membership_changed,reason_changed,new_action_crossing,unit_bridge_crossing,on_new_halt_endpoint,carrier
000688.SH:R1_A:260057:313825,000688.SH,2025-01-08,2025-12-11,LONG,240,2025-01-08T13:18:00+08:00,valid,2025-01-09T13:18:00+08:00,valid,False,2025-12-11T13:26:00+08:00,valid,2025-12-12T13:26:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,1,2025-01-08T14:12:00+08:00,valid,2025-01-08T14:13:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-10T14:26:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,5,2025-01-08T14:12:00+08:00,valid,2025-01-08T14:17:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-10T14:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,15,2025-01-08T14:12:00+08:00,valid,2025-01-08T14:27:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-10T14:40:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,30,2025-01-08T14:12:00+08:00,valid,2025-01-08T14:42:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-10T14:55:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,60,2025-01-08T14:12:00+08:00,valid,2025-01-09T09:42:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-11T09:55:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,120,2025-01-08T14:12:00+08:00,valid,2025-01-09T10:42:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-11T10:55:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260111:288924,000688.SH,2025-01-08,2025-07-10,LONG,240,2025-01-08T14:12:00+08:00,valid,2025-01-09T14:12:00+08:00,valid,False,2025-07-10T14:25:00+08:00,valid,2025-07-11T14:25:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,1,2025-01-10T10:08:00+08:00,valid,2025-01-10T10:09:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T10:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,5,2025-01-10T10:08:00+08:00,valid,2025-01-10T10:13:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,15,2025-01-10T10:08:00+08:00,valid,2025-01-10T10:23:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T10:22:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,30,2025-01-10T10:08:00+08:00,valid,2025-01-10T10:38:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T10:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,60,2025-01-10T10:08:00+08:00,valid,2025-01-10T11:08:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T11:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,120,2025-01-10T10:08:00+08:00,valid,2025-01-10T13:38:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-10T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260437:260436,000688.SH,2025-01-10,2025-01-10,LONG,240,2025-01-10T10:08:00+08:00,valid,2025-01-13T10:08:00+08:00,valid,False,2025-01-10T10:07:00+08:00,valid,2025-01-13T10:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,1,2025-01-10T13:34:00+08:00,valid,2025-01-10T13:35:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-04T13:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,5,2025-01-10T13:34:00+08:00,valid,2025-01-10T13:39:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-04T13:35:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,15,2025-01-10T13:34:00+08:00,valid,2025-01-10T13:49:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-04T13:45:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,30,2025-01-10T13:34:00+08:00,valid,2025-01-10T14:04:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-04T14:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,60,2025-01-10T13:34:00+08:00,valid,2025-01-10T14:34:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-04T14:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,120,2025-01-10T13:34:00+08:00,valid,2025-01-13T10:04:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-05T10:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260553:307349,000688.SH,2025-01-10,2025-11-04,SHORT,240,2025-01-10T13:34:00+08:00,valid,2025-01-13T13:34:00+08:00,valid,False,2025-11-04T13:30:00+08:00,valid,2025-11-05T13:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,1,2025-01-13T09:46:00+08:00,valid,2025-01-13T09:47:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T10:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,5,2025-01-13T09:46:00+08:00,valid,2025-01-13T09:51:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T10:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,15,2025-01-13T09:46:00+08:00,valid,2025-01-13T10:01:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T10:14:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,30,2025-01-13T09:46:00+08:00,valid,2025-01-13T10:16:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T10:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,60,2025-01-13T09:46:00+08:00,valid,2025-01-13T10:46:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T10:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,120,2025-01-13T09:46:00+08:00,valid,2025-01-13T13:16:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-05T13:29:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:260655:293068,000688.SH,2025-01-13,2025-08-05,SHORT,240,2025-01-13T09:46:00+08:00,valid,2025-01-14T09:46:00+08:00,valid,False,2025-08-05T09:59:00+08:00,valid,2025-08-06T09:59:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,1,2025-01-14T13:05:00+08:00,valid,2025-01-14T13:06:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-14T13:05:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,5,2025-01-14T13:05:00+08:00,valid,2025-01-14T13:10:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-14T13:09:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,15,2025-01-14T13:05:00+08:00,valid,2025-01-14T13:20:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-14T13:19:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,30,2025-01-14T13:05:00+08:00,valid,2025-01-14T13:35:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-14T13:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,60,2025-01-14T13:05:00+08:00,valid,2025-01-14T14:05:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-14T14:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,120,2025-01-14T13:05:00+08:00,valid,2025-01-15T09:35:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-15T09:34:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261004:261003,000688.SH,2025-01-14,2025-01-14,LONG,240,2025-01-14T13:05:00+08:00,valid,2025-01-15T13:05:00+08:00,valid,False,2025-01-14T13:04:00+08:00,valid,2025-01-15T13:04:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,1,2025-01-14T14:18:00+08:00,valid,2025-01-14T14:19:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-01T14:14:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,5,2025-01-14T14:18:00+08:00,valid,2025-01-14T14:23:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-01T14:18:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,15,2025-01-14T14:18:00+08:00,valid,2025-01-14T14:33:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-01T14:28:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,30,2025-01-14T14:18:00+08:00,valid,2025-01-14T14:48:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-01T14:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,60,2025-01-14T14:18:00+08:00,valid,2025-01-15T09:48:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-02T09:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,120,2025-01-14T14:18:00+08:00,valid,2025-01-15T10:48:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-02T10:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261077:311952,000688.SH,2025-01-14,2025-12-01,LONG,240,2025-01-14T14:18:00+08:00,valid,2025-01-15T14:18:00+08:00,valid,False,2025-12-01T14:13:00+08:00,valid,2025-12-02T14:13:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,1,2025-01-15T13:51:00+08:00,valid,2025-01-15T13:52:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-27T13:31:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,5,2025-01-15T13:51:00+08:00,valid,2025-01-15T13:56:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-27T13:35:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,15,2025-01-15T13:51:00+08:00,valid,2025-01-15T14:06:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-27T13:45:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,30,2025-01-15T13:51:00+08:00,valid,2025-01-15T14:21:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-27T14:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,60,2025-01-15T13:51:00+08:00,valid,2025-01-15T14:51:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-27T14:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,120,2025-01-15T13:51:00+08:00,valid,2025-01-16T10:21:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-30T10:00:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261290:286709,000688.SH,2025-01-15,2025-06-27,LONG,240,2025-01-15T13:51:00+08:00,valid,2025-01-16T13:51:00+08:00,valid,False,2025-06-27T13:30:00+08:00,valid,2025-06-30T13:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,1,2025-01-16T10:04:00+08:00,valid,2025-01-16T10:05:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T10:09:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,5,2025-01-16T10:04:00+08:00,valid,2025-01-16T10:09:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T10:13:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,15,2025-01-16T10:04:00+08:00,valid,2025-01-16T10:19:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T10:23:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,30,2025-01-16T10:04:00+08:00,valid,2025-01-16T10:34:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T10:38:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,60,2025-01-16T10:04:00+08:00,valid,2025-01-16T11:04:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T11:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,120,2025-01-16T10:04:00+08:00,valid,2025-01-16T13:34:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-30T13:38:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261393:306517,000688.SH,2025-01-16,2025-10-30,SHORT,240,2025-01-16T10:04:00+08:00,valid,2025-01-17T10:04:00+08:00,valid,False,2025-10-30T10:08:00+08:00,valid,2025-10-31T10:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,1,2025-01-16T13:43:00+08:00,valid,2025-01-16T13:44:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-02T13:43:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,5,2025-01-16T13:43:00+08:00,valid,2025-01-16T13:48:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-02T13:47:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,15,2025-01-16T13:43:00+08:00,valid,2025-01-16T13:58:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-02T13:57:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,30,2025-01-16T13:43:00+08:00,valid,2025-01-16T14:13:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-02T14:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,60,2025-01-16T13:43:00+08:00,valid,2025-01-16T14:43:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-02T14:42:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,120,2025-01-16T13:43:00+08:00,valid,2025-01-17T10:13:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-03T10:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261522:298001,000688.SH,2025-01-16,2025-09-02,SHORT,240,2025-01-16T13:43:00+08:00,valid,2025-01-17T13:43:00+08:00,valid,False,2025-09-02T13:42:00+08:00,valid,2025-09-03T13:42:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,1,2025-01-17T10:27:00+08:00,valid,2025-01-17T10:28:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T10:16:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,5,2025-01-17T10:27:00+08:00,valid,2025-01-17T10:32:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T10:20:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,15,2025-01-17T10:27:00+08:00,valid,2025-01-17T10:42:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T10:30:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,30,2025-01-17T10:27:00+08:00,valid,2025-01-17T10:57:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T10:45:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,60,2025-01-17T10:27:00+08:00,valid,2025-01-17T11:27:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T11:15:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,120,2025-01-17T10:27:00+08:00,valid,2025-01-17T13:57:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-11T13:45:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261656:283724,000688.SH,2025-01-17,2025-06-11,SHORT,240,2025-01-17T10:27:00+08:00,valid,2025-01-20T10:27:00+08:00,valid,False,2025-06-11T10:15:00+08:00,valid,2025-06-12T10:15:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,1,2025-01-17T13:14:00+08:00,valid,2025-01-17T13:15:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-21T13:08:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,5,2025-01-17T13:14:00+08:00,valid,2025-01-17T13:19:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-21T13:12:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,15,2025-01-17T13:14:00+08:00,valid,2025-01-17T13:29:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-21T13:22:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,30,2025-01-17T13:14:00+08:00,valid,2025-01-17T13:44:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-21T13:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,60,2025-01-17T13:14:00+08:00,valid,2025-01-17T14:14:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-21T14:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,120,2025-01-17T13:14:00+08:00,valid,2025-01-20T09:44:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-22T09:37:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261733:262206,000688.SH,2025-01-17,2025-01-21,LONG,240,2025-01-17T13:14:00+08:00,valid,2025-01-20T13:14:00+08:00,valid,False,2025-01-21T13:07:00+08:00,valid,2025-01-22T13:07:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
000688.SH:R1_A:261841:308881,000688.SH,2025-01-20,2025-11-13,LONG,1,2025-01-20T09:32:00+08:00,valid,2025-01-20T09:33:00+08:00,valid,False,2025-11-13T09:32:00+08:00,valid,2025-11-13T09:33:00+08:00,valid,False,True,four_exact_observed_endpoints,True,four_exact_observed_endpoints,False,False,False,False,False,588000.SH
