source,symbol,trading_day,from_state,to_state,change_start_time,event_time,bar_ordinal_day,judge_center_eligible_ordinal,judge_available_eligible_ordinal,judge_available_event_time,matched,match_id,event_role,eligible_ordinal
online_v3,000852.SH,2017-03-17,UpTrend,DownTrend,2017-03-17 13:05:00+08:00,2017-03-17 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2017-03-17,DownTrend,Shock,2017-03-17 14:15:00+08:00,2017-03-17 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-03-20,Shock,Range,2017-03-20 11:10:00+08:00,2017-03-20 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2017-03-20,Range,DownTrend,2017-03-20 13:20:00+08:00,2017-03-20 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-03-20,DownTrend,Shock,2017-03-20 14:05:00+08:00,2017-03-20 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-03-21,UpTrend,DownTrend,2017-03-21 14:10:00+08:00,2017-03-21 14:15:00+08:00,38,,,,True,46,online,26.0
online_v3,000852.SH,2017-03-22,Shock,UpTrend,2017-03-22 13:35:00+08:00,2017-03-22 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2017-03-23,DownTrend,Shock,2017-03-23 13:25:00+08:00,2017-03-23 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-03-24,DownTrend,UpTrend,2017-03-24 13:55:00+08:00,2017-03-24 14:00:00+08:00,35,,,,True,47,online,23.0
online_v3,000852.SH,2017-03-29,Shock,UpTrend,2017-03-29 11:30:00+08:00,2017-03-29 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2017-04-06,Range,UpTrend,2017-04-06 13:20:00+08:00,2017-04-06 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-04-10,Range,DownTrend,2017-04-10 13:20:00+08:00,2017-04-10 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-04-11,DownTrend,Shock,2017-04-11 14:20:00+08:00,2017-04-11 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-04-13,UpTrend,DownTrend,2017-04-13 14:05:00+08:00,2017-04-13 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-04-17,Range,DownTrend,2017-04-17 11:20:00+08:00,2017-04-17 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2017-04-17,DownTrend,Shock,2017-04-17 13:35:00+08:00,2017-04-17 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2017-04-19,Shock,Range,2017-04-19 13:55:00+08:00,2017-04-19 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2017-04-19,Range,Shock,2017-04-19 14:25:00+08:00,2017-04-19 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-04-20,DownTrend,Shock,2017-04-20 14:05:00+08:00,2017-04-20 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-04-24,Shock,DownTrend,2017-04-24 13:40:00+08:00,2017-04-24 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-04-25,Shock,UpTrend,2017-04-25 11:25:00+08:00,2017-04-25 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2017-04-25,UpTrend,DownTrend,2017-04-25 13:50:00+08:00,2017-04-25 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-04-26,UpTrend,DownTrend,2017-04-26 14:20:00+08:00,2017-04-26 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-05-04,UpTrend,DownTrend,2017-05-04 14:25:00+08:00,2017-05-04 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-05-08,DownTrend,Range,2017-05-08 13:55:00+08:00,2017-05-08 14:00:00+08:00,35,,,,True,48,online,23.0
online_v3,000852.SH,2017-05-09,Shock,DownTrend,2017-05-09 14:00:00+08:00,2017-05-09 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-05-09,DownTrend,UpTrend,2017-05-09 14:25:00+08:00,2017-05-09 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-05-10,Range,DownTrend,2017-05-10 13:20:00+08:00,2017-05-10 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-05-10,DownTrend,Shock,2017-05-10 14:20:00+08:00,2017-05-10 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-05-11,Shock,DownTrend,2017-05-11 10:55:00+08:00,2017-05-11 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2017-05-11,DownTrend,Shock,2017-05-11 11:05:00+08:00,2017-05-11 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2017-05-12,DownTrend,UpTrend,2017-05-12 13:45:00+08:00,2017-05-12 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-05-18,Range,DownTrend,2017-05-18 13:30:00+08:00,2017-05-18 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2017-05-18,DownTrend,Range,2017-05-18 14:00:00+08:00,2017-05-18 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-05-23,DownTrend,Shock,2017-05-23 13:25:00+08:00,2017-05-23 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-05-24,Shock,DownTrend,2017-05-24 13:40:00+08:00,2017-05-24 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-05-24,DownTrend,Range,2017-05-24 14:05:00+08:00,2017-05-24 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-05-25,DownTrend,Shock,2017-05-25 13:45:00+08:00,2017-05-25 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-06-01,Range,DownTrend,2017-06-01 11:20:00+08:00,2017-06-01 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2017-06-02,DownTrend,UpTrend,2017-06-02 13:10:00+08:00,2017-06-02 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2017-06-02,UpTrend,Shock,2017-06-02 14:15:00+08:00,2017-06-02 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-06-05,UpTrend,DownTrend,2017-06-05 13:10:00+08:00,2017-06-05 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2017-06-06,Range,UpTrend,2017-06-06 13:55:00+08:00,2017-06-06 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2017-06-08,Range,DownTrend,2017-06-08 13:50:00+08:00,2017-06-08 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-06-14,UpTrend,Range,2017-06-14 14:20:00+08:00,2017-06-14 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-06-19,UpTrend,Range,2017-06-19 14:05:00+08:00,2017-06-19 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-06-27,DownTrend,Range,2017-06-27 14:00:00+08:00,2017-06-27 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-06-28,UpTrend,DownTrend,2017-06-28 13:45:00+08:00,2017-06-28 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-06-29,DownTrend,UpTrend,2017-06-29 11:25:00+08:00,2017-06-29 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2017-06-29,UpTrend,DownTrend,2017-06-29 13:55:00+08:00,2017-06-29 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2017-07-04,Range,DownTrend,2017-07-04 13:05:00+08:00,2017-07-04 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2017-07-04,DownTrend,Range,2017-07-04 13:45:00+08:00,2017-07-04 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-07-06,Shock,UpTrend,2017-07-06 14:05:00+08:00,2017-07-06 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-07-10,DownTrend,UpTrend,2017-07-10 13:30:00+08:00,2017-07-10 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2017-07-11,DownTrend,Range,2017-07-11 13:20:00+08:00,2017-07-11 13:25:00+08:00,28,,,,True,49,online,16.0
online_v3,000852.SH,2017-07-13,Range,UpTrend,2017-07-13 11:30:00+08:00,2017-07-13 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2017-07-13,UpTrend,DownTrend,2017-07-13 14:15:00+08:00,2017-07-13 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-07-14,Shock,DownTrend,2017-07-14 14:05:00+08:00,2017-07-14 14:10:00+08:00,37,,,,True,50,online,25.0
online_v3,000852.SH,2017-07-18,Shock,UpTrend,2017-07-18 14:20:00+08:00,2017-07-18 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-07-20,UpTrend,Range,2017-07-20 14:05:00+08:00,2017-07-20 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-07-24,UpTrend,DownTrend,2017-07-24 13:20:00+08:00,2017-07-24 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-07-24,DownTrend,UpTrend,2017-07-24 13:45:00+08:00,2017-07-24 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-07-25,DownTrend,UpTrend,2017-07-25 13:25:00+08:00,2017-07-25 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-07-25,UpTrend,DownTrend,2017-07-25 14:25:00+08:00,2017-07-25 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-07-28,Range,UpTrend,2017-07-28 13:40:00+08:00,2017-07-28 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-08-01,UpTrend,DownTrend,2017-08-01 13:40:00+08:00,2017-08-01 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-08-02,UpTrend,DownTrend,2017-08-02 14:00:00+08:00,2017-08-02 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-08-03,UpTrend,Range,2017-08-03 11:20:00+08:00,2017-08-03 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2017-08-04,Range,UpTrend,2017-08-04 13:25:00+08:00,2017-08-04 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-08-04,UpTrend,Shock,2017-08-04 14:25:00+08:00,2017-08-04 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-08-07,Range,UpTrend,2017-08-07 14:00:00+08:00,2017-08-07 14:05:00+08:00,36,,,,True,51,online,24.0
online_v3,000852.SH,2017-08-09,Range,UpTrend,2017-08-09 13:30:00+08:00,2017-08-09 13:35:00+08:00,30,,,,True,52,online,18.0
online_v3,000852.SH,2017-08-10,DownTrend,Shock,2017-08-10 11:15:00+08:00,2017-08-10 11:20:00+08:00,21,,,,False,,online,9.0
online_v3,000852.SH,2017-08-11,Shock,Range,2017-08-11 14:00:00+08:00,2017-08-11 14:05:00+08:00,36,,,,True,53,online,24.0
online_v3,000852.SH,2017-08-18,UpTrend,DownTrend,2017-08-18 14:15:00+08:00,2017-08-18 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-08-21,Range,UpTrend,2017-08-21 13:25:00+08:00,2017-08-21 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-08-23,DownTrend,UpTrend,2017-08-23 13:30:00+08:00,2017-08-23 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2017-08-28,UpTrend,DownTrend,2017-08-28 14:15:00+08:00,2017-08-28 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-08-29,DownTrend,Range,2017-08-29 14:25:00+08:00,2017-08-29 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-08-30,Range,UpTrend,2017-08-30 13:10:00+08:00,2017-08-30 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2017-08-31,Range,UpTrend,2017-08-31 13:25:00+08:00,2017-08-31 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-09-05,Shock,UpTrend,2017-09-05 11:30:00+08:00,2017-09-05 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2017-09-07,Shock,UpTrend,2017-09-07 13:30:00+08:00,2017-09-07 13:35:00+08:00,30,,,,True,54,online,18.0
online_v3,000852.SH,2017-09-07,UpTrend,DownTrend,2017-09-07 14:15:00+08:00,2017-09-07 14:20:00+08:00,39,,,,True,55,online,27.0
online_v3,000852.SH,2017-09-08,UpTrend,DownTrend,2017-09-08 13:30:00+08:00,2017-09-08 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2017-09-08,DownTrend,Shock,2017-09-08 14:10:00+08:00,2017-09-08 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2017-09-11,UpTrend,Range,2017-09-11 11:30:00+08:00,2017-09-11 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2017-09-11,Range,UpTrend,2017-09-11 13:50:00+08:00,2017-09-11 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-09-12,UpTrend,Shock,2017-09-12 14:25:00+08:00,2017-09-12 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-09-13,Shock,UpTrend,2017-09-13 13:25:00+08:00,2017-09-13 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-09-14,Shock,DownTrend,2017-09-14 14:00:00+08:00,2017-09-14 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-09-15,Shock,DownTrend,2017-09-15 13:40:00+08:00,2017-09-15 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-09-21,DownTrend,Shock,2017-09-21 14:20:00+08:00,2017-09-21 14:25:00+08:00,40,,,,True,56,online,28.0
online_v3,000852.SH,2017-09-22,Shock,Range,2017-09-22 14:15:00+08:00,2017-09-22 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-09-25,DownTrend,Range,2017-09-25 13:10:00+08:00,2017-09-25 13:15:00+08:00,26,,,,False,,online,14.0
online_v3,000852.SH,2017-09-26,Shock,DownTrend,2017-09-26 13:50:00+08:00,2017-09-26 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-09-28,Range,UpTrend,2017-09-28 11:20:00+08:00,2017-09-28 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2017-09-28,UpTrend,DownTrend,2017-09-28 13:50:00+08:00,2017-09-28 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-10-09,UpTrend,Range,2017-10-09 14:00:00+08:00,2017-10-09 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-10-10,Range,UpTrend,2017-10-10 13:05:00+08:00,2017-10-10 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2017-10-12,DownTrend,Shock,2017-10-12 14:20:00+08:00,2017-10-12 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-10-17,UpTrend,DownTrend,2017-10-17 13:55:00+08:00,2017-10-17 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2017-10-19,Shock,DownTrend,2017-10-19 13:40:00+08:00,2017-10-19 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2017-10-25,UpTrend,DownTrend,2017-10-25 13:25:00+08:00,2017-10-25 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-10-25,DownTrend,Range,2017-10-25 14:15:00+08:00,2017-10-25 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-10-30,Shock,DownTrend,2017-10-30 13:45:00+08:00,2017-10-30 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-10-30,DownTrend,Shock,2017-10-30 14:05:00+08:00,2017-10-30 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-10-31,DownTrend,UpTrend,2017-10-31 13:45:00+08:00,2017-10-31 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-11-02,Range,DownTrend,2017-11-02 13:20:00+08:00,2017-11-02 13:25:00+08:00,28,,,,False,,online,16.0
online_v3,000852.SH,2017-11-02,DownTrend,Range,2017-11-02 14:20:00+08:00,2017-11-02 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-11-09,DownTrend,Range,2017-11-09 14:15:00+08:00,2017-11-09 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-11-10,Range,UpTrend,2017-11-10 13:15:00+08:00,2017-11-10 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2017-11-15,DownTrend,Shock,2017-11-15 13:30:00+08:00,2017-11-15 13:35:00+08:00,30,,,,False,,online,18.0
online_v3,000852.SH,2017-11-16,Shock,DownTrend,2017-11-16 13:25:00+08:00,2017-11-16 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-11-17,Shock,DownTrend,2017-11-17 13:15:00+08:00,2017-11-17 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2017-11-17,DownTrend,Shock,2017-11-17 13:50:00+08:00,2017-11-17 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-11-20,Shock,DownTrend,2017-11-20 13:25:00+08:00,2017-11-20 13:30:00+08:00,29,,,,False,,online,17.0
online_v3,000852.SH,2017-11-20,DownTrend,UpTrend,2017-11-20 13:55:00+08:00,2017-11-20 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2017-11-21,DownTrend,Range,2017-11-21 14:00:00+08:00,2017-11-21 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2017-11-22,Range,Shock,2017-11-22 14:15:00+08:00,2017-11-22 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2017-11-23,Range,DownTrend,2017-11-23 11:20:00+08:00,2017-11-23 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2017-11-24,Shock,DownTrend,2017-11-24 13:35:00+08:00,2017-11-24 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2017-11-27,Range,DownTrend,2017-11-27 14:05:00+08:00,2017-11-27 14:10:00+08:00,37,,,,False,,online,25.0
online_v3,000852.SH,2017-11-28,Range,UpTrend,2017-11-28 13:45:00+08:00,2017-11-28 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-12-01,UpTrend,Range,2017-12-01 13:35:00+08:00,2017-12-01 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2017-12-01,Range,UpTrend,2017-12-01 14:20:00+08:00,2017-12-01 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-12-06,DownTrend,Shock,2017-12-06 14:10:00+08:00,2017-12-06 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2017-12-13,DownTrend,UpTrend,2017-12-13 13:45:00+08:00,2017-12-13 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2017-12-18,DownTrend,Range,2017-12-18 14:20:00+08:00,2017-12-18 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2017-12-21,DownTrend,Shock,2017-12-21 10:45:00+08:00,2017-12-21 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000852.SH,2017-12-21,Shock,UpTrend,2017-12-21 13:50:00+08:00,2017-12-21 13:55:00+08:00,34,,,,False,,online,22.0
online_v3,000852.SH,2017-12-26,Shock,DownTrend,2017-12-26 10:50:00+08:00,2017-12-26 10:55:00+08:00,16,,,,False,,online,4.0
online_v3,000852.SH,2017-12-26,DownTrend,Shock,2017-12-26 11:00:00+08:00,2017-12-26 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2017-12-26,Shock,DownTrend,2017-12-26 11:10:00+08:00,2017-12-26 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2017-12-26,DownTrend,UpTrend,2017-12-26 13:20:00+08:00,2017-12-26 13:25:00+08:00,28,,,,True,57,online,16.0
online_v3,000852.SH,2017-12-27,DownTrend,Shock,2017-12-27 14:25:00+08:00,2017-12-27 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2017-12-28,Shock,Range,2017-12-28 11:10:00+08:00,2017-12-28 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2017-12-29,DownTrend,UpTrend,2017-12-29 14:25:00+08:00,2017-12-29 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2018-01-05,UpTrend,DownTrend,2018-01-05 14:10:00+08:00,2018-01-05 14:15:00+08:00,38,,,,False,,online,26.0
online_v3,000852.SH,2018-01-08,UpTrend,Range,2018-01-08 14:00:00+08:00,2018-01-08 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2018-01-10,Range,DownTrend,2018-01-10 11:10:00+08:00,2018-01-10 11:15:00+08:00,20,,,,False,,online,8.0
online_v3,000852.SH,2018-01-10,DownTrend,Shock,2018-01-10 13:35:00+08:00,2018-01-10 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2018-01-11,Shock,UpTrend,2018-01-11 11:05:00+08:00,2018-01-11 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2018-01-15,Shock,DownTrend,2018-01-15 11:00:00+08:00,2018-01-15 11:05:00+08:00,18,,,,False,,online,6.0
online_v3,000852.SH,2018-01-15,DownTrend,Shock,2018-01-15 13:45:00+08:00,2018-01-15 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2018-01-18,Range,DownTrend,2018-01-18 13:15:00+08:00,2018-01-18 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2018-01-19,UpTrend,DownTrend,2018-01-19 11:20:00+08:00,2018-01-19 11:25:00+08:00,22,,,,True,58,online,10.0
online_v3,000852.SH,2018-01-22,Shock,UpTrend,2018-01-22 10:45:00+08:00,2018-01-22 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000852.SH,2018-01-22,UpTrend,Shock,2018-01-22 10:55:00+08:00,2018-01-22 11:00:00+08:00,17,,,,False,,online,5.0
online_v3,000852.SH,2018-01-22,Shock,UpTrend,2018-01-22 11:20:00+08:00,2018-01-22 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2018-01-25,Range,DownTrend,2018-01-25 14:25:00+08:00,2018-01-25 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2018-01-26,Range,UpTrend,2018-01-26 13:45:00+08:00,2018-01-26 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2018-01-29,DownTrend,Shock,2018-01-29 11:20:00+08:00,2018-01-29 11:25:00+08:00,22,,,,False,,online,10.0
online_v3,000852.SH,2018-01-31,Shock,UpTrend,2018-01-31 13:05:00+08:00,2018-01-31 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2018-01-31,UpTrend,DownTrend,2018-01-31 13:35:00+08:00,2018-01-31 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2018-01-31,DownTrend,Shock,2018-01-31 13:45:00+08:00,2018-01-31 13:50:00+08:00,33,,,,False,,online,21.0
online_v3,000852.SH,2018-02-02,Shock,DownTrend,2018-02-02 13:05:00+08:00,2018-02-02 13:10:00+08:00,25,,,,True,59,online,13.0
online_v3,000852.SH,2018-02-02,DownTrend,Shock,2018-02-02 14:20:00+08:00,2018-02-02 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2018-02-05,Range,UpTrend,2018-02-05 13:05:00+08:00,2018-02-05 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2018-02-06,DownTrend,Shock,2018-02-06 13:05:00+08:00,2018-02-06 13:10:00+08:00,25,,,,False,,online,13.0
online_v3,000852.SH,2018-02-07,DownTrend,Shock,2018-02-07 10:45:00+08:00,2018-02-07 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000852.SH,2018-02-08,UpTrend,Range,2018-02-08 11:25:00+08:00,2018-02-08 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2018-02-09,Shock,DownTrend,2018-02-09 13:55:00+08:00,2018-02-09 14:00:00+08:00,35,,,,False,,online,23.0
online_v3,000852.SH,2018-02-09,DownTrend,Shock,2018-02-09 14:15:00+08:00,2018-02-09 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2018-02-13,Range,DownTrend,2018-02-13 13:40:00+08:00,2018-02-13 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2018-02-23,Range,DownTrend,2018-02-23 11:30:00+08:00,2018-02-23 13:05:00+08:00,24,,,,False,,online,12.0
online_v3,000852.SH,2018-02-23,DownTrend,UpTrend,2018-02-23 14:00:00+08:00,2018-02-23 14:05:00+08:00,36,,,,True,60,online,24.0
online_v3,000852.SH,2018-03-07,Range,DownTrend,2018-03-07 13:15:00+08:00,2018-03-07 13:20:00+08:00,27,,,,False,,online,15.0
online_v3,000852.SH,2018-03-07,DownTrend,Range,2018-03-07 14:00:00+08:00,2018-03-07 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2018-03-13,Range,UpTrend,2018-03-13 13:35:00+08:00,2018-03-13 13:40:00+08:00,31,,,,False,,online,19.0
online_v3,000852.SH,2018-03-13,UpTrend,DownTrend,2018-03-13 14:25:00+08:00,2018-03-13 14:30:00+08:00,41,,,,False,,online,29.0
online_v3,000852.SH,2018-03-14,Range,DownTrend,2018-03-14 11:25:00+08:00,2018-03-14 11:30:00+08:00,23,,,,False,,online,11.0
online_v3,000852.SH,2018-03-14,DownTrend,UpTrend,2018-03-14 14:20:00+08:00,2018-03-14 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2018-03-19,Shock,UpTrend,2018-03-19 10:45:00+08:00,2018-03-19 10:50:00+08:00,15,,,,False,,online,3.0
online_v3,000852.SH,2018-03-19,UpTrend,DownTrend,2018-03-19 14:00:00+08:00,2018-03-19 14:05:00+08:00,36,,,,False,,online,24.0
online_v3,000852.SH,2018-03-19,DownTrend,Range,2018-03-19 14:20:00+08:00,2018-03-19 14:25:00+08:00,40,,,,False,,online,28.0
online_v3,000852.SH,2018-03-20,Shock,Range,2018-03-20 11:05:00+08:00,2018-03-20 11:10:00+08:00,19,,,,False,,online,7.0
online_v3,000852.SH,2018-03-20,Range,UpTrend,2018-03-20 13:20:00+08:00,2018-03-20 13:25:00+08:00,28,,,,True,61,online,16.0
online_v3,000852.SH,2018-03-21,DownTrend,UpTrend,2018-03-21 13:40:00+08:00,2018-03-21 13:45:00+08:00,32,,,,False,,online,20.0
online_v3,000852.SH,2018-03-21,UpTrend,DownTrend,2018-03-21 14:15:00+08:00,2018-03-21 14:20:00+08:00,39,,,,False,,online,27.0
online_v3,000852.SH,2018-03-22,Shock,UpTrend,2018-03-22 13:40:00+08:00,2018-03-22 13:45:00+08:00,32,,,,True,62,online,20.0
online_v3,000852.SH,2018-03-26,Shock,DownTrend,2018-03-26 11:30:00+08:00,2018-03-26 13:05:00+08:00,24,,,,False,,online,12.0
