layer,index_symbol,carrier,horizon,historical_pairs,historical_trading_days,spec,effect_bp_ASSUMED,target_positive_detection,family_size,required_trading_days_CONDITIONAL,expected_eligible_pairs_CONDITIONAL,equivalent_years_NOT_FORECAST,independent_equivalent_n_required_NOT_actual_count,critical_z,not_confirmatory_sample_size
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.8,7,5071,7540,20.91996699669967,2549.1413104911658,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.9,7,6412,9534,26.45214521452145,3223.7629517871933,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,2,0.8,14,51592,76707,212.83828382838283,25939.495042167848,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,2,0.9,14,64388,95732,265.62706270627064,32372.98229304088,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,4,0.8,14,12898,19177,53.20957095709571,6484.873760541962,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,4,0.9,14,16097,23933,66.40676567656766,8093.24557326022,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.8,14,5733,8524,23.6509900990099,2882.1661157964277,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.9,14,7155,10639,29.517326732673265,3596.9980325600977,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,2,0.8,28,57524,85527,237.31023102310232,28921.817496377316,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,2,0.9,28,70995,105556,292.88366336633663,35695.17380753346,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,4,0.8,28,14381,21382,59.32755775577558,7230.454374094329,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,4,0.9,28,17749,26390,73.22194719471948,8923.793451883364,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.8,28,6392,9504,26.36963696369637,3213.535277375257,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift0,6,0.9,28,7889,11730,32.54537953795379,3966.130423059273,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.8,1,20713,30797,85.4496699669967,14436.73282008628,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.9,1,27728,41226,114.38943894389439,19326.689221874185,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.8,1,5179,7701,21.365511551155116,3609.18320502157,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.9,1,6932,10307,28.597359735973598,4831.672305468546,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.8,1,2302,3423,9.496699669966997,1604.081424454031,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.9,1,3081,4581,12.71039603960396,2147.409913541576,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.8,7,32916,48940,135.79207920792078,22942.271794420492,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.9,7,41627,61891,171.72854785478546,29013.866566084744,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.8,7,8229,12235,33.948019801980195,5735.567948605123,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.9,7,10407,15474,42.93316831683168,7253.466641521186,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.8,7,3658,5439,15.09075907590759,2549.1413104911658,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.9,7,4626,6878,19.084158415841582,3223.7629517871933,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.8,14,37216,55333,153.53135313531354,25939.495042167848,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.9,14,46446,69056,191.6089108910891,32372.98229304088,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.8,14,9304,13834,38.382838283828384,6484.873760541962,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.9,14,11612,17265,47.9042904290429,8093.24557326022,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.8,14,4136,6150,17.06270627062706,2882.1661157964277,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.9,14,5161,7674,21.29125412541254,3596.9980325600977,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.8,28,41494,61694,171.17986798679868,28921.817496377316,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,2,0.9,28,51212,76142,211.27062706270627,35695.17380753346,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.8,28,10374,15425,42.7970297029703,7230.454374094329,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,4,0.9,28,12803,19036,52.81765676567657,8923.793451883364,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.8,28,4611,6856,19.02227722772277,3213.535277375257,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L20_shift10,6,0.9,28,5691,8462,23.47772277227723,3966.130423059273,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.8,1,18563,27600,76.58003300330033,14436.73282008628,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.9,1,24851,36949,102.52062706270627,19326.689221874185,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.8,1,4641,6901,19.146039603960396,3609.18320502157,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.9,1,6213,9238,25.63118811881188,4831.672305468546,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.8,1,2063,3068,8.51072607260726,1604.081424454031,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.9,1,2762,4107,11.394389438943895,2147.409913541576,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.8,7,29499,43860,121.69554455445544,22942.271794420492,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.9,7,37306,55467,153.9026402640264,29013.866566084744,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.8,7,7375,10966,30.424917491749174,5735.567948605123,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.9,7,9327,13868,38.477722772277225,7253.466641521186,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.8,7,3278,4874,13.523102310231023,2549.1413104911658,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.9,7,4146,6165,17.103960396039604,3223.7629517871933,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.8,14,33353,49590,137.59488448844886,25939.495042167848,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.9,14,41625,61888,171.72029702970298,32372.98229304088,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.8,14,8339,12399,34.40181518151815,6484.873760541962,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.9,14,10407,15474,42.93316831683168,8093.24557326022,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.8,14,3706,5511,15.288778877887788,2882.1661157964277,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.9,14,4625,6877,19.08003300330033,3596.9980325600977,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.8,28,37188,55292,153.41584158415841,28921.817496377316,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,2,0.9,28,45897,68240,189.34405940594058,35695.17380753346,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.8,28,9297,13823,38.353960396039604,7230.454374094329,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,4,0.9,28,11475,17062,47.339108910891085,8923.793451883364,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.8,28,4132,6144,17.046204620462046,3213.535277375257,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift0,6,0.9,28,5100,7583,21.03960396039604,3966.130423059273,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.8,1,17531,26066,72.32260726072607,14436.73282008628,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.9,1,23469,34894,96.81930693069307,19326.689221874185,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.8,1,4383,6517,18.081683168316832,3609.18320502157,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.9,1,5868,8725,24.207920792079207,4831.672305468546,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.8,1,1948,2897,8.036303630363037,1604.081424454031,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.9,1,2608,3878,10.75907590759076,2147.409913541576,1.959963984540054,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.8,7,27860,41423,114.93399339933993,22942.271794420492,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.9,7,35232,52383,145.34653465346534,29013.866566084744,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.8,7,6965,10356,28.73349834983498,5735.567948605123,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.9,7,8808,13096,36.336633663366335,7253.466641521186,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.8,7,3096,4604,12.772277227722771,2549.1413104911658,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.9,7,3915,5821,16.1509900990099,3223.7629517871933,2.690109527158867,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.8,14,31499,46833,129.94636963696368,25939.495042167848,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.9,14,39311,58448,162.17409240924093,32372.98229304088,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.8,14,7875,11709,32.48762376237624,6484.873760541962,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.9,14,9828,14613,40.54455445544554,8093.24557326022,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.8,14,3500,5204,14.438943894389439,2882.1661157964277,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.9,14,4368,6495,18.019801980198018,3596.9980325600977,2.9137263183343394,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.8,28,35121,52218,144.88861386138615,28921.817496377316,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,2,0.9,28,43346,64447,178.82013201320132,35695.17380753346,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.8,28,8781,13056,36.225247524752476,7230.454374094329,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,4,0.9,28,10837,16113,44.70709570957096,8923.793451883364,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.8,28,3903,5803,16.10148514851485,3213.535277375257,3.1237346303238454,True
INDEX_ALL_FROZEN_PAIRS,000688.SH,588000.SH,30,1802,1212,L5_shift2,6,0.9,28,4817,7162,19.872112211221122,3966.130423059273,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.8,1,32505,48302,134.09653465346534,14692.503384338972,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.9,1,43515,64663,179.51732673267327,19669.09343957485,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.8,1,8127,12077,33.527227722772274,3673.125846084743,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.9,1,10879,16166,44.88036303630363,4917.273359893713,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.8,1,3612,5368,14.900990099009901,1632.5003760376633,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.9,1,4835,7185,19.946369636963695,2185.4548266194274,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.8,7,51656,76760,213.1023102310231,23348.732028548624,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.9,7,65326,97073,269.496699669967,29527.895128865573,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.8,7,12914,19190,53.275577557755774,5837.183007137156,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.9,7,16332,24269,67.37623762376238,7381.973782216393,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.8,7,5740,8530,23.67986798679868,2594.3035587276245,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.9,7,7259,10787,29.946369636963695,3280.877236540619,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.8,14,58404,86787,240.94059405940592,26399.056036060752,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.9,14,72889,108312,300.69719471947195,32946.52313852312,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.8,14,14601,21697,60.23514851485148,6599.764009015188,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.9,14,18223,27079,75.17739273927393,8236.63078463078,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.8,14,6490,9644,26.773927392739274,2933.2284484511943,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.9,14,8099,12035,33.41171617161716,3660.7247931692355,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.8,28,65119,96766,268.64273927392736,29434.215257868727,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,2,0.9,28,80369,119427,331.5552805280528,36327.57276231277,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.8,28,16280,24192,67.16171617161716,7358.553814467182,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,4,0.9,28,20093,29858,82.89191419141915,9081.893190578192,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.8,28,7236,10753,29.85148514851485,3270.4683619854136,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift0,6,0.9,28,8930,13270,36.83993399339934,4036.3969735903074,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.8,1,23518,34948,97.02145214521452,14692.503384338972,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.9,1,31484,46785,129.88448844884488,19669.09343957485,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.8,1,5880,8738,24.257425742574256,3673.125846084743,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.9,1,7871,11697,32.47112211221122,4917.273359893713,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.8,1,2614,3885,10.783828382838283,1632.5003760376633,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.9,1,3499,5200,14.434818481848184,2185.4548266194274,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.8,7,37374,55537,154.18316831683168,23348.732028548624,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.9,7,47264,70234,194.98349834983497,29527.895128865573,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.8,7,9344,13885,38.54785478547855,5837.183007137156,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.9,7,11816,17559,48.745874587458744,7381.973782216393,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.8,7,4153,6172,17.13283828382838,2594.3035587276245,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.9,7,5252,7805,21.666666666666668,3280.877236540619,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.8,14,42256,62792,174.32343234323432,26399.056036060752,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.9,14,52736,78365,217.55775577557756,32946.52313852312,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.8,14,10564,15698,43.58085808580858,6599.764009015188,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.9,14,13184,19592,54.38943894389439,8236.63078463078,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.8,14,4696,6979,19.372937293729372,2933.2284484511943,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.9,14,5860,8708,24.174917491749174,3660.7247931692355,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.8,28,47114,70011,194.36468646864685,29434.215257868727,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,2,0.9,28,58148,86407,239.88448844884488,36327.57276231277,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.8,28,11779,17504,48.59323432343234,7358.553814467182,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,4,0.9,28,14537,21602,59.97112211221122,9081.893190578192,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.8,28,5235,7780,21.596534653465348,3270.4683619854136,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L20_shift10,6,0.9,28,6461,9601,26.654290429042902,4036.3969735903074,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.8,1,20970,31161,86.50990099009901,14692.503384338972,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.9,1,28072,41715,115.8085808580858,19669.09343957485,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.8,1,5243,7791,21.629537953795378,3673.125846084743,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.9,1,7018,10429,28.95214521452145,4917.273359893713,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.8,1,2330,3463,9.612211221122111,1632.5003760376633,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.9,1,3120,4637,12.87128712871287,2185.4548266194274,1.959963984540054,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.8,7,33324,49519,137.47524752475246,23348.732028548624,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.9,7,42143,62624,173.8572607260726,29527.895128865573,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.8,7,8331,12380,34.368811881188115,5837.183007137156,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.9,7,10536,15657,43.46534653465346,7381.973782216393,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.8,7,3703,5503,15.276402640264026,2594.3035587276245,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.9,7,4683,6959,19.31930693069307,3280.877236540619,2.690109527158867,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.8,14,37677,55988,155.43316831683168,26399.056036060752,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.9,14,47022,69874,193.9851485148515,32946.52313852312,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.8,14,9420,13998,38.86138613861386,6599.764009015188,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.9,14,11756,17470,48.4983498349835,8236.63078463078,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.8,14,4187,6222,17.27310231023102,2933.2284484511943,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,6,0.9,14,5225,7765,21.555280528052805,3660.7247931692355,2.9137263183343394,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.8,28,42009,62425,173.30445544554456,29434.215257868727,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,2,0.9,28,51848,77045,213.89438943894388,36327.57276231277,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.8,28,10503,15608,43.32920792079208,7358.553814467182,3.1237346303238454,True
ETF_OBSERVED_ENDPOINTS,000688.SH,588000.SH,30,1801,1212,L5_shift0,4,0.9,28,12962,19262,53.47359735973597,9081.893190578192,3.1237346303238454,True
