symbol,cell,event_day,control_day,event_entry_idx,control_entry_idx,side,parent_direction,horizon,event_signed_return,control_signed_return,incremental_return,match_distance
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,5,-0.0002593170518199184,0.0009689689929921474,-0.0012282860448120658,0.012211597360743552
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,15,-0.003168764436690008,-0.0007259767687434193,-0.0024427876679465887,0.012211597360743552
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,30,-0.0058114000572595526,-0.005284330901411227,-0.0005270691558483254,0.012211597360743552
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,60,-0.009257468855722317,-0.00920220552942308,-5.526332629923747e-05,0.012211597360743552
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,120,-0.010694954709452364,-0.011251139963521228,0.0005561852540688639,0.012211597360743552
000852.SH,R1_A,2021-01-19,2021-01-19,353342,353340,LONG,1,240,-0.0056255311877470016,-0.005020339349140812,-0.0006051918386061894,0.012211597360743552
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,1,-0.0012044995811084647,-0.0005825309255388378,-0.0006219686555696269,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,5,-0.0029113708934466187,-0.002972248584271031,6.087769082441241e-05,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,15,-0.005204094106001866,-0.005613750709540621,0.000409656603538755,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,30,-0.002644532496146601,-0.003726112134968429,0.001081579638821828,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,60,-0.001200027429198447,-0.001486869216592801,0.00028684178739435406,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,120,5.962869213393951e-05,-0.0006018989614262615,0.000661527653560201,0.24692112899143828
000852.SH,R1_A,2021-01-22,2021-01-22,353993,353992,LONG,1,240,0.0016159375568336465,0.0008492138812201677,0.0007667236756134788,0.24692112899143828
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,1,0.00016041089633012096,0.0002319300547781733,-7.151915844805234e-05,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,5,0.0005988673462995475,0.0013824251949279276,-0.0007835578486283801,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,15,-0.0015750822296809464,-0.000633230083769476,-0.0009418521459114704,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,30,0.0005010930856792495,0.0011642278407617557,-0.0006631347550825062,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,60,0.00021693664075128627,0.001370218349939667,-0.0011532817091883807,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,120,0.0025100485968628794,0.0022170682210048698,0.0002929803758580096,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-01-26,354524,354521,SHORT,-1,240,0.0035733436811091757,0.004078612081724775,-0.0005052684006155994,0.052840172061483184
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,1,9.028157138890602e-05,3.8738368804747125e-05,5.15432025841589e-05,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,5,0.0003856094235596963,-0.0026559025652546087,0.003041511988814305,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,15,0.0027788361634309977,-0.003993151056395305,0.006771987219826303,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,30,0.007660161802938159,-0.008144354657513952,0.01580451646045211,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,60,0.008455863788061624,-0.009543584538742156,0.01799944832680378,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,120,0.0025584879213967904,-0.008007995599321305,0.010566483520718095,0.3107585826470507
000852.SH,R1_A,2021-01-26,2021-04-23,354630,368319,SHORT,-1,240,0.00032287138242503843,0.003374886690271195,-0.0030520153078461565,0.3107585826470507
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,1,-0.00021494183520398558,-0.0002723489972547011,5.74071620507155e-05,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,5,0.00014124749170552064,0.0021569526716537224,-0.0020157051799482018,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,15,-0.000256394903421997,0.003544390959554944,-0.003800785862976941,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,30,-0.004065471283003053,0.0044719191483184595,-0.008537390431321512,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,60,-0.00272054951415468,0.0049164132664794025,-0.007636962780634082,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,120,-0.0027128730200403073,0.00018884576696431843,-0.0029017187870046257,0.7880141282056511
000852.SH,R1_A,2021-01-27,2021-12-07,354742,404439,SHORT,-1,240,0.006096671625681838,-0.015499484206969782,0.02159615583265162,0.7880141282056511
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,1,0.000655198870754603,0.0009872696629912303,-0.0003320707922366273,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,5,0.0011111923841300442,0.0009204151818752448,0.00019077720225479933,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,15,0.005943478592427387,0.005681076139480212,0.0002624024529471747,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,30,0.012735136245570433,0.014361275396928996,-0.0016261391513585632,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,60,0.01560960730087635,0.01744901957126077,-0.0018394122703844218,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,120,0.013838547170427984,0.014655124162764266,-0.000816576992336282,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-01-29,355134,355133,SHORT,-1,240,0.01286897734505943,0.01382333003725189,-0.0009543526921924617,0.06861762197212178
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,1,-2.0471699450297365e-05,0.0001409725136382045,-0.00016144421308850188,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,5,-0.0003905370356664939,0.001270391838019358,-0.0016609288736858518,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,15,0.003426647538750438,-0.0037095441670162987,0.007136191705766737,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,30,0.0011716111069992596,-0.004522594943348723,0.005694206050347983,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,60,0.00021888970950645348,-0.0004655371380613005,0.000684426847567754,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,120,0.008817003478614138,-0.0007327292278640485,0.009549732706478187,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-03-10,355182,360705,SHORT,-1,240,0.006354100560137077,-0.012656381137222006,0.019010481697359083,1.4907005348542692
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,1,0.0009437222742127993,0.0007055182340415245,0.00023820404017127483,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,5,0.0024981812041454665,0.0023173956592604794,0.0001807855448849871,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,15,0.003642326101811477,0.0017882569837293083,0.001854069118082169,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,30,0.00830254662982255,0.000645008458494134,0.007657538171328415,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,60,0.012337827324073847,0.0021925137820669738,0.010145313542006873,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,120,-0.0009831755465463665,-0.0066946985711968665,0.0057115230246505,2.8112947878551653
000852.SH,R1_A,2021-01-29,2021-12-07,355254,404444,SHORT,-1,240,0.0005097362785463355,-0.016781806899144325,0.01729154317769066,2.8112947878551653
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,1,-0.0013508056534303758,0.000712524826312344,-0.00206333047974272,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,5,-0.003661269250564203,0.0006367900833854634,-0.0042980593339496664,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,15,-0.003236866067540145,0.007003145310241932,-0.010240011377782077,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,30,-0.0026160972326696452,0.007836227482438063,-0.010452324715107708,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,60,0.0015440041173443442,0.010412754348951725,-0.00886875023160738,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,120,-0.00325745278910472,0.004225689533922217,-0.007483142323026937,0.45691483736548666
000852.SH,R1_A,2021-02-01,2021-02-25,355377,358482,SHORT,-1,240,1.2668751732003436e-05,0.02658289476734743,-0.026570226015615428,0.45691483736548666
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,1,-0.0003443148916190131,-0.0014970902067171776,0.0011527753150981646,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,5,-0.00366538852805387,-0.004942898041593535,0.0012775095135396652,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,15,-0.004627905156898038,-0.005603930565018622,0.0009760254081205844,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,30,-0.002608967837859022,-0.0033051626171261006,0.0006961947792670786,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,60,-0.006330698802723189,-0.007419816598635998,0.0010891177959128084,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,120,-0.0014695985601377304,-0.0020331047588091344,0.0005635061986714041,0.09044299532559442
000852.SH,R1_A,2021-02-03,2021-02-03,355854,355853,LONG,1,240,-0.015851005555990283,-0.017114960275539493,0.0012639547195492096,0.09044299532559442
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,1,-0.002672370279025671,-0.0015957584766990163,-0.0010766118023266547,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,5,-0.005336753796906457,0.001986166453034399,-0.007322920249940856,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,15,0.004253748985681316,0.005675931348258945,-0.0014221823625776286,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,30,0.005731299797455791,0.0024461926349398366,0.0032851071625159545,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,60,0.017543719530506263,0.008022474394833612,0.009521245135672651,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,120,0.02733548869394098,0.018452919664685985,0.008882569029254994,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-10-12,356091,394736,SHORT,-1,240,0.008357346861841752,0.016410785634624614,-0.008053438772782862,0.698738416243246
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,1,0.0007565638772204508,0.00036551624662350957,0.00039104763059694125,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,5,0.0019486762551862435,0.0018734756497338356,7.520060545240792e-05,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,15,0.007309149099543721,0.0010899923946394718,0.0062191567049042495,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,30,0.012414745413835582,-0.0035420655110014465,0.015956810924837028,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,60,0.015578118043322542,-0.004292767039941081,0.019870885083263623,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,120,0.009917600676229266,0.003253586320841384,0.006664014355387882,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-03-10,356135,360697,SHORT,-1,240,0.007123637701078156,-0.008905155909889606,0.016028793610967762,1.0338842237511319
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,1,0.0002793109024356033,-0.0002723489972547011,0.0005516598996903044,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,5,0.002971149307194554,0.0021569526716537224,0.0008141966355408314,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,15,0.0028976464381326172,0.003544390959554944,-0.0006467445214223266,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,30,0.005770791919911256,0.0044719191483184595,0.0012988727715927961,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,60,-0.0007513626615225366,0.0049164132664794025,-0.005667775928001939,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,120,-0.00835972630798354,0.00018884576696431843,-0.008548572074947858,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-12-07,356189,404439,SHORT,-1,240,-0.0010159729901457748,-0.015499484206969782,0.014483511216824008,1.8899493965355092
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,1,-0.0001910448534458986,-6.213302681024047e-06,-0.00018483155076487456,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,5,0.0005132306656132624,-0.0035322625741711633,0.004045493239784426,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,15,0.0014457885942984472,0.0004846376091210969,0.0009611509851773503,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,30,-0.003987656559638175,0.004737643294293048,-0.008725299853931223,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,60,0.0006735140596061395,0.00456211749355373,-0.0038886034339475906,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,120,0.00636600308262214,0.0008403491876106672,0.005525653895011473,1.6091684289917587
000852.SH,R1_A,2021-02-04,2021-02-24,356304,358479,SHORT,-1,240,0.020098566192184752,0.005989623784522724,0.014108942407662028,1.6091684289917587
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,1,0.0012428007984455203,0.0015457154028137854,-0.0003029146043682651,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,5,0.0027261972120775635,0.005811757377353399,-0.0030855601652758358,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,15,-0.004017117133560344,-0.0024502819729490533,-0.0015668351606112907,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,30,-0.0005376067539337726,0.0011563873002828906,-0.0016939940542166632,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,60,-0.011263193350932843,-0.00969509811068181,-0.0015680952402510329,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,120,-0.011457329123186755,-0.01078853022842785,-0.0006687988947589041,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-02-08,356573,356572,SHORT,-1,240,-0.01690806426723701,-0.014501229282774863,-0.0024068349844621473,0.012020901783774436
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,1,-0.0001476183683690735,0.00041828892129947004,-0.0005659072896685435,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,5,-0.002089878024103209,0.0006980715772677559,-0.002787949601370965,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,15,-0.002686986030989935,-0.0036094732745235447,0.0009224872435336096,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,30,-0.01086404845863198,-0.004993150865179263,-0.0058708975934527174,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,60,-0.013781584525614177,-0.003664875780655885,-0.010116708744958292,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,120,-0.010114346183318634,-8.310375919839963e-05,-0.010031242424120235,0.5373964401945843
000852.SH,R1_A,2021-02-08,2021-07-30,356602,383978,SHORT,-1,240,-0.0243620066809751,-0.012054200271749194,-0.012307806409225908,0.5373964401945843
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,1,0.001131225254447532,-0.0005293955052915189,0.001660620759739051,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,5,0.005259259953688478,0.003627686604107394,0.0016315733495810836,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,15,0.004728021574528007,0.004784860850187478,-5.6839275659470445e-05,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,30,0.002456196270706368,0.0037744806380231033,-0.0013182843673167355,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,60,-0.0016577762361449366,-0.0022909239122796965,0.0006331476761347599,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,120,-0.0015124669147862368,-0.0025079916858357088,0.000995524771049472,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-02-18,357288,357287,LONG,1,240,0.002107766392610122,-0.00024361563075359083,0.002351382023363713,0.34225317557517354
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,1,-2.3477815811911995e-05,4.641258821913574e-05,-6.989040403104774e-05,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,5,0.0011159788449228714,-0.002530189278973527,0.0036461681238963983,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,15,0.0020347440370260816,0.002348758252298744,-0.00031401421527266216,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,30,0.004002185002058178,0.004538588550998979,-0.0005364035489408003,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,60,-0.0003756450529894817,0.007444297861926685,-0.007819942914916167,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,120,0.0022851740723521807,0.013603107674391657,-0.011317933602039476,0.6600081818941674
000852.SH,R1_A,2021-02-18,2021-07-29,357346,383740,LONG,1,240,0.003859752919466386,0.013583417485450333,-0.009723664565983947,0.6600081818941674
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,1,-0.0021741377851989263,0.001584682344970556,-0.0037588201301694824,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,5,-0.0027928585526006966,-0.00048117884968745805,-0.0023116797029132385,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,15,-0.003270604967936075,-0.0012677458759764448,-0.00200285909195963,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,30,-0.00465215361818494,0.0004940102856789697,-0.0051461639038639095,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,60,-0.0051706259574506586,-0.0029127359701079936,-0.002257889987342665,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,120,-0.010018577286838859,-0.008789533654290249,-0.0012290436325486098,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-09-07,357522,390420,SHORT,-1,240,-0.027966178686557708,-0.01280448997608219,-0.015161688710475518,0.5578540423278715
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,1,-0.00045487188034998294,-0.0009038876360426551,0.00044901575569267216,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,5,-0.0016652672605964591,-0.0018215633885674265,0.00015629612797096737,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,15,-0.0027214423800392407,-0.002296487400725522,-0.0004249549793137186,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,30,-0.0007072323071195541,-0.0031636067261495704,0.0024563744190300163,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,60,-0.002716769038802802,-0.005107731150112649,0.0023909621113098467,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,120,0.009095879826587883,-0.008476627610550014,0.017572507437137896,0.49926823417514915
000852.SH,R1_A,2021-02-19,2021-02-24,357554,358270,LONG,1,240,0.028574366100205584,-0.018218697911559945,0.04679306401176553,0.49926823417514915
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,1,-0.00042762454564893027,-0.00028450016031345005,-0.00014312438533548022,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,5,-0.00034480993293517503,-0.0008685533994757799,0.0005237434665406049,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,15,0.0015207774334695667,0.0011470323923754577,0.000373745041094109,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,30,7.980317225131373e-05,-0.0004365346375181378,0.0005163378097694515,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,60,-0.00048333619420182217,-0.0003657859204030389,-0.00011755027379878324,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,120,-0.011646745988008522,-0.011593757855741793,-5.298813226672916e-05,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-02-22,357870,357869,LONG,1,240,-0.021703451411913877,-0.022139832581440033,0.0004363811695261566,0.013238240024317522
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,1,0.00045967843818917054,0.00032754074049279325,0.0001321376976963773,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,5,0.0020655087437839725,0.0008000356810338172,0.0012654730627501554,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,15,-0.0026743543572798067,0.002253759052668558,-0.004928113409948365,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,30,-0.009992678631497776,0.006228849230906386,-0.01622152786240416,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,60,-0.012779669427274154,0.0018230778236798528,-0.014602747250954007,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,120,-0.008762810492236595,0.013139261960115167,-0.021902072452351762,2.2281456068166676
000852.SH,R1_A,2021-02-22,2021-07-29,357978,383894,LONG,1,240,-0.011823781814085943,0.010325199172646071,-0.022148980986732014,2.2281456068166676
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,1,8.398447713320323e-05,-0.0010342360691415475,0.0011182205462747508,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,5,0.002017212063973872,-3.489753607532897e-05,0.002052109600049201,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,15,-0.0035115019118354684,-0.003359680973070267,-0.00015182093876520142,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,30,-0.005820282726611614,-0.005653400844203071,-0.00016688188240854274,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,60,-0.008778754779588338,-0.010632644741496389,0.0018538899619080507,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,120,-0.0033165945403752506,-0.0052092503850627025,0.001892655844687452,0.013163736999712808
000852.SH,R1_A,2021-02-26,2021-02-26,358731,358730,SHORT,-1,240,-0.01496032921915047,-0.014320679804002756,-0.0006396494151477139,0.013163736999712808
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,1,0.0003536879727474851,0.00036623215394149256,-1.2544181194007464e-05,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,5,-3.25765238057274e-05,0.0008085040347609596,-0.000841080558566687,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,15,-3.412778684397377e-05,0.00047951582867789,-0.0005136436155218638,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,30,-9.772957141707117e-05,6.828057107388652e-05,-0.0001660101424909577,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,60,0.0014318157844117607,0.0022144630664184817,-0.000782647282006721,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,120,0.009104362772169194,0.010341402855369441,-0.001237040083200247,0.031667925481714244
000852.SH,R1_A,2021-03-01,2021-03-01,359082,359081,LONG,1,240,0.003778876761459271,0.004947237740533739,-0.0011683609790744676,0.031667925481714244
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,1,-0.0001232697928913451,-0.00040114720103201496,0.00027787740814066986,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,5,0.001918386151871454,0.0014926407480262416,0.0004257454038452124,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,15,0.0006533299023241401,-0.0036769605569680897,0.00433029045929223,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,30,0.0024854271991716637,-0.0026561009025144466,0.00514152810168611,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,60,-0.0002742752891832234,-0.007932319403796573,0.007658044114613349,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,120,-0.004886106415730507,-0.004444604370238858,-0.0004415020454916485,0.25111058971379213
000852.SH,R1_A,2021-03-02,2021-11-10,359217,399789,LONG,1,240,-0.005285192370216185,0.00916774616577909,-0.014452938535995274,0.25111058971379213
000852.SH,R1_A,2021-03-04,2021-03-04,359759,359755,LONG,1,1,-5.841992549926456e-05,0.0005332692177280052,-0.0005916891432272697,0.05810962267511909
