symbol,cell,event_day,event_entry_idx,control_day,control_entry_idx,side,parent_direction,clock_bucket,calendar_year,severity,match_distance,event_parent_abs_drift,event_parent_efficiency,event_log1p_parent_age_bars,event_local_vol_30_over_240,control_parent_abs_drift,control_parent_efficiency,control_log1p_parent_age_bars,control_local_vol_30_over_240
000852.SH,R1_A,2021-03-17,361854,2021-03-17,361853,LONG,1,19,2021,0.5477334756142997,0.4331506445805907,0.09450705894393,0.03407481843511665,1.3862943611198906,1.7400700846602593,0.09450705894393,0.03407481843511665,1.0986122886681096,1.6274489063280064
000852.SH,R1_A,2021-03-17,362003,2021-07-05,379523,LONG,1,27,2021,0.35674804453202624,0.15219277890917302,0.29354971109116623,0.10066348745593945,4.912654885736052,0.6553552326140825,0.2865994370315262,0.09342437021665766,4.867534450455582,0.6472904368311241
000852.SH,R1_A,2021-03-19,362324,2021-03-19,362323,LONG,1,19,2021,1.1956494797868278,0.3612102222251968,0.48088131867244877,0.1137231626754747,1.0986122886681096,2.552435857272355,0.48088131867244877,0.1137231626754747,0.6931471805599453,2.5161761403772136
000852.SH,R1_A,2021-03-22,362651,2021-03-22,362650,LONG,1,22,2021,0.5188448892484805,0.10024755330515543,0.12400595135151768,0.05036344755970921,2.3978952727983707,0.7998591459884065,0.12400595135151768,0.05036344755970921,2.302585092994046,0.7810797401138518
000852.SH,R1_A,2021-03-23,362827,2021-11-15,400509,LONG,1,19,2021,0.5298839840491013,0.9494883387654254,0.315440903638686,0.12277522868749643,1.6094379124341003,2.196324745413413,0.4694608341352107,0.12126668345505039,1.0986122886681096,2.1238231007532242
000852.SH,R1_A,2021-03-23,362941,2021-03-26,363654,LONG,1,26,2021,0.7347070775096616,0.9142465628261228,0.315440903638686,0.12277522868749643,4.77912349311153,1.047440974674774,0.3413619662684591,0.10312602024159219,4.820281565605037,0.7902923352797316
000852.SH,R1_A,2021-03-23,363012,2021-03-26,363743,LONG,1,29,2021,0.6381255720166782,0.7701702357910256,0.315440903638686,0.12277522868749643,5.247024072160486,0.9127249955831152,0.3413619662684591,0.10312602024159219,5.3612921657094255,0.7092514732169721
000852.SH,R1_A,2021-03-25,363298,2021-03-25,363297,SHORT,-1,19,2021,0.5088305436380258,0.2778631475438025,0.4684462127030059,0.10128552642172786,1.3862943611198906,2.297122826101577,0.4684462127030059,0.10128552642172786,1.0986122886681096,2.2547165414395334
000852.SH,R1_A,2021-04-07,365321,2021-04-08,365562,LONG,1,26,2021,0.5926984027425655,0.5559549265791996,0.4641400150086639,0.07176551408289486,4.6443908991413725,0.5500935819319953,0.5360303047371712,0.08271009303675998,4.948759890378168,0.4771734632336762
000852.SH,R1_A,2021-04-09,365709,2021-04-09,365708,LONG,1,19,2021,0.5488196596711812,0.05158813953640296,0.0869000460174926,0.013078365985827392,2.833213344056216,2.27908877306812,0.0869000460174926,0.013078365985827392,2.772588722239781,2.2770383818719044
000852.SH,R1_A,2021-04-13,366282,2021-04-13,366281,SHORT,-1,26,2021,0.6284184693803038,0.3085910129756942,0.5395148747552614,0.09541047615896182,4.23410650459726,0.6093828280367205,0.5395148747552614,0.09541047615896182,4.219507705176107,0.5125665425136811
000852.SH,R1_A,2021-04-14,366498,2021-12-17,406344,SHORT,-1,22,2021,0.8483763303910228,0.2927223885922172,0.10259081637279242,0.03461896566317658,4.356708826689592,0.9595355458381574,0.09312134378606644,0.020193233713380155,4.276666119016055,0.9534956481186873
000852.SH,R1_A,2021-04-15,366661,2021-03-04,359709,LONG,1,19,2021,0.698157165630032,0.8776043559792324,0.2206035733583509,0.07055134570159503,2.639057329615259,2.3983661658586866,0.15492359880311374,0.030261169868336175,2.70805020110221,2.3386939255623496
000852.SH,R1_A,2021-04-21,367640,2021-04-21,367639,LONG,1,20,2021,1.0835292804966392,0.02665872274007822,0.5999642069409548,0.1357635467980275,4.007333185232471,1.2362405814715587,0.5999642069409548,0.1357635467980275,3.9889840465642745,1.2430534075531279
000852.SH,R1_A,2021-04-28,368806,2021-02-08,356566,SHORT,-1,19,2021,0.653023870331521,0.9568767019451203,0.3056145259598483,0.11916605507080841,4.3694478524670215,1.5317166371756425,0.2285051818218194,0.09947157256091631,5.272999558563747,1.484841701006966
000852.SH,R1_A,2021-05-10,370028,2021-05-10,370027,SHORT,-1,19,2021,0.39772788350606847,0.005146173143792882,0.07933774003348928,0.03710451630986983,5.5254529391317835,1.884081310519084,0.07933774003348928,0.03710451630986983,5.521460917862246,1.8828600467813659
000852.SH,R1_A,2021-05-10,370134,2021-06-03,374442,SHORT,-1,26,2021,0.5128625142841723,0.5770644487187214,0.2569604662495686,0.05629565964761441,3.9889840465642745,0.6744349705288657,0.27365958291385745,0.0704005915128456,4.477336814478207,0.5853518161662098
000852.SH,R1_A,2021-05-11,370453,2021-05-11,370452,SHORT,-1,29,2021,1.3266721157511783,0.008110758240959361,0.4300667265812648,0.12986077305033322,4.897839799950911,0.39950307912898503,0.4300667265812648,0.12986077305033322,4.890349128221754,0.3979080449157267
000852.SH,R1_A,2021-05-13,370726,2021-05-13,370725,LONG,1,19,2021,0.6693145153955902,0.20781296674895783,0.2348674891080981,0.06185732647814943,1.6094379124341003,2.4792384920403885,0.2348674891080981,0.06185732647814943,1.3862943611198906,2.451670946144009
000852.SH,R1_A,2021-05-14,370962,2021-08-02,384169,LONG,1,19,2021,0.7242429347589796,0.13378536871437408,0.09110144651264353,0.03915781188508364,4.330733340286331,1.4594083461978746,0.09520736203817873,0.039049299740923464,4.174387269895637,1.4602715267435291
000852.SH,R1_A,2021-05-17,371232,2021-05-17,371231,LONG,1,20,2021,0.32317761565407205,0.08996731377358481,0.05168206249610662,0.01619583934472033,5.3981627015177525,2.0327300358078855,0.05168206249610662,0.01619583934472033,5.393627546352361,2.0045070515616454
000852.SH,R1_A,2021-05-18,371479,2021-05-18,371478,LONG,1,20,2021,0.7176894523276968,0.008764241535148043,0.32966299389816006,0.07772727826584912,4.574710978503383,1.1709684865307683,0.32966299389816006,0.07772727826584912,4.564348191467836,1.1707970387222488
000852.SH,R1_A,2021-05-20,371942,2021-05-20,371941,LONG,1,19,2021,0.5738576445675655,0.14809542570136797,0.026962341185795904,0.005252347417840238,2.1972245773362196,2.532684203279834,0.026962341185795904,0.005252347417840238,2.0794415416798357,2.4982201883466875
000852.SH,R1_A,2021-05-21,372169,2021-08-02,384165,LONG,1,19,2021,0.26888944148441024,0.43885219755890925,0.13505823101859743,0.021492154294421074,4.31748811353631,1.3735649214309193,0.09520736203817873,0.039049299740923464,4.110873864173311,1.3875517308638974
000852.SH,R1_A,2021-05-24,372417,2021-05-24,372416,LONG,1,19,2021,0.41898768335481773,0.16180580636489372,0.13505823101859743,0.021492154294421074,5.777652323222656,1.737090001563176,0.13505823101859743,0.021492154294421074,5.7745515455444085,1.6862917272104514
000852.SH,R1_A,2021-05-24,372490,2021-01-19,353292,LONG,1,22,2021,0.36732720517735995,0.2988101164249474,0.13505823101859743,0.021492154294421074,5.981414211254481,0.9408670072881671,0.07889301388439247,0.021543909945612897,6.016157159698354,0.9340580159119475
000852.SH,R1_A,2021-05-27,373136,2021-05-27,373135,LONG,1,19,2021,0.3332919744359482,0.05544128992788798,0.13505823101859743,0.021492154294421074,6.948897222313312,1.9328336426944286,0.13505823101859743,0.021492154294421074,6.947937068614969,1.9154276578547664
000852.SH,R1_A,2021-05-28,373598,2021-05-28,373597,LONG,1,29,2021,0.6976957382090527,0.09911113422565264,0.6900544117966828,0.10669148179846354,4.04305126783455,0.5112968999253474,0.6900544117966828,0.10669148179846354,4.02535169073515,0.542060910287703
000852.SH,R1_A,2021-06-01,373913,2021-06-01,373912,LONG,1,21,2021,0.52127350440832,0.07616898367769606,0.42560698330447616,0.1256580393982918,2.4849066497880004,1.3753804646317447,0.42560698330447616,0.1256580393982918,2.3978952727983707,1.3690431292622183
000852.SH,R1_A,2021-06-02,374123,2021-03-30,364044,LONG,1,20,2021,0.453001827852515,1.007820581277715,0.5376784107352175,0.1892263571871835,5.147494476813453,1.3448405502795395,0.5604806439879858,0.14171701183761762,4.787491742782046,1.4218317185695823
000852.SH,R1_A,2021-06-03,374494,2021-06-03,374481,SHORT,-1,27,2021,1.0169071681734452,0.08226748394521828,0.27365958291385745,0.0704005915128456,4.941642422609304,0.5178479041372798,0.27365958291385745,0.0704005915128456,4.844187086458591,0.5181481888576193
000852.SH,R1_A,2021-06-04,374667,2021-01-28,354996,SHORT,-1,22,2021,0.8231270801875046,0.06961181454867146,0.038312799367501135,0.018677081768564124,4.174387269895637,0.6135159633789695,0.03639989907408394,0.018706232213092245,4.0943445622221,0.6177117859976756
000852.SH,R1_A,2021-06-08,375143,2021-06-08,375142,LONG,1,22,2021,0.7477018715709884,0.05326745874081141,0.2315197648314051,0.052641397439158306,2.8903717578961645,1.2451337193632488,0.2315197648314051,0.052641397439158306,2.833213344056216,1.252221874019449
000852.SH,R1_A,2021-06-11,375822,2021-06-11,375821,LONG,1,21,2021,0.3589546964233572,0.0025773446142096984,0.2167770026403777,0.04603674040172823,6.091309882077698,1.3928255384529191,0.2167770026403777,0.04603674040172823,6.089044875446846,1.3933682352716814
000852.SH,R1_A,2021-06-15,376046,2021-08-19,387311,LONG,1,20,2021,1.1151637174087687,0.5507811698927355,0.07888468000272006,0.012821320785104801,4.0943445622221,1.8395739429061162,0.061927164847897294,0.025939546500422184,3.5263605246161616,1.8483172352972042
000852.SH,R1_A,2021-06-16,376287,2021-10-12,394753,SHORT,-1,20,2021,0.3248914748387966,0.23369155369293368,0.3316495719392027,0.08575583744041475,3.828641396489095,1.3602456687808946,0.35188627010412804,0.08396214157930096,4.060443010546419,1.3411486107440562
000852.SH,R1_A,2021-06-16,376459,2021-03-31,364452,SHORT,-1,29,2021,0.3166285463843728,0.4096489140760695,0.3316495719392027,0.08575583744041475,5.384495062789089,0.5986657238960584,0.32987944965599203,0.0806124265622214,5.298317366548036,0.4760555816346273
000852.SH,R1_A,2021-06-17,376558,2021-04-13,366245,SHORT,-1,21,2021,0.8208613584388337,1.1712738762603767,0.5538354434351075,0.1468471420339639,4.110873864173311,0.834578717529089,0.5395148747552614,0.09541047615896182,3.4657359027997265,0.7487271456900204
000852.SH,R1_A,2021-06-21,376962,2021-06-22,377213,SHORT,-1,19,2021,0.6204107900412743,0.364614109680287,0.5538354434351075,0.1468471420339639,6.142037405587356,1.5940308916961332,0.5538354434351075,0.1468471420339639,6.573680166960646,1.5896668193579455
000852.SH,R1_A,2021-06-24,377729,2021-06-24,377728,LONG,1,20,2021,0.7594989901876245,0.0676250465613165,0.35637546552917815,0.06973868050031078,3.7612001156935624,1.4710170667909617,0.35637546552917815,0.06973868050031078,3.7376696182833684,1.450720179412706
000852.SH,R1_A,2021-06-28,378398,2021-06-28,378394,LONG,1,29,2021,0.43229954296462486,0.010661707614798125,0.5632774826973145,0.09128963480233951,5.793013608384144,0.6068117722100009,0.5632774826973145,0.09128963480233951,5.780743515792329,0.6076061686059483
000852.SH,R1_A,2021-06-29,378459,2021-09-01,389497,LONG,1,20,2021,0.7492498505725294,0.22083619460086945,0.08540170123310697,0.01470043926728292,2.8903717578961645,1.5030449781142527,0.05141460907707143,0.012658227848100851,2.995732273553991,1.5294708826118193
000852.SH,R1_A,2021-07-01,378907,2021-07-01,378906,LONG,1,19,2021,0.5962370423795409,0.16228907693169092,0.0322730623932804,0.006661605152946967,2.639057329615259,2.1745693075398678,0.0322730623932804,0.006661605152946967,2.5649493574615367,2.1275501473082676
000852.SH,R1_A,2021-07-02,379135,2021-11-05,399063,SHORT,-1,19,2021,0.3975474778665289,0.6485059243059106,0.06679933201727872,0.036537885594488555,5.087596335232384,2.2496310720941652,0.05500166360322068,0.01794044731159964,5.713732805509369,2.2228200680054755
000852.SH,R1_A,2021-07-02,379214,2021-12-07,404439,SHORT,-1,22,2021,0.6084243375260171,1.0895155537573664,0.5732234299725347,0.20264204758687906,3.258096538021482,0.6608859484888256,0.5953525998154503,0.167043257141644,3.1780538303479458,0.9221374646719007
000852.SH,R1_A,2021-07-07,379842,2021-01-29,355122,SHORT,-1,19,2021,0.9732279952547596,0.47188415594379307,0.2607850024627149,0.11309329811139435,0.0,1.9813235305405432,0.3212736158694084,0.11630461116046166,0.0,2.0886218811534287
000852.SH,R1_A,2021-07-08,380111,2021-07-08,380110,LONG,1,20,2021,0.3608648079105254,0.006160929327268646,0.2291383706675559,0.19847239902788433,5.497168225293202,2.2392955334376325,0.2291383706675559,0.19847239902788433,5.493061443340548,2.2376963490359585
000852.SH,R1_A,2021-07-08,380205,2021-11-16,400852,LONG,1,26,2021,0.3914566466293924,1.9626856208610535,0.2291383706675559,0.19847239902788433,5.823045895483019,0.7484959751057236,0.4694608341352107,0.12126668345505039,5.846438775057724,0.7499381951264048
000852.SH,R1_A,2021-07-12,380598,2021-07-12,380597,LONG,1,20,2021,0.2800868041660134,0.27436877679971,0.24325451159753328,0.057886600783967464,5.3471075307174685,1.3570304116062857,0.24325451159753328,0.057886600783967464,5.342334251964811,1.4431693544988125
000852.SH,R1_A,2021-07-12,380752,2021-06-10,375717,LONG,1,28,2021,0.4607818218443708,0.27673176556800655,0.24325451159753328,0.057886600783967464,5.8971538676367405,0.556463890737019,0.2167770026403777,0.04603674040172823,5.820082930352362,0.5564102781836987
000852.SH,R1_A,2021-07-13,380847,2021-07-19,381802,LONG,1,20,2021,0.5349061983273913,0.4950372996602123,0.39938617669094834,0.10168458133863242,2.302585092994046,1.4715767917283846,0.32449046610487114,0.08728763913298077,2.1972245773362196,1.4549317678136504
000852.SH,R1_A,2021-07-14,381049,2021-04-09,365700,LONG,1,19,2021,0.6418255766201922,0.31220344585933485,0.1163220010284409,0.026790575424762247,2.0794415416798357,2.208541331932109,0.0869000460174926,0.013078365985827392,2.0794415416798357,2.192430706214109
000852.SH,R1_A,2021-07-14,381122,2021-03-22,362640,LONG,1,21,2021,0.5856507485424394,0.47516482082852457,0.1163220010284409,0.026790575424762247,4.394449154672439,0.7996334970367713,0.047024202825713755,0.01491868476576323,4.356708826689592,0.73852897082734
000852.SH,R1_A,2021-07-14,381224,2021-10-22,396847,SHORT,-1,28,2021,0.9702351008836649,0.44699134097660914,0.14003063675349314,0.030083383290642553,4.219507705176107,0.5738884583244601,0.2203362279313528,0.0327298050139271,4.07753744390572,0.5910663846129193
000852.SH,R1_A,2021-07-15,381287,2021-08-23,387787,LONG,1,19,2021,1.2335678064237383,0.5874332857387417,0.03472303588725556,0.011460414257177434,4.0943445622221,1.7137254488501452,0.04358800605345302,0.018437845134371612,4.382026634673881,1.5519040003352962
000852.SH,R1_A,2021-07-16,381526,2021-03-11,360898,SHORT,-1,19,2021,1.3903892080553673,0.9966661250762843,0.4163661163800561,0.17314793592584102,5.062595033026967,1.308942145988717,0.3437248534804526,0.13040514804642672,4.700480365792417,1.2283932070864805
000852.SH,R1_A,2021-07-22,382496,2021-07-22,382495,LONG,1,19,2021,0.6020548594176933,0.4214753719213667,0.46798245177783176,0.12132484290608074,2.1972245773362196,1.7072057306519632,0.46798245177783176,0.12132484290608074,2.0794415416798357,1.5786024416931304
000852.SH,R1_A,2021-07-23,382747,2021-07-23,382746,LONG,1,19,2021,0.40322665618182657,0.07421001081135127,0.6328259423581251,0.16429873070217743,5.472270673671475,1.975151231115704,0.6328259423581251,0.16429873070217743,5.4680601411351315,1.951876989580947
000852.SH,R1_A,2021-07-23,382864,2021-07-06,379743,LONG,1,26,2021,1.1931593090923676,0.27945010910515333,0.31061990900334324,0.06893915102483703,4.418840607796598,0.9855611243481772,0.31005685356221674,0.08162750354833628,4.2626798770413155,0.9896623052939133
000852.SH,R1_A,2021-07-26,383005,2021-10-25,396923,SHORT,-1,20,2021,0.35254036724502696,1.322402168460542,0.4036223437724937,0.16731939791440492,3.5553480614894135,1.3578803842034586,0.3438857087840365,0.10203054806828396,3.367295829986474,1.3121623126243738
000852.SH,R1_A,2021-07-26,383039,2021-10-25,396947,SHORT,-1,21,2021,0.3807073730093443,1.3248992420768138,0.4036223437724937,0.16731939791440492,4.23410650459726,0.9753790145435525,0.3438857087840365,0.10203054806828396,3.970291913552122,0.9937389227276446
000852.SH,R1_A,2021-07-26,383084,2021-02-24,358361,SHORT,-1,26,2021,0.537772519559505,1.8994736845979434,0.5369241629187866,0.16613195703724196,2.1972245773362196,1.4715085314063767,0.249341260324716,0.1280003293672013,2.639057329615259,1.2250395665571865
000852.SH,R1_A,2021-07-26,383162,2021-12-08,404757,SHORT,-1,28,2021,1.3552288691519072,5.319146055018986,0.45285998143024764,0.4225792486411149,3.8066624897703196,0.7217106163363508,0.5953525998154503,0.167043257141644,5.834810737062605,0.5670787826416279
000852.SH,R1_A,2021-07-27,383232,2021-07-19,381799,LONG,1,20,2021,0.9037361870222155,1.238278924577002,0.235595734755011,0.14578156625911382,1.9459101490553132,1.5747507178251137,0.32449046610487114,0.08728763913298077,1.791759469228055,1.544166059175979
000852.SH,R1_A,2021-07-27,383431,2021-12-06,404294,SHORT,-1,29,2021,0.4817282845350547,1.0338816949138077,0.07771917284676746,0.04033233992594602,4.219507705176107,1.23332466697196,0.1601787238410674,0.020339444016344094,3.970291913552122,0.9734983666995198
000852.SH,R1_A,2021-07-28,383471,2021-03-09,360444,SHORT,-1,20,2021,2.190575715312648,4.255884395833371,0.6500172516338386,0.4237509524327856,2.5649493574615367,2.3682426399104672,0.5260851438603569,0.21005049019914507,2.4849066497880004,2.1445575271871147
000852.SH,R1_A,2021-08-03,384410,2021-08-03,384409,LONG,1,19,2021,0.435464981155965,0.09278362575720685,0.0015792197384428453,0.0008147862258227267,4.804021044733257,1.4813438091991271,0.0015792197384428453,0.0008147862258227267,4.795790545596741,1.4522927380811874
000852.SH,R1_A,2021-08-03,384438,2021-11-15,400515,LONG,1,20,2021,0.6686163397798468,0.5144728841919496,0.4034908518174733,0.12642902082342233,1.791759469228055,1.5482107655648303,0.4694608341352107,0.12126668345505039,2.1972245773362196,1.5082727198264185
000852.SH,R1_A,2021-08-03,384582,2021-08-02,384365,LONG,1,28,2021,0.874547195455768,0.5534920468728726,0.0025307122146081226,0.001149395928583721,3.9318256327243257,0.6295795675697025,0.0015792197384428453,0.0008147862258227267,4.343805421853684,0.49439916396648803
000852.SH,R1_A,2021-08-04,384712,2021-03-16,361662,SHORT,-1,21,2021,1.199376508633628,0.5936602051857347,0.20053200885556352,0.09690476714257534,4.127134385045092,1.0674302621021772,0.31222797595325513,0.096702068194523,4.189654742026425,1.0542188326357567
000852.SH,R1_A,2021-08-05,384892,2021-08-02,384189,LONG,1,19,2021,0.6727174900919961,0.5088276960473413,0.18252703532070666,0.055750617696780955,1.9459101490553132,1.9567123380615563,0.19589151136644484,0.07655338139375237,1.6094379124341003,1.988939041344596
000852.SH,R1_A,2021-08-05,384992,2021-12-24,407559,LONG,1,22,2021,0.48388951704188593,0.7297312376876969,0.4739387282596951,0.14615849539588202,4.454347296253507,0.8179552566969516,0.5244266861279337,0.12808600499136003,4.532599493153256,0.999486549520878
000852.SH,R1_A,2021-08-05,385086,2021-01-15,352911,LONG,1,28,2021,0.7455123980152268,0.142142788709142,0.09856407829751593,0.025415395896871872,3.295836866004329,0.7434239755723074,0.07889301388439247,0.021543909945612897,3.367295829986474,0.7471538744033369
000852.SH,R1_A,2021-08-09,385404,2021-08-09,385403,SHORT,-1,20,2021,0.6299263246008935,0.2187671183367955,0.22215375722731384,0.09835924748732758,2.3978952727983707,1.5979380709955695,0.22215375722731384,0.09835924748732758,2.302585092994046,1.6618146801461893
000852.SH,R1_A,2021-08-10,385728,2021-08-10,385727,LONG,1,26,2021,0.502335835494908,0.15927377768465248,0.30538285522480885,0.07736573475914273,2.5649493574615367,0.9381274370227133,0.30538285522480885,0.07736573475914273,2.4849066497880004,0.8928400493267007
000852.SH,R1_A,2021-08-11,385913,2021-04-16,366959,LONG,1,21,2021,0.42779309712796676,0.6421220073867886,0.29015339202340623,0.06679561143162005,4.543294782270004,0.9181253924950983,0.26367344514005614,0.09775967413441942,4.330733340286331,0.9204669705386979
000852.SH,R1_A,2021-08-11,386050,2021-10-11,394695,LONG,1,29,2021,0.30854979524208803,0.5985565224791236,0.29015339202340623,0.06679561143162005,5.442417710521793,0.6472813736696961,0.3220548046736799,0.09033732870499221,5.247024072160486,0.550864168297598
000852.SH,R1_A,2021-08-12,386174,2021-07-06,379690,LONG,1,22,2021,0.6906894322210525,0.44745913536706583,0.34001569478739885,0.07944835626735354,2.4849066497880004,1.1680447803875458,0.31005685356221674,0.08162750354833628,2.8903717578961645,1.0935617890147
000852.SH,R1_A,2021-08-13,386340,2021-11-08,399302,LONG,1,19,2021,0.49336393160066244,0.33731907619611823,0.4737634798502789,0.1201162833759203,4.836281906951478,1.7970832768880363,0.4558359798736243,0.1039061761089568,4.795790545596741,1.775221610686931
000852.SH,R1_A,2021-08-13,386502,2021-07-06,379806,LONG,1,28,2021,1.0979119947998872,0.754840090366051,0.2661647623172479,0.08145866060670787,4.406719247264253,1.1352132556078434,0.31005685356221674,0.08162750354833628,4.897839799950911,0.951001169346893
000852.SH,R1_A,2021-08-16,386661,2021-01-25,354268,SHORT,-1,22,2021,0.7943264320125404,0.31819159864799396,0.15889126555993743,0.03900243610388541,4.0943445622221,0.614085388117849,0.1648294555994732,0.05321266110689961,4.248495242049359,0.6410977732830889
000852.SH,R1_A,2021-08-17,386825,2021-12-10,405049,SHORT,-1,19,2021,0.5514764205783845,0.2735160002469756,0.16041115532381664,0.05039949841647621,2.1972245773362196,2.0320019462465795,0.15675718355242083,0.039087947882735945,2.0794415416798357,2.072262854866683
000852.SH,R1_A,2021-08-17,386902,2021-03-10,360748,SHORT,-1,22,2021,0.5080117915193577,0.46229633298805206,0.2054154265861164,0.1501737885912932,3.5553480614894135,0.5373023688228293,0.24751127362923275,0.13104462714401852,3.367295829986474,0.5250799021568117
000852.SH,R1_A,2021-08-17,387000,2021-02-24,358440,SHORT,-1,28,2021,0.3270517647900021,0.5005036874557806,0.24423988943151387,0.15165265358779212,4.304065093204169,1.0121013031432167,0.249341260324716,0.1280003293672013,4.532599493153256,1.026847929364012
000852.SH,R1_A,2021-08-17,387020,2021-02-24,358450,SHORT,-1,29,2021,0.2847869667326928,0.9170668439645514,0.24423988943151387,0.15165265358779212,4.543294782270004,0.8460685079640017,0.249341260324716,0.1280003293672013,4.634728988229636,1.094092278011028
000852.SH,R1_A,2021-08-18,387049,2021-02-25,358482,SHORT,-1,19,2021,0.6065544397314213,1.769426637199714,0.5933524793002288,0.23221509544244903,1.791759469228055,1.2996572850999468,0.47611342605324514,0.22027208378286053,3.4339872044851463,1.5756150273835394
000852.SH,R1_A,2021-08-20,387529,2021-08-20,387528,LONG,1,19,2021,1.4591643151892701,0.5953621334204472,0.3994056634761496,0.2049724310776941,2.0794415416798357,1.9621181123987994,0.3994056634761496,0.2049724310776941,1.9459101490553132,1.7785627724878035
000852.SH,R1_A,2021-08-24,388015,2021-12-23,407209,LONG,1,19,2021,0.48883034164534417,0.12105786612716146,0.04358800605345302,0.018437845134371612,5.730099782973575,1.6387542488587554,0.038297892588780975,0.01842207539836674,5.869296913133774,1.6413676242400557
000852.SH,R1_A,2021-08-24,388123,2021-01-19,353323,LONG,1,26,2021,0.4388679734484608,0.2020972605771665,0.04358800605345302,0.018437845134371612,6.030685260261263,0.9643155928753946,0.07889301388439247,0.021543909945612897,6.089044875446846,0.96617172043571
000852.SH,R1_A,2021-08-25,388253,2021-12-24,407460,LONG,1,19,2021,0.4871640258889567,0.09149260614217206,0.04358800605345302,0.018437845134371612,6.302618975744905,1.7228493169631003,0.038297892588780975,0.01842207539836674,6.405228458030842,1.7198909504339497
000852.SH,R1_A,2021-08-26,388491,2021-07-23,382737,LONG,1,19,2021,0.4623162163781613,0.6176673201474586,0.6803675663627683,0.17537277880996782,4.941642422609304,1.600330152977582,0.6328259423581251,0.16429873070217743,5.429345628954441,1.7010545921406284
000852.SH,R1_A,2021-08-26,388551,2021-09-13,391448,LONG,1,21,2021,0.5868043903547882,0.5024521371039292,0.1922221218387001,0.034719736559524705,2.3978952727983707,0.9900606264588601,0.15502526929174054,0.04154924115107222,2.5649493574615367,0.8581646395644426
000852.SH,R1_A,2021-08-27,388822,2021-08-27,388821,SHORT,-1,22,2021,0.7359788164480352,0.022578250807450878,0.27432237314006436,0.05528333592216553,4.04305126783455,0.5581276093250772,0.27432237314006436,0.05528333592216553,4.02535169073515,0.5528123357782397
000852.SH,R1_A,2021-08-30,389067,2021-08-30,389066,SHORT,-1,22,2021,1.529784721920539,0.04836137150551775,0.27432237314006436,0.05528333592216553,5.71042701737487,0.7173568005665087,0.27432237314006436,0.05528333592216553,5.707110264748875,0.702197424001913
000852.SH,R1_A,2021-09-01,389508,2021-09-01,389507,SHORT,-1,21,2021,0.5016663858481683,0.24323609001114538,0.2598695173265124,0.1049103427404099,1.9459101490553132,1.54849709893851,0.2598695173265124,0.1049103427404099,1.791759469228055,1.483970667545568
000852.SH,R1_A,2021-09-01,389588,2021-12-07,404444,SHORT,-1,26,2021,1.4131151292693103,4.1376320926362,0.4083245292267823,0.3652493117161222,4.204692619390966,0.47346448795466306,0.5953525998154503,0.167043257141644,3.367295829986474,0.766788356404199
000852.SH,R1_A,2021-09-02,389690,2021-03-17,361842,LONG,1,19,2021,0.6107977639403852,0.7398308357516404,0.0809120258429999,0.07336395712668894,4.51085950651685,1.102076100045135,0.09969240347816688,0.04283401476278137,5.017279836814924,1.1226716233888623
000852.SH,R1_A,2021-09-02,389900,2021-03-26,363733,LONG,1,29,2021,0.390575910328581,0.8089220636206383,0.3454052769740507,0.13727005150846297,5.2832037287379885,0.34983079251575666,0.3413619662684591,0.10312602024159219,5.313205979041787,0.4953811115496607
000852.SH,R1_A,2021-09-03,390028,2021-12-24,407550,LONG,1,22,2021,1.8784687948526746,0.5684658771398403,0.4574669907237749,0.11291383062462328,4.04305126783455,1.14313588854253,0.5244266861279337,0.12808600499136003,4.430816798843313,1.1640752055214993
000852.SH,R1_A,2021-09-08,390810,2021-09-08,390809,LONG,1,27,2021,0.48392880481596184,0.05272038535465122,0.5403873999076015,0.18539209600662257,2.8903717578961645,0.9627215160385699,0.5403873999076015,0.18539209600662257,2.833213344056216,0.95604877261458
000852.SH,R1_A,2021-09-09,390982,2021-08-02,384277,LONG,1,22,2021,0.5701237690672579,0.4244202275113061,0.09221176619252898,0.014522848502940302,3.713572066704308,0.7872302904245737,0.0733642563686264,0.035778946460902517,3.713572066704308,0.7929523203881864
000852.SH,R1_A,2021-09-09,391060,2021-03-15,361569,LONG,1,28,2021,0.47988581642632866,0.4100377725644852,0.09221176619252898,0.014522848502940302,4.77912349311153,0.8460729035915364,0.10391023720246956,0.022255098805877258,4.605170185988092,0.7371807857343634
000852.SH,R1_A,2021-09-10,391142,2021-08-09,385371,SHORT,-1,19,2021,0.8064315564297772,0.38586047500801834,0.13487996117389459,0.02890777178669278,3.9318256327243257,1.8075250916665249,0.08288154027784543,0.021610346266167518,3.6635616461296463,1.8222484128016596
000852.SH,R1_A,2021-09-13,391463,2021-09-13,391462,LONG,1,22,2021,0.7159947877470136,0.03459219381690988,0.15502526929174054,0.04154924115107222,3.332204510175204,0.9361546829052508,0.15502526929174054,0.04154924115107222,3.295836866004329,0.9411613720636466
000852.SH,R1_A,2021-09-14,391804,2021-09-14,391801,LONG,1,28,2021,1.3217823213458904,0.4020569419839167,0.3567152091248957,0.08174300845489099,3.9512437185814275,0.9337117368695281,0.3567152091248957,0.08174300845489099,3.8918202981106265,0.8084573488424001
