pair_id,event_day,control_day,horizon,clock_selected_before_eligibility,endpoint_eligible,retained_for_sensitivity,carrier
000852.SH:R1_A:447769:453287,2022-09-02,2022-10-13,5,False,False,False,512100.SH
000852.SH:R1_A:447827:460060,2022-09-02,2022-11-22,5,True,False,False,512100.SH
000852.SH:R1_A:447904:465881,2022-09-02,2022-12-26,5,True,False,False,512100.SH
000852.SH:R1_A:447976:460693,2022-09-02,2022-11-24,5,True,False,False,512100.SH
000852.SH:R1_A:448046:450914,2022-09-05,2022-09-22,5,False,True,False,512100.SH
000852.SH:R1_A:448311:448310,2022-09-06,2022-09-06,5,True,True,True,512100.SH
000852.SH:R1_A:448455:450858,2022-09-06,2022-09-21,5,True,True,True,512100.SH
000852.SH:R1_A:448488:410563,2022-09-07,2022-01-13,5,True,True,True,512100.SH
000852.SH:R1_A:448688:462104,2022-09-07,2022-12-02,5,True,True,True,512100.SH
000852.SH:R1_A:449922:449921,2022-09-16,2022-09-16,5,False,True,False,512100.SH
000852.SH:R1_A:450188:450187,2022-09-19,2022-09-19,5,False,True,False,512100.SH
000852.SH:R1_A:450258:424827,2022-09-19,2022-04-15,5,False,True,False,512100.SH
000852.SH:R1_A:450383:458295,2022-09-19,2022-11-10,5,True,True,True,512100.SH
000852.SH:R1_A:450411:424507,2022-09-20,2022-04-14,5,True,True,True,512100.SH
000852.SH:R1_A:450572:416953,2022-09-20,2022-02-25,5,False,True,False,512100.SH
000852.SH:R1_A:450955:450954,2022-09-22,2022-09-22,5,True,True,True,512100.SH
000852.SH:R1_A:451181:458140,2022-09-23,2022-11-10,5,True,True,True,512100.SH
000852.SH:R1_A:451193:458144,2022-09-23,2022-11-10,5,False,True,False,512100.SH
000852.SH:R1_A:451267:454610,2022-09-23,2022-10-20,5,False,True,False,512100.SH
000852.SH:R1_A:451389:419695,2022-09-26,2022-03-15,5,False,True,False,512100.SH
000852.SH:R1_A:451616:446106,2022-09-27,2022-08-24,5,True,True,True,512100.SH
000852.SH:R1_A:452039:452038,2022-09-28,2022-09-28,5,True,True,True,512100.SH
000852.SH:R1_A:452091:458581,2022-09-29,2022-11-14,5,False,True,False,512100.SH
000852.SH:R1_A:452139:458617,2022-09-29,2022-11-14,5,True,True,True,512100.SH
000852.SH:R1_A:452206:462524,2022-09-29,2022-12-06,5,True,True,True,512100.SH
000852.SH:R1_A:452286:450820,2022-09-29,2022-09-21,5,True,True,True,512100.SH
000852.SH:R1_A:452339:423057,2022-09-30,2022-04-06,5,True,True,True,512100.SH
000852.SH:R1_A:452386:423108,2022-09-30,2022-04-06,5,True,True,True,512100.SH
000852.SH:R1_A:452416:460339,2022-09-30,2022-11-23,5,True,True,True,512100.SH
000852.SH:R1_A:452579:450187,2022-10-10,2022-09-19,5,False,True,False,512100.SH
000852.SH:R1_A:452693:437339,2022-10-10,2022-07-04,5,True,True,True,512100.SH
000852.SH:R1_A:452735:437359,2022-10-10,2022-07-04,5,True,False,False,512100.SH
000852.SH:R1_A:452808:437453,2022-10-11,2022-07-05,5,True,True,True,512100.SH
000852.SH:R1_A:452854:425729,2022-10-11,2022-04-21,5,True,True,True,512100.SH
000852.SH:R1_A:452881:459826,2022-10-11,2022-11-21,5,True,True,True,512100.SH
000852.SH:R1_A:452966:428958,2022-10-11,2022-05-13,5,True,True,True,512100.SH
000852.SH:R1_A:453498:453497,2022-10-13,2022-10-13,5,True,True,True,512100.SH
000852.SH:R1_A:453536:454988,2022-10-14,2022-10-24,5,False,True,False,512100.SH
000852.SH:R1_A:453655:427962,2022-10-14,2022-05-09,5,False,True,False,512100.SH
000852.SH:R1_A:453804:455010,2022-10-17,2022-10-24,5,True,True,True,512100.SH
000852.SH:R1_A:453890:427962,2022-10-17,2022-05-09,5,False,True,False,512100.SH
000852.SH:R1_A:454016:428564,2022-10-18,2022-05-12,5,False,True,False,512100.SH
000852.SH:R1_A:454252:428564,2022-10-19,2022-05-12,5,False,True,False,512100.SH
000852.SH:R1_A:455011:455010,2022-10-24,2022-10-24,5,False,True,False,512100.SH
000852.SH:R1_A:455127:410739,2022-10-24,2022-01-13,5,True,True,True,512100.SH
000852.SH:R1_A:455176:433334,2022-10-24,2022-06-09,5,False,True,False,512100.SH
000852.SH:R1_A:455224:410817,2022-10-25,2022-01-14,5,True,True,True,512100.SH
000852.SH:R1_A:455345:428942,2022-10-25,2022-05-13,5,True,True,True,512100.SH
000852.SH:R1_A:455551:427952,2022-10-26,2022-05-09,5,True,True,True,512100.SH
000852.SH:R1_A:456032:456031,2022-10-28,2022-10-28,5,True,True,True,512100.SH
000852.SH:R1_A:456112:409329,2022-10-28,2022-01-05,5,False,True,False,512100.SH
000852.SH:R1_A:456172:450180,2022-10-31,2022-09-19,5,False,True,False,512100.SH
000852.SH:R1_A:456533:456532,2022-11-01,2022-11-01,5,True,True,True,512100.SH
000852.SH:R1_A:456698:437019,2022-11-02,2022-07-01,5,True,True,True,512100.SH
000852.SH:R1_A:456889:431699,2022-11-03,2022-05-31,5,True,True,True,512100.SH
000852.SH:R1_A:457013:411429,2022-11-03,2022-01-18,5,True,True,True,512100.SH
000852.SH:R1_A:457289:457288,2022-11-04,2022-11-04,5,True,True,True,512100.SH
000852.SH:R1_A:457408:433655,2022-11-07,2022-06-13,5,False,True,False,512100.SH
000852.SH:R1_A:458339:458338,2022-11-11,2022-11-11,5,True,True,True,512100.SH
000852.SH:R1_A:458772:458771,2022-11-14,2022-11-14,5,True,True,True,512100.SH
000852.SH:R1_A:459224:459221,2022-11-16,2022-11-16,5,True,True,True,512100.SH
000852.SH:R1_A:460340:460339,2022-11-23,2022-11-23,5,False,True,False,512100.SH
000852.SH:R1_A:461107:461106,2022-11-28,2022-11-28,5,True,True,True,512100.SH
000852.SH:R1_A:461612:461594,2022-11-30,2022-11-30,5,True,True,True,512100.SH
000852.SH:R1_A:461678:462622,2022-11-30,2022-12-06,5,True,True,True,512100.SH
000852.SH:R1_A:461761:408969,2022-12-01,2022-01-04,5,True,True,True,512100.SH
000852.SH:R1_A:462110:462109,2022-12-02,2022-12-02,5,False,True,False,512100.SH
000852.SH:R1_A:462197:451872,2022-12-05,2022-09-28,5,False,True,False,512100.SH
000852.SH:R1_A:462638:462637,2022-12-06,2022-12-06,5,True,True,True,512100.SH
000852.SH:R1_A:462865:460698,2022-12-07,2022-11-24,5,False,True,False,512100.SH
000852.SH:R1_A:462911:430031,2022-12-08,2022-05-20,5,True,True,True,512100.SH
000852.SH:R1_A:463302:463301,2022-12-09,2022-12-09,5,True,True,True,512100.SH
000852.SH:R1_A:463805:463804,2022-12-13,2022-12-13,5,True,True,True,512100.SH
000852.SH:R1_A:463859:431948,2022-12-14,2022-06-01,5,True,True,True,512100.SH
000852.SH:R1_A:464147:464146,2022-12-15,2022-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:464431:464429,2022-12-16,2022-12-16,5,True,True,True,512100.SH
000852.SH:R1_A:464566:465541,2022-12-19,2022-12-23,5,True,True,True,512100.SH
000852.SH:R1_A:464803:446091,2022-12-20,2022-08-24,5,True,True,True,512100.SH
000852.SH:R1_A:464890:454570,2022-12-20,2022-10-20,5,False,True,False,512100.SH
000852.SH:R1_A:465042:461442,2022-12-21,2022-11-30,5,True,True,True,512100.SH
000852.SH:R1_A:465056:461452,2022-12-21,2022-11-30,5,True,True,True,512100.SH
000852.SH:R1_A:465288:423052,2022-12-22,2022-04-06,5,False,True,False,512100.SH
000852.SH:R1_A:465564:465563,2022-12-23,2022-12-23,5,True,True,True,512100.SH
000852.SH:R1_A:466036:466035,2022-12-27,2022-12-27,5,True,True,True,512100.SH
000852.SH:R1_A:466311:466310,2022-12-28,2022-12-28,5,True,True,True,512100.SH
000852.SH:R1_A:466447:459471,2022-12-28,2022-11-17,5,True,True,True,512100.SH
000852.SH:R1_A:466533:411810,2022-12-29,2022-01-20,5,True,True,True,512100.SH
000852.SH:R1_A:466614:455829,2022-12-29,2022-10-27,5,True,True,True,512100.SH
000852.SH:R1_A:467393:467391,2023-01-04,2023-01-04,5,True,True,True,512100.SH
000852.SH:R1_A:467922:514963,2023-01-09,2023-11-02,5,True,True,True,512100.SH
000852.SH:R1_A:468142:467673,2023-01-09,2023-01-05,5,True,True,True,512100.SH
000852.SH:R1_A:468692:468691,2023-01-12,2023-01-12,5,True,True,True,512100.SH
000852.SH:R1_A:469034:469033,2023-01-13,2023-01-13,5,True,True,True,512100.SH
000852.SH:R1_A:469545:469544,2023-01-17,2023-01-17,5,True,True,True,512100.SH
000852.SH:R1_A:469742:474527,2023-01-18,2023-02-22,5,True,True,True,512100.SH
000852.SH:R1_A:470239:470236,2023-01-20,2023-01-20,5,True,True,True,512100.SH
000852.SH:R1_A:470437:470180,2023-01-30,2023-01-20,5,True,True,True,512100.SH
000852.SH:R1_A:470896:470895,2023-02-01,2023-02-01,5,True,True,True,512100.SH
000852.SH:R1_A:471124:470876,2023-02-02,2023-02-01,5,True,True,True,512100.SH
000852.SH:R1_A:471334:482607,2023-02-03,2023-04-12,5,True,True,True,512100.SH
000852.SH:R1_A:472656:472655,2023-02-10,2023-02-10,5,True,True,True,512100.SH
000852.SH:R1_A:473166:473165,2023-02-14,2023-02-14,5,True,True,True,512100.SH
000852.SH:R1_A:473311:473553,2023-02-15,2023-02-16,5,True,True,True,512100.SH
000852.SH:R1_A:473694:473693,2023-02-17,2023-02-17,5,True,True,True,512100.SH
000852.SH:R1_A:473842:494231,2023-02-17,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:474001:516700,2023-02-20,2023-11-13,5,True,True,True,512100.SH
000852.SH:R1_A:474271:474270,2023-02-21,2023-02-21,5,True,True,True,512100.SH
000852.SH:R1_A:474641:467683,2023-02-23,2023-01-06,5,True,True,True,512100.SH
000852.SH:R1_A:474864:490238,2023-02-23,2023-05-30,5,True,True,True,512100.SH
000852.SH:R1_A:475123:475122,2023-02-27,2023-02-27,5,True,True,True,512100.SH
000852.SH:R1_A:475386:475385,2023-02-28,2023-02-28,5,True,True,True,512100.SH
000852.SH:R1_A:476086:476085,2023-03-03,2023-03-03,5,True,True,True,512100.SH
000852.SH:R1_A:476834:476832,2023-03-08,2023-03-08,5,True,True,True,512100.SH
000852.SH:R1_A:477384:477383,2023-03-10,2023-03-10,5,True,True,True,512100.SH
000852.SH:R1_A:477546:496742,2023-03-13,2023-07-11,5,True,True,True,512100.SH
000852.SH:R1_A:477767:496738,2023-03-14,2023-07-11,5,False,True,False,512100.SH
000852.SH:R1_A:477912:522573,2023-03-14,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:478127:520387,2023-03-15,2023-12-04,5,True,True,True,512100.SH
000852.SH:R1_A:478292:523872,2023-03-16,2023-12-25,5,True,True,True,512100.SH
000852.SH:R1_A:478456:501730,2023-03-16,2023-08-08,5,True,True,True,512100.SH
000852.SH:R1_A:478545:472329,2023-03-17,2023-02-09,5,True,True,True,512100.SH
000852.SH:R1_A:479405:479390,2023-03-22,2023-03-22,5,True,True,True,512100.SH
000852.SH:R1_A:479499:514528,2023-03-23,2023-10-31,5,True,True,True,512100.SH
000852.SH:R1_A:479799:479798,2023-03-24,2023-03-24,5,True,True,True,512100.SH
000852.SH:R1_A:480052:480051,2023-03-27,2023-03-27,5,True,True,True,512100.SH
000852.SH:R1_A:482189:482187,2023-04-10,2023-04-10,5,True,True,True,512100.SH
000852.SH:R1_A:483649:483641,2023-04-18,2023-04-18,5,True,True,True,512100.SH
000852.SH:R1_A:484254:484253,2023-04-21,2023-04-21,5,True,True,True,512100.SH
000852.SH:R1_A:484391:498334,2023-04-21,2023-07-19,5,True,True,True,512100.SH
000852.SH:R1_A:484433:518998,2023-04-21,2023-11-24,5,True,True,True,512100.SH
000852.SH:R1_A:484629:515802,2023-04-24,2023-11-07,5,True,True,True,512100.SH
000852.SH:R1_A:484722:515682,2023-04-25,2023-11-07,5,True,True,True,512100.SH
000852.SH:R1_A:484818:481235,2023-04-25,2023-04-03,5,True,True,True,512100.SH
000852.SH:R1_A:484837:494180,2023-04-25,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:484922:494286,2023-04-25,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:484995:494137,2023-04-26,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:485038:487901,2023-04-26,2023-05-17,5,True,True,True,512100.SH
000852.SH:R1_A:485208:471782,2023-04-27,2023-02-07,5,True,True,True,512100.SH
000852.SH:R1_A:485424:495991,2023-04-27,2023-07-05,5,True,True,True,512100.SH
000852.SH:R1_A:485864:485862,2023-05-04,2023-05-04,5,True,True,True,512100.SH
000852.SH:R1_A:486708:486707,2023-05-10,2023-05-10,5,True,True,True,512100.SH
000852.SH:R1_A:486794:482978,2023-05-10,2023-04-13,5,True,True,True,512100.SH
000852.SH:R1_A:487215:487213,2023-05-12,2023-05-12,5,True,True,True,512100.SH
000852.SH:R1_A:487604:487603,2023-05-16,2023-05-16,5,True,True,True,512100.SH
000852.SH:R1_A:488840:488835,2023-05-23,2023-05-23,5,True,True,True,512100.SH
000852.SH:R1_A:489181:489178,2023-05-24,2023-05-24,5,True,True,True,512100.SH
000852.SH:R1_A:489393:480730,2023-05-25,2023-03-30,5,True,True,True,512100.SH
000852.SH:R1_A:489420:498281,2023-05-25,2023-07-19,5,True,True,True,512100.SH
000852.SH:R1_A:489526:496723,2023-05-26,2023-07-11,5,True,True,True,512100.SH
000852.SH:R1_A:489636:517452,2023-05-26,2023-11-16,5,True,True,True,512100.SH
000852.SH:R1_A:489892:489885,2023-05-29,2023-05-29,5,True,True,True,512100.SH
000852.SH:R1_A:490416:490415,2023-05-31,2023-05-31,5,True,True,True,512100.SH
000852.SH:R1_A:490722:476341,2023-06-02,2023-03-06,5,True,True,True,512100.SH
000852.SH:R1_A:491147:491140,2023-06-05,2023-06-05,5,True,True,True,512100.SH
000852.SH:R1_A:491479:491478,2023-06-07,2023-06-07,5,True,True,True,512100.SH
000852.SH:R1_A:491743:491742,2023-06-08,2023-06-08,5,True,True,True,512100.SH
000852.SH:R1_A:491852:522568,2023-06-08,2023-12-15,5,False,True,False,512100.SH
000852.SH:R1_A:492466:492463,2023-06-13,2023-06-13,5,True,True,True,512100.SH
000852.SH:R1_A:493704:493695,2023-06-20,2023-06-20,5,True,True,True,512100.SH
000852.SH:R1_A:493895:482592,2023-06-21,2023-04-12,5,True,True,True,512100.SH
000852.SH:R1_A:494371:494370,2023-06-27,2023-06-27,5,True,True,True,512100.SH
000852.SH:R1_A:494562:483522,2023-06-28,2023-04-18,5,True,True,True,512100.SH
000852.SH:R1_A:494643:478791,2023-06-28,2023-03-20,5,True,True,True,512100.SH
000852.SH:R1_A:495349:495345,2023-07-03,2023-07-03,5,True,True,True,512100.SH
000852.SH:R1_A:496018:496016,2023-07-06,2023-07-06,5,True,True,True,512100.SH
000852.SH:R1_A:496287:496285,2023-07-07,2023-07-07,5,True,True,True,512100.SH
000852.SH:R1_A:496423:522607,2023-07-07,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:497203:500325,2023-07-13,2023-08-01,5,True,True,True,512100.SH
000852.SH:R1_A:497742:497741,2023-07-17,2023-07-17,5,True,True,True,512100.SH
000852.SH:R1_A:497923:466962,2023-07-18,2023-01-03,5,True,True,True,512100.SH
000852.SH:R1_A:498419:498418,2023-07-20,2023-07-20,5,True,True,True,512100.SH
000852.SH:R1_A:498572:498313,2023-07-20,2023-07-19,5,True,True,True,512100.SH
000852.SH:R1_A:498737:522490,2023-07-21,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:498855:522615,2023-07-21,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:498972:521295,2023-07-24,2023-12-08,5,True,True,True,512100.SH
000852.SH:R1_A:499192:483608,2023-07-25,2023-04-18,5,True,True,True,512100.SH
000852.SH:R1_A:499413:467253,2023-07-26,2023-01-04,5,True,True,True,512100.SH
000852.SH:R1_A:499859:499855,2023-07-28,2023-07-28,5,True,True,True,512100.SH
000852.SH:R1_A:500346:500345,2023-08-01,2023-08-01,5,True,True,True,512100.SH
000852.SH:R1_A:501157:501156,2023-08-04,2023-08-04,5,True,True,True,512100.SH
000852.SH:R1_A:501320:511894,2023-08-07,2023-10-16,5,True,True,True,512100.SH
000852.SH:R1_A:502621:502620,2023-08-14,2023-08-14,5,True,True,True,512100.SH
000852.SH:R1_A:502908:502907,2023-08-15,2023-08-15,5,True,True,True,512100.SH
000852.SH:R1_A:503088:523721,2023-08-16,2023-12-22,5,True,True,True,512100.SH
000852.SH:R1_A:503185:480399,2023-08-16,2023-03-28,5,True,True,True,512100.SH
000852.SH:R1_A:503276:491742,2023-08-17,2023-06-08,5,False,True,False,512100.SH
000852.SH:R1_A:503456:490972,2023-08-18,2023-06-05,5,True,True,True,512100.SH
000852.SH:R1_A:503757:503756,2023-08-21,2023-08-21,5,True,True,True,512100.SH
000852.SH:R1_A:503813:523721,2023-08-21,2023-12-22,5,False,True,False,512100.SH
000852.SH:R1_A:503928:524109,2023-08-22,2023-12-26,5,True,True,True,512100.SH
000852.SH:R1_A:503960:503739,2023-08-22,2023-08-21,5,True,True,True,512100.SH
000852.SH:R1_A:503990:522489,2023-08-22,2023-12-15,5,False,True,False,512100.SH
000852.SH:R1_A:504050:522545,2023-08-22,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:504117:524262,2023-08-22,2023-12-26,5,True,True,True,512100.SH
000852.SH:R1_A:504201:488614,2023-08-23,2023-05-22,5,True,True,True,512100.SH
000852.SH:R1_A:504402:517605,2023-08-24,2023-11-17,5,True,True,True,512100.SH
000852.SH:R1_A:504460:483106,2023-08-24,2023-04-14,5,True,True,True,512100.SH
000852.SH:R1_A:504675:476609,2023-08-25,2023-03-07,5,True,True,True,512100.SH
000852.SH:R1_A:504765:494214,2023-08-25,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:504825:480580,2023-08-25,2023-03-29,5,True,True,True,512100.SH
000852.SH:R1_A:504890:495779,2023-08-28,2023-07-05,5,True,True,True,512100.SH
000852.SH:R1_A:505465:505464,2023-08-30,2023-08-30,5,True,True,True,512100.SH
000852.SH:R1_A:506593:506592,2023-09-06,2023-09-06,5,True,True,True,512100.SH
000852.SH:R1_A:507017:507015,2023-09-07,2023-09-07,5,True,True,True,512100.SH
000852.SH:R1_A:507118:472562,2023-09-08,2023-02-10,5,True,True,True,512100.SH
000852.SH:R1_A:507571:507570,2023-09-12,2023-09-12,5,True,True,True,512100.SH
000852.SH:R1_A:507774:506562,2023-09-13,2023-09-06,5,True,True,True,512100.SH
000852.SH:R1_A:508003:473692,2023-09-14,2023-02-17,5,False,True,False,512100.SH
000852.SH:R1_A:508251:508248,2023-09-15,2023-09-15,5,True,True,True,512100.SH
000852.SH:R1_A:508340:483131,2023-09-15,2023-04-14,5,True,True,True,512100.SH
000852.SH:R1_A:508475:521192,2023-09-15,2023-12-07,5,True,True,True,512100.SH
000852.SH:R1_A:508490:496987,2023-09-18,2023-07-12,5,True,True,True,512100.SH
000852.SH:R1_A:508555:506860,2023-09-18,2023-09-07,5,True,True,True,512100.SH
000852.SH:R1_A:508846:508845,2023-09-19,2023-09-19,5,True,True,True,512100.SH
000852.SH:R1_A:508962:486644,2023-09-20,2023-05-10,5,True,True,True,512100.SH
000852.SH:R1_A:509227:509225,2023-09-21,2023-09-21,5,True,True,True,512100.SH
000852.SH:R1_A:509412:476785,2023-09-21,2023-03-07,5,True,True,True,512100.SH
000852.SH:R1_A:509510:512380,2023-09-22,2023-10-18,5,True,True,True,512100.SH
000852.SH:R1_A:510804:510802,2023-10-09,2023-10-09,5,True,True,True,512100.SH
000852.SH:R1_A:511356:511355,2023-10-11,2023-10-11,5,True,True,True,512100.SH
000852.SH:R1_A:511650:511648,2023-10-13,2023-10-13,5,True,True,True,512100.SH
000852.SH:R1_A:511964:511963,2023-10-16,2023-10-16,5,True,True,True,512100.SH
000852.SH:R1_A:512388:512387,2023-10-18,2023-10-18,5,True,True,True,512100.SH
000852.SH:R1_A:512626:524140,2023-10-19,2023-12-26,5,True,True,True,512100.SH
000852.SH:R1_A:512716:522579,2023-10-19,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:512773:487572,2023-10-19,2023-05-15,5,True,True,True,512100.SH
000852.SH:R1_A:512903:522492,2023-10-20,2023-12-15,5,False,True,False,512100.SH
000852.SH:R1_A:513030:487575,2023-10-20,2023-05-15,5,False,True,False,512100.SH
000852.SH:R1_A:513110:524169,2023-10-23,2023-12-26,5,True,True,True,512100.SH
000852.SH:R1_A:513285:508248,2023-10-24,2023-09-15,5,False,True,False,512100.SH
000852.SH:R1_A:513341:522477,2023-10-24,2023-12-15,5,True,True,True,512100.SH
000852.SH:R1_A:513363:522477,2023-10-24,2023-12-15,5,False,True,False,512100.SH
000852.SH:R1_A:513403:496841,2023-10-24,2023-07-11,5,True,True,True,512100.SH
000852.SH:R1_A:513541:517606,2023-10-25,2023-11-17,5,False,True,False,512100.SH
000852.SH:R1_A:513613:517471,2023-10-25,2023-11-16,5,True,True,True,512100.SH
000852.SH:R1_A:514010:514009,2023-10-27,2023-10-27,5,True,True,True,512100.SH
000852.SH:R1_A:514693:514690,2023-10-31,2023-10-31,5,True,True,True,512100.SH
000852.SH:R1_A:516125:516124,2023-11-08,2023-11-08,5,True,True,True,512100.SH
000852.SH:R1_A:516267:511931,2023-11-09,2023-10-16,5,True,True,True,512100.SH
000852.SH:R1_A:516728:516724,2023-11-13,2023-11-13,5,True,True,True,512100.SH
000852.SH:R1_A:517055:517054,2023-11-14,2023-11-14,5,True,True,True,512100.SH
000852.SH:R1_A:517208:499671,2023-11-15,2023-07-27,5,True,True,True,512100.SH
000852.SH:R1_A:517607:517606,2023-11-17,2023-11-17,5,False,True,False,512100.SH
000852.SH:R1_A:517860:517859,2023-11-20,2023-11-20,5,True,True,True,512100.SH
000852.SH:R1_A:518329:518328,2023-11-22,2023-11-22,5,True,True,True,512100.SH
000852.SH:R1_A:518709:518699,2023-11-23,2023-11-23,5,True,True,True,512100.SH
000852.SH:R1_A:519050:519049,2023-11-27,2023-11-27,5,True,True,True,512100.SH
000852.SH:R1_A:519217:482972,2023-11-27,2023-04-13,5,True,True,True,512100.SH
000852.SH:R1_A:519423:480294,2023-11-28,2023-03-28,5,True,True,True,512100.SH
000852.SH:R1_A:519765:519764,2023-11-30,2023-11-30,5,True,True,True,512100.SH
000852.SH:R1_A:519791:510671,2023-11-30,2023-10-09,5,True,True,True,512100.SH
000852.SH:R1_A:520530:520528,2023-12-05,2023-12-05,5,True,True,True,512100.SH
000852.SH:R1_A:520629:476448,2023-12-05,2023-03-06,5,True,True,True,512100.SH
000852.SH:R1_A:520783:483127,2023-12-06,2023-04-14,5,False,True,False,512100.SH
000852.SH:R1_A:521517:521516,2023-12-11,2023-12-11,5,True,True,True,512100.SH
000852.SH:R1_A:521922:481616,2023-12-13,2023-04-06,5,True,True,True,512100.SH
000852.SH:R1_A:522069:481482,2023-12-13,2023-04-04,5,True,True,True,512100.SH
000852.SH:R1_A:522162:477309,2023-12-14,2023-03-10,5,True,True,True,512100.SH
000852.SH:R1_A:522689:522688,2023-12-18,2023-12-18,5,True,True,True,512100.SH
000852.SH:R1_A:522898:515688,2023-12-19,2023-11-07,5,True,True,True,512100.SH
000852.SH:R1_A:523132:473692,2023-12-20,2023-02-17,5,False,True,False,512100.SH
000852.SH:R1_A:523386:523384,2023-12-21,2023-12-21,5,True,True,True,512100.SH
000852.SH:R1_A:523461:494199,2023-12-21,2023-06-26,5,True,True,True,512100.SH
000852.SH:R1_A:524267:524266,2023-12-26,2023-12-26,5,False,True,False,512100.SH
000852.SH:R1_A:524631:524630,2023-12-28,2023-12-28,5,True,True,True,512100.SH
000852.SH:R1_A:524965:524960,2023-12-29,2023-12-29,5,True,True,True,512100.SH
