pair_id,symbol,event_day,control_day,calendar_year,parent_direction,side,clock_bucket,horizon,event_bp,control_bp,difference_bp
000852.SH:DEV_R1_A:40160:35099,000852.SH,2015-09-09,2015-08-07,2015,1,LONG,21,240,-37.7483885504,278.766105548,-316.514494099
000852.SH:DEV_R1_A:40239:9530,000852.SH,2015-09-09,2015-03-06,2015,-1,SHORT,27,240,-89.7599245946,-74.8308816653,-14.9290429293
000852.SH:DEV_R1_A:40271:4748,000852.SH,2015-09-09,2015-01-30,2015,-1,SHORT,28,240,-105.884410582,77.7111364742,-183.595547057
000852.SH:DEV_R1_A:40281:4744,000852.SH,2015-09-09,2015-01-30,2015,-1,SHORT,28,240,-163.183142575,61.8956274565,-225.078770031
000852.SH:DEV_R1_A:40323:19681,000852.SH,2015-09-10,2015-05-08,2015,1,LONG,19,240,11.7016486605,412.775528565,-401.073879904
000852.SH:DEV_R1_A:40370:1239,000852.SH,2015-09-10,2015-01-12,2015,1,LONG,20,240,-21.8590244025,25.6191851192,-47.4782095217
000852.SH:DEV_R1_A:40418:42816,000852.SH,2015-09-10,2015-09-24,2015,1,LONG,22,240,16.4711665894,-186.028316469,202.499483058
000852.SH:DEV_R1_A:40490:54151,000852.SH,2015-09-10,2015-12-07,2015,1,LONG,27,240,-184.176316323,-3.04597057396,-181.130345749
000852.SH:DEV_R1_A:40513:57544,000852.SH,2015-09-10,2015-12-25,2015,1,LONG,28,240,-123.526859588,-67.9091088614,-55.6177507261
000852.SH:DEV_R1_A:40576:6481,000852.SH,2015-09-11,2015-02-11,2015,-1,SHORT,19,240,-14.9586545324,-136.411795868,121.453141336
000852.SH:DEV_R1_A:40683:13333,000852.SH,2015-09-11,2015-03-30,2015,1,LONG,26,240,-421.948202081,130.102699314,-552.050901395
000852.SH:DEV_R1_A:40743:19165,000852.SH,2015-09-11,2015-05-05,2015,-1,SHORT,28,240,497.434841916,-68.1474984177,565.582340334
000852.SH:DEV_R1_A:40786:7889,000852.SH,2015-09-11,2015-02-25,2015,1,LONG,29,240,-613.240585515,41.8450745128,-655.085660028
000852.SH:DEV_R1_A:40819:35063,000852.SH,2015-09-14,2015-08-07,2015,1,LONG,19,240,-889.499934441,418.925436791,-1308.42537123
000852.SH:DEV_R1_A:40871:27659,000852.SH,2015-09-14,2015-06-25,2015,-1,SHORT,21,240,783.534354987,871.472701242,-87.9383462542
000852.SH:DEV_R1_A:40929:19096,000852.SH,2015-09-14,2015-05-05,2015,-1,SHORT,26,240,482.56662508,-120.172428613,602.739053693
000852.SH:DEV_R1_A:40954:1852,000852.SH,2015-09-14,2015-01-14,2015,-1,SHORT,27,240,474.763889496,-35.7434091986,510.507298694
000852.SH:DEV_R1_A:41020:51094,000852.SH,2015-09-14,2015-11-18,2015,-1,SHORT,29,240,507.044113822,-213.202600619,720.24671444
000852.SH:DEV_R1_A:41045:26168,000852.SH,2015-09-15,2015-06-16,2015,-1,SHORT,19,240,73.5669224829,260.061820648,-186.494898165
000852.SH:DEV_R1_A:41054:30004,000852.SH,2015-09-15,2015-07-09,2015,-1,SHORT,19,240,38.4521842686,-730.267281729,768.719465997
000852.SH:DEV_R1_A:41235:19147,000852.SH,2015-09-15,2015-05-05,2015,-1,SHORT,28,240,-317.104233783,-72.2913489704,-244.812884813
000852.SH:DEV_R1_A:41283:18986,000852.SH,2015-09-16,2015-05-05,2015,-1,SHORT,19,240,-637.578637426,161.735194576,-799.313832003
000852.SH:DEV_R1_A:41296:57601,000852.SH,2015-09-16,2015-12-28,2015,-1,SHORT,19,240,-616.697917137,239.44345725,-856.141374388
000852.SH:DEV_R1_A:41301:42983,000852.SH,2015-09-16,2015-09-25,2015,1,LONG,19,240,561.629594731,-477.473605672,1039.1032004
000852.SH:DEV_R1_A:41344:9422,000852.SH,2015-09-16,2015-03-06,2015,1,LONG,21,240,542.738711407,5.00250803248,537.736203375
000852.SH:DEV_R1_A:41400:13343,000852.SH,2015-09-16,2015-03-30,2015,1,LONG,26,240,715.520862845,151.037315712,564.483547134
000852.SH:DEV_R1_A:41523:55461,000852.SH,2015-09-17,2015-12-15,2015,1,LONG,19,240,-68.9671636723,127.301603787,-196.268767459
000852.SH:DEV_R1_A:41530:55461,000852.SH,2015-09-17,2015-12-15,2015,1,LONG,19,240,-121.115364573,127.301603787,-248.416968359
000852.SH:DEV_R1_A:41546:1939,000852.SH,2015-09-17,2015-01-15,2015,1,LONG,19,240,-3.54099604878,40.813145924,-44.3541419728
000852.SH:DEV_R1_A:41578:19235,000852.SH,2015-09-17,2015-05-06,2015,1,LONG,20,240,-178.791428447,-174.426051119,-4.36537732868
000852.SH:DEV_R1_A:41606:19042,000852.SH,2015-09-17,2015-05-05,2015,1,LONG,21,240,-248.608944033,-33.6147103212,-214.994233712
000852.SH:DEV_R1_A:41629:19050,000852.SH,2015-09-17,2015-05-05,2015,1,LONG,22,240,-239.304898723,-8.28057934657,-231.024319376
000852.SH:DEV_R1_A:41676:58238,000852.SH,2015-09-17,2015-12-30,2015,1,LONG,27,240,-186.949079291,-22.1884373588,-164.760641932
000852.SH:DEV_R1_A:41718:57545,000852.SH,2015-09-17,2015-12-25,2015,1,LONG,28,240,-331.435664089,-83.5876281332,-247.848035956
000852.SH:DEV_R1_A:41753:19183,000852.SH,2015-09-17,2015-05-05,2015,-1,SHORT,29,240,-65.2195346829,9.65784077846,-74.8773754614
000852.SH:DEV_R1_A:41763:19463,000852.SH,2015-09-18,2015-05-07,2015,-1,SHORT,19,240,-5.59575417144,-85.9748796261,80.3791254546
000852.SH:DEV_R1_A:41796:14911,000852.SH,2015-09-18,2015-04-09,2015,-1,SHORT,20,240,-188.900758495,-169.226055782,-19.674702713
000852.SH:DEV_R1_A:41848:57662,000852.SH,2015-09-18,2015-12-28,2015,-1,SHORT,21,240,-335.819936909,330.848192762,-666.668129671
000852.SH:DEV_R1_A:41947:57548,000852.SH,2015-09-18,2015-12-25,2015,1,LONG,28,240,423.017086452,-64.2118156483,487.2289021
000852.SH:DEV_R1_A:41995:42952,000852.SH,2015-09-18,2015-09-24,2015,1,LONG,29,240,379.634397699,-359.832466716,739.466864415
000852.SH:DEV_R1_A:42053:1244,000852.SH,2015-09-21,2015-01-12,2015,1,LONG,20,240,324.61045431,36.3413322634,288.269122047
000852.SH:DEV_R1_A:42170:13350,000852.SH,2015-09-21,2015-03-30,2015,1,LONG,27,240,132.63864541,177.874436823,-45.2357914131
000852.SH:DEV_R1_A:42266:1938,000852.SH,2015-09-22,2015-01-15,2015,1,LONG,19,240,-110.990603809,43.9975062668,-154.988110076
000852.SH:DEV_R1_A:42499:26168,000852.SH,2015-09-23,2015-06-16,2015,-1,SHORT,19,240,-137.935637737,260.061820648,-397.997458385
000852.SH:DEV_R1_A:43075:43074,000852.SH,2015-09-25,2015-09-25,2015,-1,SHORT,22,240,-185.897469558,-185.203416595,-0.694052962047
000852.SH:DEV_R1_A:43193:7907,000852.SH,2015-09-25,2015-02-25,2015,1,LONG,29,240,252.633756332,67.9180345002,184.715721831
000852.SH:DEV_R1_A:43221:14908,000852.SH,2015-09-28,2015-04-09,2015,-1,SHORT,19,240,-239.955031632,-167.820429883,-72.1346017483
000852.SH:DEV_R1_A:43262:27663,000852.SH,2015-09-28,2015-06-25,2015,-1,SHORT,21,240,-216.441612544,936.630491081,-1153.07210362
000852.SH:DEV_R1_A:43353:13349,000852.SH,2015-09-28,2015-03-30,2015,1,LONG,27,240,8.98084216041,174.91349481,-165.932652649
000852.SH:DEV_R1_A:43417:18689,000852.SH,2015-09-28,2015-04-30,2015,1,LONG,29,240,-93.6987045047,8.20544079335,-101.904145298
000852.SH:DEV_R1_A:43443:243,000852.SH,2015-09-29,2015-01-06,2015,1,LONG,19,240,53.0304501181,268.924933736,-215.894483618
000852.SH:DEV_R1_A:43654:51111,000852.SH,2015-09-29,2015-11-18,2015,-1,SHORT,29,240,-17.3861260526,-251.336726536,233.950600484
000852.SH:DEV_R1_A:43688:6502,000852.SH,2015-09-30,2015-02-11,2015,-1,SHORT,19,240,-197.184878881,-131.989968762,-65.1949101188
000852.SH:DEV_R1_A:43709:6509,000852.SH,2015-09-30,2015-02-11,2015,-1,SHORT,20,240,-275.979574648,-101.837311677,-174.142262971
000852.SH:DEV_R1_A:43738:43017,000852.SH,2015-09-30,2015-09-25,2015,1,LONG,20,240,390.627627185,-277.335591021,667.963218205
000852.SH:DEV_R1_A:43768:43024,000852.SH,2015-09-30,2015-09-25,2015,1,LONG,21,240,493.045805689,-232.922878007,725.968683696
000852.SH:DEV_R1_A:43858:56577,000852.SH,2015-09-30,2015-12-21,2015,-1,SHORT,27,240,-403.315116798,-82.7966795013,-320.518437297
000852.SH:DEV_R1_A:43933:19938,000852.SH,2015-10-08,2015-05-11,2015,1,LONG,19,240,174.23161088,505.940936799,-331.709325919
000852.SH:DEV_R1_A:43959:2928,000852.SH,2015-10-08,2015-01-21,2015,1,LONG,20,240,166.965992264,103.536185366,63.4298068984
000852.SH:DEV_R1_A:44130:19889,000852.SH,2015-10-08,2015-05-08,2015,1,LONG,29,240,162.340723245,555.837015218,-393.496291973
000852.SH:DEV_R1_A:44223:5107,000852.SH,2015-10-09,2015-02-03,2015,1,LONG,21,240,393.267772275,107.524763577,285.743008698
000852.SH:DEV_R1_A:44258:19052,000852.SH,2015-10-09,2015-05-05,2015,1,LONG,22,240,530.014840465,-9.65602610457,539.67086657
000852.SH:DEV_R1_A:44360:51064,000852.SH,2015-10-09,2015-11-18,2015,1,LONG,28,240,423.529066404,52.3938500994,371.135216304
000852.SH:DEV_R1_A:44560:11217,000852.SH,2015-10-12,2015-03-17,2015,1,LONG,27,240,94.0298454821,204.133906217,-110.104060735
000852.SH:DEV_R1_A:44732:19049,000852.SH,2015-10-13,2015-05-05,2015,1,LONG,22,240,149.308472805,1.29447553147,148.013997273
000852.SH:DEV_R1_A:44801:13353,000852.SH,2015-10-13,2015-03-30,2015,1,LONG,27,240,-32.1418385225,176.767676768,-208.90951529
000852.SH:DEV_R1_A:44841:13408,000852.SH,2015-10-13,2015-03-30,2015,1,LONG,28,240,-34.1552322823,60.3037428447,-94.4589751269
000852.SH:DEV_R1_A:44877:42958,000852.SH,2015-10-13,2015-09-24,2015,1,LONG,29,240,-125.225682658,-360.831702309,235.606019652
000852.SH:DEV_R1_A:44961:50959,000852.SH,2015-10-14,2015-11-18,2015,-1,SHORT,21,240,-15.2788033845,109.364400764,-124.643204148
000852.SH:DEV_R1_A:44982:50972,000852.SH,2015-10-14,2015-11-18,2015,-1,SHORT,22,240,-11.0643768686,174.610535582,-185.674912451
000852.SH:DEV_R1_A:45027:42855,000852.SH,2015-10-14,2015-09-24,2015,1,LONG,26,240,159.141385365,-264.969493059,424.110878424
000852.SH:DEV_R1_A:45117:1898,000852.SH,2015-10-14,2015-01-14,2015,-1,SHORT,29,240,-313.022680528,-47.6721462425,-265.350534286
000852.SH:DEV_R1_A:45148:39124,000852.SH,2015-10-15,2015-09-01,2015,-1,SHORT,19,240,-392.799727017,939.828153776,-1332.62788079
000852.SH:DEV_R1_A:45297:13365,000852.SH,2015-10-15,2015-03-30,2015,1,LONG,27,240,168.069830037,163.707841634,4.36198840272
000852.SH:DEV_R1_A:45401:35074,000852.SH,2015-10-16,2015-08-07,2015,1,LONG,20,240,116.054049607,363.363395225,-247.309345619
000852.SH:DEV_R1_A:45556:19140,000852.SH,2015-10-16,2015-05-05,2015,-1,SHORT,28,240,59.1923181725,-72.837019742,132.029337915
000852.SH:DEV_R1_A:45622:1939,000852.SH,2015-10-19,2015-01-15,2015,1,LONG,19,240,63.8896732237,40.813145924,23.0765272997
000852.SH:DEV_R1_A:45662:9424,000852.SH,2015-10-19,2015-03-06,2015,1,LONG,21,240,30.9760995173,2.9012700513,28.074829466
000852.SH:DEV_R1_A:45739:57743,000852.SH,2015-10-19,2015-12-28,2015,1,LONG,26,240,100.393541786,-228.89209532,329.285637107
000852.SH:DEV_R1_A:45780:4743,000852.SH,2015-10-19,2015-01-30,2015,-1,SHORT,28,240,-203.665873227,61.7714169699,-265.437290197
000852.SH:DEV_R1_A:45879:9174,000852.SH,2015-10-20,2015-03-05,2015,1,LONG,20,240,251.326251026,2.73585582852,248.590395197
000852.SH:DEV_R1_A:45944:2010,000852.SH,2015-10-20,2015-01-15,2015,1,LONG,22,240,59.1487820218,62.9803898647,-3.83160784289
000852.SH:DEV_R1_A:46030:13147,000852.SH,2015-10-20,2015-03-27,2015,1,LONG,28,240,-467.435221783,47.2476160068,-514.68283779
000852.SH:DEV_R1_A:46065:7907,000852.SH,2015-10-20,2015-02-25,2015,1,LONG,29,240,-596.722012368,67.9180345002,-664.640046868
000852.SH:DEV_R1_A:46107:1937,000852.SH,2015-10-21,2015-01-15,2015,1,LONG,19,240,-460.888060635,45.2440940791,-506.132154714
000852.SH:DEV_R1_A:46187:19066,000852.SH,2015-10-21,2015-05-05,2015,-1,SHORT,22,240,318.719050216,-49.1492639423,367.868314158
000852.SH:DEV_R1_A:46246:19110,000852.SH,2015-10-21,2015-05-05,2015,-1,SHORT,27,240,181.173735274,-171.943369392,353.117104666
000852.SH:DEV_R1_A:46261:27808,000852.SH,2015-10-21,2015-06-25,2015,-1,SHORT,28,240,-77.2087908519,965.004500644,-1042.2132915
000852.SH:DEV_R1_A:46314:51100,000852.SH,2015-10-21,2015-11-18,2015,-1,SHORT,29,240,-404.235302928,-222.089700385,-182.145602543
000852.SH:DEV_R1_A:46392:35128,000852.SH,2015-10-22,2015-08-07,2015,1,LONG,21,240,321.514577915,408.893728784,-87.3791508682
000852.SH:DEV_R1_A:46477:9520,000852.SH,2015-10-22,2015-03-06,2015,-1,SHORT,27,240,-604.44274287,-75.2644206034,-529.178322267
000852.SH:DEV_R1_A:46579:1937,000852.SH,2015-10-23,2015-01-15,2015,1,LONG,19,240,249.539300939,45.2440940791,204.295206859
000852.SH:DEV_R1_A:46611:2925,000852.SH,2015-10-23,2015-01-21,2015,1,LONG,20,240,156.568027079,129.697471509,26.8705555708
000852.SH:DEV_R1_A:46658:56749,000852.SH,2015-10-23,2015-12-22,2015,1,LONG,22,240,256.206503353,67.5233254722,188.683177881
000852.SH:DEV_R1_A:46728:51033,000852.SH,2015-10-23,2015-11-18,2015,1,LONG,27,240,119.413379439,28.3730247493,91.0403546899
000852.SH:DEV_R1_A:46758:19860,000852.SH,2015-10-23,2015-05-08,2015,1,LONG,28,240,77.6371547835,591.195851799,-513.558697015
000852.SH:DEV_R1_A:46814:35060,000852.SH,2015-10-26,2015-08-07,2015,1,LONG,19,240,-109.364594638,447.350832259,-556.715426898
000852.SH:DEV_R1_A:46972:58234,000852.SH,2015-10-26,2015-12-30,2015,1,LONG,27,240,-93.5033249592,-22.1195746092,-71.38375035
000852.SH:DEV_R1_A:47041:19445,000852.SH,2015-10-27,2015-05-07,2015,-1,SHORT,19,240,-147.843695271,15.3764474897,-163.220142761
000852.SH:DEV_R1_A:47074:27648,000852.SH,2015-10-27,2015-06-25,2015,-1,SHORT,20,240,-325.016688919,858.658006046,-1183.67469496
000852.SH:DEV_R1_A:47101:19504,000852.SH,2015-10-27,2015-05-07,2015,-1,SHORT,21,240,-462.880395805,-148.705099439,-314.175296366
000852.SH:DEV_R1_A:47147:24358,000852.SH,2015-10-27,2015-06-04,2015,-1,SHORT,22,240,-280.553492961,-274.780023016,-5.77346994519
000852.SH:DEV_R1_A:47212:27758,000852.SH,2015-10-27,2015-06-25,2015,1,LONG,27,240,114.494441758,-1107.92646619,1222.42090795
000852.SH:DEV_R1_A:47253:18689,000852.SH,2015-10-27,2015-04-30,2015,1,LONG,29,240,-71.5321069564,8.20544079335,-79.7375477498
000852.SH:DEV_R1_A:47283:1937,000852.SH,2015-10-28,2015-01-15,2015,1,LONG,19,240,-118.814773761,45.2440940791,-164.05886784
000852.SH:DEV_R1_A:47322:14920,000852.SH,2015-10-28,2015-04-09,2015,-1,SHORT,20,240,166.376270284,-221.993112308,388.369382592
000852.SH:DEV_R1_A:47349:43026,000852.SH,2015-10-28,2015-09-25,2015,1,LONG,21,240,-180.133763971,-186.058958577,5.92519460557
000852.SH:DEV_R1_A:47431:9538,000852.SH,2015-10-28,2015-03-06,2015,-1,SHORT,27,240,43.7764624557,-66.0465986408,109.823061097
000852.SH:DEV_R1_A:47465:19155,000852.SH,2015-10-28,2015-05-05,2015,-1,SHORT,28,240,-32.0013323975,-85.4135889237,53.4122565262
000852.SH:DEV_R1_A:47523:19447,000852.SH,2015-10-29,2015-05-07,2015,-1,SHORT,19,240,9.21772194003,-51.6931179705,60.9108399105
000852.SH:DEV_R1_A:47570:4618,000852.SH,2015-10-29,2015-01-30,2015,-1,SHORT,20,240,93.6007161807,119.507276262,-25.9065600814
000852.SH:DEV_R1_A:47674:19590,000852.SH,2015-10-29,2015-05-07,2015,-1,SHORT,27,240,-100.641573716,-185.657109937,85.0155362216
000852.SH:DEV_R1_A:47747:5753,000852.SH,2015-10-29,2015-02-05,2015,1,LONG,29,240,7.67245664031,-215.177733952,222.850190593
000852.SH:DEV_R1_A:47786:13458,000852.SH,2015-10-30,2015-03-31,2015,1,LONG,19,240,-2.01586918661,97.6300979284,-99.645967115
000852.SH:DEV_R1_A:47855:56518,000852.SH,2015-10-30,2015-12-21,2015,-1,SHORT,22,240,2.33044387333,-41.792773658,44.1232175314
000852.SH:DEV_R1_A:47892:4691,000852.SH,2015-10-30,2015-01-30,2015,-1,SHORT,26,240,120.417726574,27.3471999903,93.0705265842
000852.SH:DEV_R1_A:47907:4691,000852.SH,2015-10-30,2015-01-30,2015,-1,SHORT,26,240,150.926687057,27.3471999903,123.579487067
000852.SH:DEV_R1_A:47928:27766,000852.SH,2015-10-30,2015-06-25,2015,1,LONG,27,240,-174.149510524,-1046.97879152,872.829280993
000852.SH:DEV_R1_A:48043:19492,000852.SH,2015-11-02,2015-05-07,2015,-1,SHORT,20,240,113.914173104,-206.969237863,320.883410967
000852.SH:DEV_R1_A:48244:18987,000852.SH,2015-11-03,2015-05-05,2015,-1,SHORT,19,240,-9.45134392551,157.968040594,-167.419384519
000852.SH:DEV_R1_A:48332:27691,000852.SH,2015-11-03,2015-06-25,2015,-1,SHORT,22,240,-342.844895591,957.906763822,-1300.75165941
000852.SH:DEV_R1_A:48598:48597,000852.SH,2015-11-04,2015-11-04,2015,1,LONG,22,240,191.867943404,194.397646817,-2.52970341233
000852.SH:DEV_R1_A:48636:58233,000852.SH,2015-11-04,2015-12-30,2015,1,LONG,27,240,120.751104931,-8.73403280406,129.485137736
000852.SH:DEV_R1_A:48745:35068,000852.SH,2015-11-05,2015-08-07,2015,1,LONG,19,240,48.1564863742,360.257557968,-312.101071594
000852.SH:DEV_R1_A:48858:19106,000852.SH,2015-11-05,2015-05-05,2015,-1,SHORT,26,240,-182.124692475,-137.569483904,-44.5552085709
000852.SH:DEV_R1_A:49044:19046,000852.SH,2015-11-06,2015-05-05,2015,1,LONG,21,240,130.037134035,10.8726342952,119.16449974
000852.SH:DEV_R1_A:49132:10471,000852.SH,2015-11-06,2015-03-12,2015,1,LONG,27,240,200.375052452,212.363550517,-11.9884980647
000852.SH:DEV_R1_A:49176:5739,000852.SH,2015-11-06,2015-02-05,2015,1,LONG,29,240,254.46513608,-220.562237444,475.027373524
000852.SH:DEV_R1_A:49202:42980,000852.SH,2015-11-09,2015-09-25,2015,1,LONG,19,240,161.054355196,-443.253633475,604.307988671
000852.SH:DEV_R1_A:49211:42985,000852.SH,2015-11-09,2015-09-25,2015,1,LONG,19,240,226.085712983,-426.004775923,652.090488906
000852.SH:DEV_R1_A:49270:50959,000852.SH,2015-11-09,2015-11-18,2015,-1,SHORT,21,240,-300.857229342,109.364400764,-410.221630106
000852.SH:DEV_R1_A:49359:58232,000852.SH,2015-11-09,2015-12-30,2015,1,LONG,27,240,29.9577639599,4.40988112983,25.54788283
000852.SH:DEV_R1_A:49443:1937,000852.SH,2015-11-10,2015-01-15,2015,1,LONG,19,240,121.714751759,45.2440940791,76.4706576794
000852.SH:DEV_R1_A:49468:35050,000852.SH,2015-11-10,2015-08-07,2015,1,LONG,19,240,24.3936783094,316.189826825,-291.796148515
000852.SH:DEV_R1_A:49512:56476,000852.SH,2015-11-10,2015-12-21,2015,1,LONG,21,240,16.8711439906,86.8243198636,-69.953175873
000852.SH:DEV_R1_A:49588:56760,000852.SH,2015-11-10,2015-12-22,2015,1,LONG,26,240,240.836991191,74.2312862048,166.605704986
000852.SH:DEV_R1_A:49690:42960,000852.SH,2015-11-11,2015-09-25,2015,1,LONG,19,240,211.54816672,-235.270903351,446.819070071
000852.SH:DEV_R1_A:49715:42991,000852.SH,2015-11-11,2015-09-25,2015,1,LONG,20,240,169.975463309,-353.545326356,523.520789665
000852.SH:DEV_R1_A:49761:19041,000852.SH,2015-11-11,2015-05-05,2015,1,LONG,21,240,158.521539895,-47.1665855808,205.688125476
000852.SH:DEV_R1_A:49857:27773,000852.SH,2015-11-11,2015-06-25,2015,1,LONG,27,240,83.2727843313,-1080.550994,1163.82377833
000852.SH:DEV_R1_A:49915:7918,000852.SH,2015-11-11,2015-02-25,2015,1,LONG,29,240,31.9252269754,58.2308557851,-26.3056288097
000852.SH:DEV_R1_A:49944:13457,000852.SH,2015-11-12,2015-03-31,2015,1,LONG,19,240,-101.928019427,90.3580610169,-192.286080444
000852.SH:DEV_R1_A:50163:5062,000852.SH,2015-11-13,2015-02-03,2015,1,LONG,19,240,-228.59731841,158.004871501,-386.602189911
000852.SH:DEV_R1_A:50248:50942,000852.SH,2015-11-13,2015-11-18,2015,-1,SHORT,21,240,-121.667449051,50.1993631852,-171.866812236
000852.SH:DEV_R1_A:50449:19492,000852.SH,2015-11-16,2015-05-07,2015,-1,SHORT,20,240,-375.192133747,-206.969237863,-168.222895884
000852.SH:DEV_R1_A:50646:19921,000852.SH,2015-11-17,2015-05-11,2015,1,LONG,19,240,-261.41102873,421.526781754,-682.937810484
000852.SH:DEV_R1_A:50673:2911,000852.SH,2015-11-17,2015-01-21,2015,1,LONG,20,240,-246.223280034,104.296940623,-350.520220657
000852.SH:DEV_R1_A:51112:51111,000852.SH,2015-11-18,2015-11-18,2015,-1,SHORT,29,240,-278.672960971,-251.336726536,-27.3362344342
000852.SH:DEV_R1_A:51134:19202,000852.SH,2015-11-19,2015-05-06,2015,-1,SHORT,19,240,-346.043099017,159.361958382,-505.405057399
000852.SH:DEV_R1_A:51321:42915,000852.SH,2015-11-19,2015-09-24,2015,1,LONG,28,240,314.822425172,-231.448230247,546.270655419
000852.SH:DEV_R1_A:51426:3441,000852.SH,2015-11-20,2015-01-23,2015,1,LONG,21,240,148.683228334,37.463910736,111.219317598
000852.SH:DEV_R1_A:51531:19851,000852.SH,2015-11-20,2015-05-08,2015,1,LONG,27,240,-8.95250870887,647.221929383,-656.174438092
000852.SH:DEV_R1_A:51556:8844,000852.SH,2015-11-20,2015-03-03,2015,1,LONG,28,240,-120.335748767,81.134187765,-201.469936532
000852.SH:DEV_R1_A:51650:42752,000852.SH,2015-11-23,2015-09-24,2015,1,LONG,20,240,-189.440981958,-79.9970818675,-109.44390009
000852.SH:DEV_R1_A:51748:57743,000852.SH,2015-11-23,2015-12-28,2015,1,LONG,26,240,-118.963281783,-228.89209532,109.928813538
000852.SH:DEV_R1_A:51793:27787,000852.SH,2015-11-23,2015-06-25,2015,1,LONG,28,240,-41.8917747667,-1060.52162325,1018.62984848
000852.SH:DEV_R1_A:51816:1893,000852.SH,2015-11-23,2015-01-14,2015,-1,SHORT,29,240,-11.9302116429,-40.3344184863,28.4042068434
000852.SH:DEV_R1_A:51846:6480,000852.SH,2015-11-24,2015-02-11,2015,-1,SHORT,19,240,-211.325968193,-137.053248582,-74.2727196106
000852.SH:DEV_R1_A:51912:1516,000852.SH,2015-11-24,2015-01-13,2015,-1,SHORT,21,240,-344.761236874,-75.5861112565,-269.175125618
000852.SH:DEV_R1_A:51971:51000,000852.SH,2015-11-24,2015-11-18,2015,-1,SHORT,26,240,-349.714681365,174.370130477,-524.084811842
000852.SH:DEV_R1_A:52126:5078,000852.SH,2015-11-25,2015-02-03,2015,1,LONG,20,240,147.332076888,123.081637731,24.2504391577
000852.SH:DEV_R1_A:52192:5129,000852.SH,2015-11-25,2015-02-03,2015,1,LONG,22,240,114.271035787,136.658617224,-22.3875814373
000852.SH:DEV_R1_A:52289:19438,000852.SH,2015-11-25,2015-05-06,2015,1,LONG,29,240,-77.5661967189,-163.802686336,86.2364896171
000852.SH:DEV_R1_A:52349:35070,000852.SH,2015-11-26,2015-08-07,2015,1,LONG,20,240,-129.410874623,356.853651159,-486.264525782
000852.SH:DEV_R1_A:52511:57553,000852.SH,2015-11-26,2015-12-25,2015,1,LONG,28,240,-536.05349565,-40.1208578929,-495.932637758
000852.SH:DEV_R1_A:52534:57570,000852.SH,2015-11-26,2015-12-25,2015,1,LONG,29,240,-525.636185722,-34.2859069934,-491.350278728
000852.SH:DEV_R1_A:52606:27654,000852.SH,2015-11-27,2015-06-25,2015,-1,SHORT,20,240,543.804640805,785.663065067,-241.858424262
000852.SH:DEV_R1_A:52701:19106,000852.SH,2015-11-27,2015-05-05,2015,-1,SHORT,26,240,902.737949059,-137.569483904,1040.30743296
000852.SH:DEV_R1_A:52717:19110,000852.SH,2015-11-27,2015-05-05,2015,-1,SHORT,27,240,654.008274595,-171.943369392,825.951643987
000852.SH:DEV_R1_A:52747:27801,000852.SH,2015-11-27,2015-06-25,2015,-1,SHORT,28,240,453.130793894,1039.12515003,-585.994356132
000852.SH:DEV_R1_A:52763:27808,000852.SH,2015-11-27,2015-06-25,2015,-1,SHORT,28,240,82.0008159285,965.004500644,-883.003684716
000852.SH:DEV_R1_A:52804:19202,000852.SH,2015-11-30,2015-05-06,2015,-1,SHORT,19,240,-38.3282299372,159.361958382,-197.690188319
000852.SH:DEV_R1_A:52893:24355,000852.SH,2015-11-30,2015-06-04,2015,-1,SHORT,22,240,-131.309720906,-277.032551076,145.72283017
000852.SH:DEV_R1_A:52904:24358,000852.SH,2015-11-30,2015-06-04,2015,-1,SHORT,22,240,-246.276940391,-274.780023016,28.5030826253
000852.SH:DEV_R1_A:52931:24360,000852.SH,2015-11-30,2015-06-04,2015,-1,SHORT,26,240,-350.470694529,-301.495352673,-48.975341856
000852.SH:DEV_R1_A:52955:1857,000852.SH,2015-11-30,2015-01-14,2015,-1,SHORT,27,240,-491.857092975,-27.1258326395,-464.731260335
000852.SH:DEV_R1_A:53015:8849,000852.SH,2015-11-30,2015-03-03,2015,1,LONG,29,240,-95.1083829273,94.1302517793,-189.238634707
000852.SH:DEV_R1_A:53045:42960,000852.SH,2015-12-01,2015-09-25,2015,1,LONG,19,240,-54.4382746177,-235.270903351,180.832628733
000852.SH:DEV_R1_A:53054:42960,000852.SH,2015-12-01,2015-09-25,2015,1,LONG,19,240,-90.3493971193,-235.270903351,144.921506231
000852.SH:DEV_R1_A:53071:4618,000852.SH,2015-12-01,2015-01-30,2015,-1,SHORT,20,240,103.637545439,119.507276262,-15.8697308229
000852.SH:DEV_R1_A:53094:2433,000852.SH,2015-12-01,2015-01-19,2015,-1,SHORT,20,240,103.380947282,9.9425292895,93.4384179922
000852.SH:DEV_R1_A:53128:19043,000852.SH,2015-12-01,2015-05-05,2015,1,LONG,21,240,-392.493624637,-16.847946791,-375.645677846
000852.SH:DEV_R1_A:53236:57552,000852.SH,2015-12-01,2015-12-25,2015,1,LONG,28,240,-129.893450854,-34.2229108362,-95.6705400178
000852.SH:DEV_R1_A:53281:14907,000852.SH,2015-12-02,2015-04-09,2015,-1,SHORT,19,240,47.0478270788,-174.507889258,221.555716337
