day,event_contribution_bp,control_contribution_bp,difference_contribution_bp,symbol,horizon,view
2018-01-23,0,14.4907186897,-14.4907186897,000852.SH,120,SIGNED
2018-01-24,0,60.7078123284,-60.7078123284,000852.SH,120,SIGNED
2018-01-25,0,113.407975101,-113.407975101,000852.SH,120,SIGNED
2018-01-26,0.88569272473,11.1143188879,-10.2286261631,000852.SH,120,SIGNED
2018-01-29,-18.74730724,-13.3824926136,-5.3648146264,000852.SH,120,SIGNED
2018-01-30,1.63591152349,1.12317348721,0.512738036278,000852.SH,120,SIGNED
2018-01-31,62.2363828848,63.5919297661,-1.35554688128,000852.SH,120,SIGNED
2018-02-01,378.854129683,8.57241162522,370.281718058,000852.SH,120,SIGNED
2018-02-02,23.4612663884,0,23.4612663884,000852.SH,120,SIGNED
2018-02-05,0,0,0,000852.SH,120,SIGNED
2018-02-06,90.7956619994,1695.56700714,-1604.77134514,000852.SH,120,SIGNED
2018-02-07,-118.465481333,-694.793319585,576.327838252,000852.SH,120,SIGNED
2018-02-08,0,0,0,000852.SH,120,SIGNED
2018-02-09,29.4782023365,32.9671328281,-3.48893049155,000852.SH,120,SIGNED
2018-02-12,-120.536451772,-126.184069425,5.6476176531,000852.SH,120,SIGNED
2018-02-13,0,1.50364785572,-1.50364785572,000852.SH,120,SIGNED
2018-02-14,23.0560632371,-5.81817621557,28.8742394527,000852.SH,120,SIGNED
2018-02-22,0,0,0,000852.SH,120,SIGNED
2018-02-23,30.8922970869,34.9880232794,-4.09572619253,000852.SH,120,SIGNED
2018-02-26,164.484830095,53.4692816256,111.01554847,000852.SH,120,SIGNED
2018-02-27,-6.00201080027,8.80151958027,-14.8035303805,000852.SH,120,SIGNED
2018-02-28,14.6777394426,37.4192511225,-22.7415116799,000852.SH,120,SIGNED
2018-03-01,61.5841456929,0,61.5841456929,000852.SH,120,SIGNED
2018-03-02,-71.7141841738,0,-71.7141841738,000852.SH,120,SIGNED
2018-03-05,27.0911404748,0,27.0911404748,000852.SH,120,SIGNED
2018-03-06,0,33.2068487349,-33.2068487349,000852.SH,120,SIGNED
2018-03-07,0,0,0,000852.SH,120,SIGNED
2018-03-08,-2.58814021039,-3.38460207465,0.796461864262,000852.SH,120,SIGNED
2018-03-09,0,0,0,000852.SH,120,SIGNED
2018-03-12,25.0335117129,26.5079053787,-1.47439366581,000852.SH,120,SIGNED
2018-03-13,-1.53687084861,-34.7494541419,33.2125832933,000852.SH,120,SIGNED
2018-03-14,-50.1772084219,0,-50.1772084219,000852.SH,120,SIGNED
2018-03-15,0,0,0,000852.SH,120,SIGNED
2018-03-16,0,-32.9223323988,32.9223323988,000852.SH,120,SIGNED
2018-03-19,0,20.2880705115,-20.2880705115,000852.SH,120,SIGNED
2018-03-20,0,-42.9234103274,42.9234103274,000852.SH,120,SIGNED
2018-03-21,149.661655631,-94.6366483365,244.298303968,000852.SH,120,SIGNED
2018-03-22,16.7214840225,0,16.7214840225,000852.SH,120,SIGNED
2018-03-23,556.607533365,0,556.607533365,000852.SH,120,SIGNED
2018-03-26,161.329599328,0,161.329599328,000852.SH,120,SIGNED
2018-03-27,170.673999112,75.5078699375,95.1661291746,000852.SH,120,SIGNED
2018-03-28,-13.1827783351,-33.2997485567,20.1169702216,000852.SH,120,SIGNED
2018-03-29,0,-1.893427516,1.893427516,000852.SH,120,SIGNED
2018-03-30,0,64.4940707155,-64.4940707155,000852.SH,120,SIGNED
2018-04-02,8.00096355403,43.5943531442,-35.5933895901,000852.SH,120,SIGNED
2018-04-03,3.21827860329,0,3.21827860329,000852.SH,120,SIGNED
2018-04-04,0,49.383796823,-49.383796823,000852.SH,120,SIGNED
2018-04-09,6.50265957086,-35.1507819536,41.6534415245,000852.SH,120,SIGNED
2018-04-10,49.2663330082,4.56007829582,44.7062547124,000852.SH,120,SIGNED
2018-04-11,0,-15.493784714,15.493784714,000852.SH,120,SIGNED
2018-04-12,0,0,0,000852.SH,120,SIGNED
2018-04-13,0,25.7771303547,-25.7771303547,000852.SH,120,SIGNED
2018-04-16,0,-8.46101767591,8.46101767591,000852.SH,120,SIGNED
2018-04-17,123.832695868,193.871787585,-70.0390917164,000852.SH,120,SIGNED
2018-04-18,-22.2298350999,0,-22.2298350999,000852.SH,120,SIGNED
2018-04-19,0,0,0,000852.SH,120,SIGNED
2018-04-20,-83.3788413413,-238.242109157,154.863267816,000852.SH,120,SIGNED
2018-04-23,0,47.2353670191,-47.2353670191,000852.SH,120,SIGNED
2018-04-24,-129.558155715,-831.213200889,701.655045174,000852.SH,120,SIGNED
2018-04-25,0,-38.5047273734,38.5047273734,000852.SH,120,SIGNED
2018-04-26,-71.7136064004,-97.066019333,25.3524129326,000852.SH,120,SIGNED
2018-04-27,0,0,0,000852.SH,120,SIGNED
2018-05-02,0,-54.1141743379,54.1141743379,000852.SH,120,SIGNED
2018-05-03,0,-24.8515834537,24.8515834537,000852.SH,120,SIGNED
2018-05-04,-19.5878014601,-21.8735762908,2.28577483072,000852.SH,120,SIGNED
2018-05-07,-89.540338112,0,-89.540338112,000852.SH,120,SIGNED
2018-05-08,0,-13.2400209064,13.2400209064,000852.SH,120,SIGNED
2018-05-09,0,0,0,000852.SH,120,SIGNED
2018-05-10,0,0,0,000852.SH,120,SIGNED
2018-05-11,-49.9785093379,-46.8218919207,-3.15661741725,000852.SH,120,SIGNED
2018-05-14,-7.47365555991,-9.22685079772,1.75319523781,000852.SH,120,SIGNED
2018-05-15,0,-7.98213719036,7.98213719036,000852.SH,120,SIGNED
2018-05-16,0,-7.36444534443,7.36444534443,000852.SH,120,SIGNED
2018-05-17,0,40.0795754795,-40.0795754795,000852.SH,120,SIGNED
2018-05-18,0,0,0,000852.SH,120,SIGNED
2018-05-21,0,0,0,000852.SH,120,SIGNED
2018-05-22,0,0,0,000852.SH,120,SIGNED
2018-05-23,0,16.1808292465,-16.1808292465,000852.SH,120,SIGNED
2018-05-24,-28.9470503345,-27.4285440051,-1.51850632938,000852.SH,120,SIGNED
2018-05-25,-42.2136791958,-5.64647257153,-36.5672066242,000852.SH,120,SIGNED
2018-05-28,31.0338459522,42.7568537329,-11.7230077807,000852.SH,120,SIGNED
2018-05-29,12.4182915421,24.1994747209,-11.7811831789,000852.SH,120,SIGNED
2018-05-30,290.428763233,179.13680952,111.291953713,000852.SH,120,SIGNED
2018-05-31,-37.265514331,0,-37.265514331,000852.SH,120,SIGNED
2018-06-01,22.0805140216,14.3914219159,7.68909210567,000852.SH,120,SIGNED
2018-06-04,-49.5859181626,-29.9475449543,-19.6383732083,000852.SH,120,SIGNED
2018-06-05,-43.8486447852,0,-43.8486447852,000852.SH,120,SIGNED
2018-06-06,0,0,0,000852.SH,120,SIGNED
2018-06-07,-22.6787950877,-22.4010312183,-0.277763869371,000852.SH,120,SIGNED
2018-06-08,-66.948864095,-66.5532117545,-0.395652340518,000852.SH,120,SIGNED
2018-06-11,-10.1918698164,0,-10.1918698164,000852.SH,120,SIGNED
2018-06-12,-25.3887931246,-1.00999245009,-24.3788006745,000852.SH,120,SIGNED
2018-06-13,32.3663391806,0,32.3663391806,000852.SH,120,SIGNED
2018-06-14,52.64351052,66.053096293,-13.409585773,000852.SH,120,SIGNED
2018-06-15,232.761282388,0,232.761282388,000852.SH,120,SIGNED
2018-06-19,670.791757399,0,670.791757399,000852.SH,120,SIGNED
2018-06-20,109.752891379,0,109.752891379,000852.SH,120,SIGNED
2018-06-21,-82.2540255196,-81.8792466525,-0.374778867082,000852.SH,120,SIGNED
2018-06-22,-27.6463423074,-7.96384684527,-19.6824954621,000852.SH,120,SIGNED
2018-06-25,0,-0.48435197739,0.48435197739,000852.SH,120,SIGNED
2018-06-26,0,137.728464191,-137.728464191,000852.SH,120,SIGNED
2018-06-27,0,197.989695578,-197.989695578,000852.SH,120,SIGNED
2018-06-28,0,90.1582592503,-90.1582592503,000852.SH,120,SIGNED
2018-06-29,0,-127.71303176,127.71303176,000852.SH,120,SIGNED
2018-07-02,31.989487066,131.590767906,-99.6012808395,000852.SH,120,SIGNED
2018-07-03,-132.389588789,-172.883098208,40.4935094185,000852.SH,120,SIGNED
2018-07-04,0,-62.3472277768,62.3472277768,000852.SH,120,SIGNED
2018-07-05,339.42883837,-36.8832901269,376.312128497,000852.SH,120,SIGNED
2018-07-06,9.99670656221,0,9.99670656221,000852.SH,120,SIGNED
2018-07-09,26.9441157597,0,26.9441157597,000852.SH,120,SIGNED
2018-07-10,37.7324080452,60.4328841789,-22.7004761337,000852.SH,120,SIGNED
2018-07-11,-54.6000079648,-180.639140954,126.03913299,000852.SH,120,SIGNED
2018-07-12,0,-43.0893021434,43.0893021434,000852.SH,120,SIGNED
2018-07-13,0,-10.2873187234,10.2873187234,000852.SH,120,SIGNED
2018-07-16,0,0,0,000852.SH,120,SIGNED
2018-07-17,-4.83836566581,9.61259601585,-14.4509616817,000852.SH,120,SIGNED
2018-07-18,-23.4516694066,0,-23.4516694066,000852.SH,120,SIGNED
2018-07-19,-166.621789584,0,-166.621789584,000852.SH,120,SIGNED
2018-07-20,-83.9725069771,-83.7163486136,-0.256158363582,000852.SH,120,SIGNED
2018-07-23,0,0,0,000852.SH,120,SIGNED
2018-07-24,0,0,0,000852.SH,120,SIGNED
2018-07-25,-20.8674118423,-19.9861219564,-0.881289885872,000852.SH,120,SIGNED
2018-07-26,0,0,0,000852.SH,120,SIGNED
2018-07-27,0,0,0,000852.SH,120,SIGNED
2018-07-30,0,10.887380098,-10.887380098,000852.SH,120,SIGNED
2018-07-31,0,29.9541913114,-29.9541913114,000852.SH,120,SIGNED
2018-08-01,0,73.9066396922,-73.9066396922,000852.SH,120,SIGNED
2018-08-02,-115.247819131,-108.948058837,-6.2997602941,000852.SH,120,SIGNED
2018-08-03,34.0188765878,0,34.0188765878,000852.SH,120,SIGNED
2018-08-06,152.617705668,581.54032344,-428.922617771,000852.SH,120,SIGNED
2018-08-07,-48.2133368834,0,-48.2133368834,000852.SH,120,SIGNED
2018-08-08,-25.5886895461,-118.16773279,92.5790432443,000852.SH,120,SIGNED
2018-08-09,158.803695737,162.193917881,-3.39022214423,000852.SH,120,SIGNED
2018-08-10,13.4864561143,0,13.4864561143,000852.SH,120,SIGNED
2018-08-13,-55.8842521105,0,-55.8842521105,000852.SH,120,SIGNED
2018-08-14,-27.8348356,-46.144004911,18.309169311,000852.SH,120,SIGNED
2018-08-15,-48.2583304974,0,-48.2583304974,000852.SH,120,SIGNED
2018-08-16,14.0095116789,12.9667104375,1.04280124138,000852.SH,120,SIGNED
2018-08-17,60.4001242178,69.3517225029,-8.9515982851,000852.SH,120,SIGNED
2018-08-20,-2.65116554453,57.0145702717,-59.6657358162,000852.SH,120,SIGNED
2018-08-21,-22.1619747808,-2.58730341726,-19.5746713635,000852.SH,120,SIGNED
2018-08-22,-54.0782198005,51.2110257757,-105.289245576,000852.SH,120,SIGNED
2018-08-23,0,0,0,000852.SH,120,SIGNED
2018-08-24,0,3.94813812955,-3.94813812955,000852.SH,120,SIGNED
2018-08-27,0,0,0,000852.SH,120,SIGNED
2018-08-28,-7.15720992293,-3.28175005735,-3.87545986558,000852.SH,120,SIGNED
2018-08-29,0,0,0,000852.SH,120,SIGNED
2018-08-30,0,0,0,000852.SH,120,SIGNED
2018-08-31,46.4463961321,54.2213786986,-7.77498256655,000852.SH,120,SIGNED
2018-09-03,-31.9758097702,92.1992911668,-124.175100937,000852.SH,120,SIGNED
2018-09-04,-32.8706617712,0,-32.8706617712,000852.SH,120,SIGNED
2018-09-05,-35.5707834117,0,-35.5707834117,000852.SH,120,SIGNED
2018-09-06,22.7366473114,34.8245803471,-12.0879330357,000852.SH,120,SIGNED
2018-09-07,78.4966885557,0,78.4966885557,000852.SH,120,SIGNED
2018-09-10,93.017171919,0,93.017171919,000852.SH,120,SIGNED
2018-09-11,-35.7677928093,0,-35.7677928093,000852.SH,120,SIGNED
2018-09-12,15.0960825141,0,15.0960825141,000852.SH,120,SIGNED
2018-09-13,0,104.081660797,-104.081660797,000852.SH,120,SIGNED
2018-09-14,0,-18.6143150418,18.6143150418,000852.SH,120,SIGNED
2018-09-17,38.4676924291,-170.356325211,208.82401764,000852.SH,120,SIGNED
2018-09-18,24.6839077007,0,24.6839077007,000852.SH,120,SIGNED
2018-09-19,0,-14.197108923,14.197108923,000852.SH,120,SIGNED
2018-09-20,-39.8167449932,-46.8379182193,7.02117322604,000852.SH,120,SIGNED
2018-09-21,0,0,0,000852.SH,120,SIGNED
2018-09-25,4.39830163828,10.8474888519,-6.44918721367,000852.SH,120,SIGNED
2018-09-26,0,0,0,000852.SH,120,SIGNED
2018-09-27,-148.857510853,-88.2824560711,-60.5750547822,000852.SH,120,SIGNED
2018-09-28,27.5242809968,0,27.5242809968,000852.SH,120,SIGNED
2018-10-08,44.7604521672,0,44.7604521672,000852.SH,120,SIGNED
2018-10-09,-12.679769061,0,-12.679769061,000852.SH,120,SIGNED
2018-10-10,37.1694072574,0,37.1694072574,000852.SH,120,SIGNED
2018-10-11,641.756107347,0,641.756107347,000852.SH,120,SIGNED
2018-10-12,84.1975683736,0,84.1975683736,000852.SH,120,SIGNED
2018-10-15,-325.793507944,0,-325.793507944,000852.SH,120,SIGNED
2018-10-16,397.058009344,0,397.058009344,000852.SH,120,SIGNED
2018-10-17,82.7551848582,0,82.7551848582,000852.SH,120,SIGNED
2018-10-18,130.42984097,0,130.42984097,000852.SH,120,SIGNED
2018-10-19,-65.5869088472,0,-65.5869088472,000852.SH,120,SIGNED
2018-10-22,445.492771812,0,445.492771812,000852.SH,120,SIGNED
2018-10-23,-80.016881894,0,-80.016881894,000852.SH,120,SIGNED
2018-10-24,0,-270.057191234,270.057191234,000852.SH,120,SIGNED
2018-10-25,0,-25.2371315673,25.2371315673,000852.SH,120,SIGNED
2018-10-26,0,0,0,000852.SH,120,SIGNED
2018-10-29,0,37.1309611711,-37.1309611711,000852.SH,120,SIGNED
2018-10-30,-112.858968951,109.259380706,-222.118349657,000852.SH,120,SIGNED
2018-10-31,-116.943177111,0,-116.943177111,000852.SH,120,SIGNED
2018-11-01,-78.2417073942,96.1357213973,-174.377428792,000852.SH,120,SIGNED
2018-11-02,130.869243923,0,130.869243923,000852.SH,120,SIGNED
2018-11-05,50.3157872043,97.082343957,-46.7665567527,000852.SH,120,SIGNED
2018-11-06,-97.8644917831,-84.1943323349,-13.6701594482,000852.SH,120,SIGNED
2018-11-07,-41.5082768371,0,-41.5082768371,000852.SH,120,SIGNED
2018-11-08,79.3579328836,0,79.3579328836,000852.SH,120,SIGNED
2018-11-09,24.1537928209,0,24.1537928209,000852.SH,120,SIGNED
2018-11-12,0,0,0,000852.SH,120,SIGNED
2018-11-13,272.655494686,180.117938074,92.5375566123,000852.SH,120,SIGNED
2018-11-14,45.1765253879,0,45.1765253879,000852.SH,120,SIGNED
2018-11-15,21.9310545704,0,21.9310545704,000852.SH,120,SIGNED
2018-11-16,33.0622710708,58.9625689255,-25.9002978547,000852.SH,120,SIGNED
2018-11-19,-122.317152042,0,-122.317152042,000852.SH,120,SIGNED
2018-11-20,0,0,0,000852.SH,120,SIGNED
2018-11-21,-72.8866746603,-132.216336908,59.3296622477,000852.SH,120,SIGNED
2018-11-22,0,-4.74593630791,4.74593630791,000852.SH,120,SIGNED
2018-11-23,158.248970913,146.150930015,12.0980408983,000852.SH,120,SIGNED
2018-11-26,41.808299797,0,41.808299797,000852.SH,120,SIGNED
2018-11-27,-75.1471842324,0,-75.1471842324,000852.SH,120,SIGNED
2018-11-28,-143.921834407,0,-143.921834407,000852.SH,120,SIGNED
2018-11-29,-135.926725717,-130.66913175,-5.25759396632,000852.SH,120,SIGNED
2018-11-30,-159.277937967,0,-159.277937967,000852.SH,120,SIGNED
2018-12-03,79.2285132727,0,79.2285132727,000852.SH,120,SIGNED
2018-12-04,36.7562446954,0,36.7562446954,000852.SH,120,SIGNED
2018-12-05,-49.9581427798,0,-49.9581427798,000852.SH,120,SIGNED
2018-12-06,64.6868184635,7.26085479856,57.425963665,000852.SH,120,SIGNED
2018-12-07,-35.7481988101,-15.0151657485,-20.7330330616,000852.SH,120,SIGNED
2018-12-10,129.011040024,0,129.011040024,000852.SH,120,SIGNED
2018-12-11,-31.9429870431,0,-31.9429870431,000852.SH,120,SIGNED
2018-12-12,0,20.1332344951,-20.1332344951,000852.SH,120,SIGNED
2018-12-13,0,0,0,000852.SH,120,SIGNED
2018-12-14,0,-80.2469656327,80.2469656327,000852.SH,120,SIGNED
2018-12-17,-3.39760338672,111.656771501,-115.054374887,000852.SH,120,SIGNED
2018-12-18,0,59.8998592422,-59.8998592422,000852.SH,120,SIGNED
2018-12-19,90.9072902081,38.8138496858,52.0934405223,000852.SH,120,SIGNED
2018-12-20,-15.4119603954,0,-15.4119603954,000852.SH,120,SIGNED
2018-12-21,15.2067896453,0,15.2067896453,000852.SH,120,SIGNED
2018-12-24,-39.8238020937,-16.6490669719,-23.1747351218,000852.SH,120,SIGNED
2018-12-25,184.256310514,-102.155180907,286.411491421,000852.SH,120,SIGNED
2018-12-26,-18.4223065423,1.52667823635,-19.9489847787,000852.SH,120,SIGNED
2018-12-27,0,-85.9217631204,85.9217631204,000852.SH,120,SIGNED
2018-12-28,29.0707317974,-8.03888254618,37.1096143436,000852.SH,120,SIGNED
2019-01-02,0,0,0,000852.SH,120,SIGNED
2019-01-03,96.3340639493,62.9537100408,33.3803539085,000852.SH,120,SIGNED
2019-01-04,-283.043673654,0,-283.043673654,000852.SH,120,SIGNED
2019-01-07,0,0,0,000852.SH,120,SIGNED
2019-01-08,0,0,0,000852.SH,120,SIGNED
2019-01-09,0,0,0,000852.SH,120,SIGNED
2019-01-10,11.5958930036,22.589320092,-10.9934270885,000852.SH,120,SIGNED
2019-01-11,0,-6.18508677018,6.18508677018,000852.SH,120,SIGNED
2019-01-14,0,0,0,000852.SH,120,SIGNED
2019-01-15,0,0,0,000852.SH,120,SIGNED
2019-01-16,-26.0475164938,-0.590401321589,-25.4571151722,000852.SH,120,SIGNED
2019-01-17,-50.0679191007,-34.5020077405,-15.5659113602,000852.SH,120,SIGNED
2019-01-18,0,0,0,000852.SH,120,SIGNED
2019-01-21,0,80.0117150531,-80.0117150531,000852.SH,120,SIGNED
2019-01-22,0,-79.1202104354,79.1202104354,000852.SH,120,SIGNED
2019-01-23,11.1661868809,23.3452046788,-12.1790177979,000852.SH,120,SIGNED
2019-01-24,103.098282578,34.0738329566,69.0244496217,000852.SH,120,SIGNED
2019-01-25,10.8630760737,0,10.8630760737,000852.SH,120,SIGNED
2019-01-28,-56.8250388717,0,-56.8250388717,000852.SH,120,SIGNED
2019-01-29,-146.240229372,-141.343752198,-4.89647717354,000852.SH,120,SIGNED
2019-01-30,13.520500425,0,13.520500425,000852.SH,120,SIGNED
2019-01-31,140.676294787,28.5867834838,112.089511303,000852.SH,120,SIGNED
2019-02-01,0,-23.129558871,23.129558871,000852.SH,120,SIGNED
2019-02-11,0,-337.073331739,337.073331739,000852.SH,120,SIGNED
2019-02-12,18.584031517,68.2472923183,-49.6632608013,000852.SH,120,SIGNED
2019-02-13,142.157176431,151.746542318,-9.58936588729,000852.SH,120,SIGNED
2019-02-14,21.0484576104,0,21.0484576104,000852.SH,120,SIGNED
2019-02-15,53.6308909248,0,53.6308909248,000852.SH,120,SIGNED
2019-02-18,0,0,0,000852.SH,120,SIGNED
2019-02-19,-77.7524260461,-287.815857177,210.063431131,000852.SH,120,SIGNED
2019-02-20,0,-4.31543009737,4.31543009737,000852.SH,120,SIGNED
2019-02-21,-28.8421111764,-113.352811302,84.5107001257,000852.SH,120,SIGNED
2019-02-22,28.758072391,29.8178534017,-1.05978101077,000852.SH,120,SIGNED
2019-02-25,653.32084314,262.921366074,390.399477066,000852.SH,120,SIGNED
2019-02-26,335.742231435,0,335.742231435,000852.SH,120,SIGNED
2019-02-27,86.0123415401,0,86.0123415401,000852.SH,120,SIGNED
2019-02-28,-23.4633803429,32.5006041066,-55.9639844495,000852.SH,120,SIGNED
2019-03-01,0,-69.2216528321,69.2216528321,000852.SH,120,SIGNED
2019-03-04,38.049355269,152.276383033,-114.227027764,000852.SH,120,SIGNED
2019-03-05,324.652621113,0,324.652621113,000852.SH,120,SIGNED
2019-03-06,346.122550055,0,346.122550055,000852.SH,120,SIGNED
2019-03-07,250.282299559,0,250.282299559,000852.SH,120,SIGNED
2019-03-08,156.030521485,0,156.030521485,000852.SH,120,SIGNED
2019-03-11,51.751936863,0,51.751936863,000852.SH,120,SIGNED
2019-03-12,219.675022537,0,219.675022537,000852.SH,120,SIGNED
2019-03-13,-33.4283380184,0.59736912427,-34.0257071426,000852.SH,120,SIGNED
2019-03-14,27.0685148116,482.005213803,-454.936698992,000852.SH,120,SIGNED
2019-03-15,-121.706459642,0,-121.706459642,000852.SH,120,SIGNED
2019-03-18,9.89671115356,0,9.89671115356,000852.SH,120,SIGNED
2019-03-19,-12.8044154649,0,-12.8044154649,000852.SH,120,SIGNED
2019-03-20,0,39.7282082751,-39.7282082751,000852.SH,120,SIGNED
2019-03-21,92.2346563591,162.390731549,-70.1560751904,000852.SH,120,SIGNED
2019-03-22,-183.889577207,0,-183.889577207,000852.SH,120,SIGNED
2019-03-25,-55.9314652061,0,-55.9314652061,000852.SH,120,SIGNED
2019-03-26,441.56511066,0,441.56511066,000852.SH,120,SIGNED
2019-03-27,26.2933402819,0,26.2933402819,000852.SH,120,SIGNED
2019-03-28,-229.552922689,-79.1773244633,-150.375598226,000852.SH,120,SIGNED
2019-03-29,10.6251118641,0,10.6251118641,000852.SH,120,SIGNED
2019-04-01,0,-192.680933094,192.680933094,000852.SH,120,SIGNED
2019-04-02,40.4932046671,79.6802093685,-39.1870047014,000852.SH,120,SIGNED
2019-04-03,-49.647759087,0,-49.647759087,000852.SH,120,SIGNED
2019-04-04,-3.90946158605,23.5180787955,-27.4275403816,000852.SH,120,SIGNED
2019-04-08,-288.798831329,0,-288.798831329,000852.SH,120,SIGNED
2019-04-09,26.4176952803,0,26.4176952803,000852.SH,120,SIGNED
2019-04-10,0,-90.2494100065,90.2494100065,000852.SH,120,SIGNED
2019-04-11,39.6829551671,-37.0657269362,76.7486821033,000852.SH,120,SIGNED
2019-04-12,23.5876597798,-31.5911330486,55.1787928285,000852.SH,120,SIGNED
2019-04-15,-102.484549545,0,-102.484549545,000852.SH,120,SIGNED
2019-04-16,-156.821768251,-156.930610268,0.108842017309,000852.SH,120,SIGNED
2019-04-17,-103.567177215,0,-103.567177215,000852.SH,120,SIGNED
2019-04-18,1.32662226606,0,1.32662226606,000852.SH,120,SIGNED
2019-04-19,0,-93.8656700651,93.8656700651,000852.SH,120,SIGNED
2019-04-22,-54.490613996,-53.6658741583,-0.82473983774,000852.SH,120,SIGNED
2019-04-23,9.02946060567,-67.9928415608,77.0223021665,000852.SH,120,SIGNED
2019-04-24,-83.4450328436,0,-83.4450328436,000852.SH,120,SIGNED
2019-04-25,-65.1850490691,0,-65.1850490691,000852.SH,120,SIGNED
2019-04-26,-72.5714591986,-59.8535106804,-12.7179485181,000852.SH,120,SIGNED
2019-04-29,103.415721171,-15.9013922193,119.31711339,000852.SH,120,SIGNED
2019-04-30,-73.7155577021,0,-73.7155577021,000852.SH,120,SIGNED
2019-05-06,660.313104935,0,660.313104935,000852.SH,120,SIGNED
2019-05-07,-269.141364964,0,-269.141364964,000852.SH,120,SIGNED
2019-05-08,-79.8885743956,-65.4408440054,-14.4477303902,000852.SH,120,SIGNED
2019-05-09,-11.9926554214,0,-11.9926554214,000852.SH,120,SIGNED
2019-05-10,-188.352423753,-179.788395926,-8.56402782755,000852.SH,120,SIGNED
2019-05-13,27.3093584384,33.3590833015,-6.0497248631,000852.SH,120,SIGNED
2019-05-14,0,-298.454660845,298.454660845,000852.SH,120,SIGNED
2019-05-15,0,235.124075908,-235.124075908,000852.SH,120,SIGNED
2019-05-16,0,-5.6614147477,5.6614147477,000852.SH,120,SIGNED
2019-05-17,-130.378366528,-70.7724374184,-59.6059291092,000852.SH,120,SIGNED
2019-05-20,-87.7970557606,0,-87.7970557606,000852.SH,120,SIGNED
2019-05-21,0,20.9836203777,-20.9836203777,000852.SH,120,SIGNED
2019-05-22,0,-271.249073344,271.249073344,000852.SH,120,SIGNED
2019-05-23,0,159.965591644,-159.965591644,000852.SH,120,SIGNED
2019-05-24,45.1612864636,97.9498026444,-52.7885161808,000852.SH,120,SIGNED
2019-05-27,-252.563791141,0,-252.563791141,000852.SH,120,SIGNED
2019-05-28,-22.3578070783,0,-22.3578070783,000852.SH,120,SIGNED
2019-05-29,47.7518056473,0,47.7518056473,000852.SH,120,SIGNED
2019-05-30,0,91.8668630125,-91.8668630125,000852.SH,120,SIGNED
2019-05-31,0,0,0,000852.SH,120,SIGNED
2019-06-03,0,-28.7678736538,28.7678736538,000852.SH,120,SIGNED
2019-06-04,34.2020342157,253.417772996,-219.21573878,000852.SH,120,SIGNED
2019-06-05,-32.5885133778,-35.3736304463,2.78511706855,000852.SH,120,SIGNED
2019-06-06,138.090547227,0,138.090547227,000852.SH,120,SIGNED
2019-06-10,-146.439018585,0,-146.439018585,000852.SH,120,SIGNED
2019-06-11,0,0,0,000852.SH,120,SIGNED
2019-06-12,-27.6251141382,-20.7195730222,-6.90554111598,000852.SH,120,SIGNED
2019-06-13,-28.1324783128,0,-28.1324783128,000852.SH,120,SIGNED
2019-06-14,0,-116.956937809,116.956937809,000852.SH,120,SIGNED
2019-06-17,0,-45.7411958871,45.7411958871,000852.SH,120,SIGNED
2019-06-18,0,49.7643864345,-49.7643864345,000852.SH,120,SIGNED
2019-06-19,0,-101.649327903,101.649327903,000852.SH,120,SIGNED
2019-06-20,0,-493.738885593,493.738885593,000852.SH,120,SIGNED
2019-06-21,22.2871674596,31.5153446684,-9.22817720889,000852.SH,120,SIGNED
2019-06-24,-31.5622990462,-1.75085248158,-29.8114465646,000852.SH,120,SIGNED
2019-06-25,0,0,0,000852.SH,120,SIGNED
2019-06-26,-83.6043755699,0,-83.6043755699,000852.SH,120,SIGNED
2019-06-27,59.7872817778,0,59.7872817778,000852.SH,120,SIGNED
2019-06-28,0,0,0,000852.SH,120,SIGNED
2019-07-01,-84.5861603082,-88.6668170711,4.08065676288,000852.SH,120,SIGNED
2019-07-02,0,0,0,000852.SH,120,SIGNED
2019-07-03,-52.9807322802,-59.7994102613,6.81867798109,000852.SH,120,SIGNED
2019-07-04,0,0,0,000852.SH,120,SIGNED
2019-07-05,0,-0.123075034277,0.123075034277,000852.SH,120,SIGNED
2019-07-08,5.39072627231,202.43641397,-197.045687698,000852.SH,120,SIGNED
2019-07-09,19.0822168931,8.19349611179,10.8887207813,000852.SH,120,SIGNED
2019-07-10,57.3371696202,12.3816376481,44.9555319721,000852.SH,120,SIGNED
2019-07-11,80.0576155652,0,80.0576155652,000852.SH,120,SIGNED
2019-07-12,-27.9523516726,0,-27.9523516726,000852.SH,120,SIGNED
2019-07-15,0,-104.358454089,104.358454089,000852.SH,120,SIGNED
2019-07-16,0,-10.4821045292,10.4821045292,000852.SH,120,SIGNED
2019-07-17,0,-16.2476009404,16.2476009404,000852.SH,120,SIGNED
2019-07-18,-19.2631282578,-57.8157352567,38.5526069989,000852.SH,120,SIGNED
2019-07-19,0,0,0,000852.SH,120,SIGNED
2019-07-22,17.0224463319,21.6591257992,-4.63667946722,000852.SH,120,SIGNED
2019-07-23,0,0,0,000852.SH,120,SIGNED
2019-07-24,0,0,0,000852.SH,120,SIGNED
2019-07-25,0,-3.36239055573,3.36239055573,000852.SH,120,SIGNED
2019-07-26,0,0,0,000852.SH,120,SIGNED
2019-07-29,4.68747695196,5.98381400397,-1.29633705201,000852.SH,120,SIGNED
2019-07-30,66.1686166324,65.7728224619,0.395794170531,000852.SH,120,SIGNED
